Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter,Roll,Pitch,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z
2025-02-19 14:38:32.450,585,-88,783,0,7,-3,-1,1,0,0,20,noise,6.412463889165455,36.592119070135205,1181.1144432478495,-177.67191624924916,-14.876254808660178
2025-02-19 14:38:32.545,613,-114,788,2,-3,3,1,0,-1,0,19,noise,8.231870949643326,37.59280648747904,1223.0456867490384,-227.4505844851393,3.7977142606160896
2025-02-19 14:38:32.659,603,-134,774,-20,-11,-5,0,-1,-2,5,21,noise,9.822064945192434,37.51166044790057,1211.9228742843366,-269.3161942854081,-7.602495350044023
2025-02-19 14:38:32.764,637,-126,753,-16,-9,-1,0,-1,0,335,24,noise,9.499334980340258,39.83991336053763,1277.6447454536315,-252.7209386611579,-4.308466760729402
2025-02-19 14:38:32.869,621,-144,764,-6,-3,0,-1,1,2,418,25,noise,10.673981220222517,38.61656168345679,1245.1054737508434,-288.7201098552681,-3.820582843227953
2025-02-19 14:38:32.975,623,-160,752,3,-2,1,0,0,1,408,25,noise,12.011478386365443,39.01851207719343,1252.571451491955,-321.68769219697083,-7.932153325762783
2025-02-19 14:38:33.084,637,-144,761,6,1,-5,1,-1,-1,394,25,noise,10.7150875617758,39.43598025670651,1272.2156445677538,-287.5966292272474,2.1317024865609255
2025-02-19 14:38:33.190,651,-134,759,7,-13,-1,1,-1,1,435,26,noise,10.012286135857362,40.185942650302316,1296.2702732071284,-266.82060923157485,6.680280546527683
2025-02-19 14:38:33.297,614,-131,754,1,-3,-2,-1,1,2,434,26,noise,9.856186024192409,38.74023260889226,1239.7905137375783,-264.5155656345647,-14.478904492075003
2025-02-19 14:38:33.399,665,-110,751,0,2,0,1,-1,0,392,27,noise,8.33293732024645,41.22282106979695,1323.9890968319005,-219.00571526542714,6.7882530514930295
2025-02-19 14:38:33.511,657,-125,756,3,0,-1,0,-1,2,297,26,noise,9.388566686208208,40.61000127917751,1307.9067421444574,-248.8407043653838,7.011419998158772
2025-02-19 14:38:33.619,640,-112,758,1,0,1,-1,-1,-1,281,25,noise,8.405052304747935,39.87061149349752,1281.0560480992287,-224.18480841736505,-1.2507569675241257
2025-02-19 14:38:33.719,634,-116,745,-1,0,1,0,-1,0,265,22,noise,8.850157714676358,40.05962986804803,1277.584512631474,-233.75363322594797,-11.262558218372419
2025-02-19 14:38:33.830,639,-125,751,-1,-1,1,0,-2,3,271,24,noise,9.449949982022046,40.007366791309906,1281.886098356387,-250.7601913842698,-4.567229836692832
2025-02-19 14:38:33.939,635,-125,755,1,1,2,-1,-1,0,228,29,noise,9.400780041023838,39.68467001525601,1273.561935103174,-250.7011683273965,-4.235056697474647
2025-02-19 14:38:34.046,632,-125,750,2,0,1,-2,1,0,193,29,noise,9.462322208025617,39.7334024077394,1271.2162550279484,-251.42726563052776,-8.563593783166539
2025-02-19 14:38:34.149,632,-130,752,-1,0,2,0,2,1,180,29,noise,9.807919444188798,39.62958910648196,1269.82181882875,-261.19752602490115,-6.92722746712036
2025-02-19 14:38:34.265,641,-110,765,0,-2,-1,-2,1,1,189,29,noise,8.182522997821403,39.67157658880442,1279.3860535769768,-219.55142885096325,3.1196084455737036
