Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter,Roll,Pitch,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z
2025-02-19 11:56:08.411,668,-67,738,-4,3,0,0,-1,2,748,31,noise,5.1874288125328505,42.032820040697025,1337.5561831202608,-134.15608423511597,-1.7192562017254431
2025-02-19 11:56:08.509,654,-73,745,-4,2,-3,1,0,1,747,31,noise,5.59635206960393,41.14267758158431,1311.9363658591406,-146.43938028702945,-4.4840864909169795
2025-02-19 11:56:08.611,645,-72,742,-3,0,-3,1,-1,1,749,31,noise,5.5423465376250745,40.866636931806404,1299.3005727518998,-145.03820346997952,-10.699263537844558
2025-02-19 11:56:08.722,658,-78,739,1,-6,-2,1,-1,0,743,31,noise,6.025149023775284,41.52404909161803,1320.9343533886486,-156.5849233500222,-5.541773790594789
2025-02-19 11:56:08.827,662,-72,738,1,-5,-1,0,0,2,735,33,noise,5.572197803963795,41.757847485390556,1327.9838430988527,-144.4332880711743,-4.441202729536599
2025-02-19 11:56:08.939,662,-81,737,-8,-1,-3,1,0,2,732,33,noise,6.271921561343285,41.76038445681155,1328.016872712088,-162.4914904677932,-4.4719564785630155
2025-02-19 11:56:09.042,676,-68,724,-7,-13,-8,-1,-4,2,747,38,noise,5.3656309266398345,42.910853064815,1356.8596162779218,-136.4888371403827,-5.2046777887804865
2025-02-19 11:56:09.151,695,-54,709,-3,2,3,-2,-2,3,750,39,noise,4.355444608541399,44.34586084270591,1393.9879183531152,-108.30985264901904,-4.068250521379355
2025-02-19 11:56:09.258,677,-98,718,3,-1,5,-2,-1,3,748,38,noise,7.7722879300745555,43.0526602747797,1359.6702555755842,-196.82080509070494,-6.0136536237359905
2025-02-19 11:56:09.362,674,-80,725,-2,1,1,1,-4,2,751,36,noise,6.296818718984405,42.7393736407056,1352.664542766509,-160.55365492777554,-5.017497782965734
2025-02-19 11:56:09.472,675,-94,724,-1,0,0,-1,0,4,750,36,noise,7.397573216918959,42.755248402439896,1353.8680080242839,-188.53865593227064,-4.148796754935574
2025-02-19 11:56:09.581,680,-79,724,-1,0,0,-1,-1,2,750,36,noise,6.227251007630745,43.03582030416859,1362.4554561026089,-158.28526622368543,-2.614338556307075
2025-02-19 11:56:09.683,671,-85,728,0,1,-1,0,-2,1,748,36,noise,6.659601401002163,42.473611865448596,1346.2505756502137,-170.53844848028044,-4.611652866401755
2025-02-19 11:56:09.792,673,-84,726,-1,-1,0,0,-3,4,749,36,noise,6.5999169819138706,42.64054435244604,1350.39668634876,-168.54876917280214,-4.742933564932855
2025-02-19 11:56:09.901,675,-85,726,0,-1,0,0,0,2,748,36,noise,6.677781947243288,42.72075796241568,1353.4258810845045,-170.43140724767832,-3.684725433111339
2025-02-19 11:56:10.008,675,-86,727,-1,0,0,0,-2,2,749,35,noise,6.746415386787471,42.67742671665531,1352.8700769754007,-172.36566906649549,-3.0911792016535173
2025-02-19 11:56:10.111,677,-84,729,-1,-1,-1,-1,0,2,749,35,noise,6.572994986473373,42.69355233095855,1355.076963390531,-168.1336261813953,-1.1596843599662634
2025-02-19 11:56:10.225,667,-82,724,-1,-1,-1,0,0,3,747,36,noise,6.461764905862672,42.47154805555494,1342.2240070728096,-165.01104734628245,-8.926808276932661
2025-02-19 11:56:10.331,667,-79,729,-1,0,-1,0,-3,1,750,36,noise,6.184872242150972,42.29048480769883,1339.8896726325595,-158.69757741824918,-6.437138454476667
2025-02-19 11:56:10.434,670,-80,725,-1,-1,-1,1,0,3,748,36,noise,6.296818718984405,42.5694214987549,1346.4830215808392,-160.77409212905542,-7.015209919564768
2025-02-19 11:56:12.161,727,-163,624,-13,-8,-18,-4,-7,9,796,66,A,14.639561456825197,48.42304974427243,1475.065123464206,-330.72299191838454,-18.080656178355525
2025-02-19 11:56:12.257,752,-129,604,-5,-6,-3,-4,-7,10,795,75,A,12.05588173783711,50.60353565639171,1524.772740513066,-261.5634089443957,-16.684488390813954
2025-02-19 11:56:12.359,787,-170,604,0,-3,-7,-4,-8,9,811,89,A,15.719625609015878,51.434963722634414,1568.9010382258255,-338.8985724248924,3.9133073844999444
2025-02-19 11:56:12.470,786,-105,609,-3,6,-8,-3,-9,10,823,95,A,9.782407031807287,51.82411843833756,1572.1171401814809,-210.01564849752606,-0.09076128565106956
2025-02-19 11:56:12.581,714,-181,604,7,-22,-30,-4,-10,10,847,118,A,16.68183704038881,48.552111252415564,1463.5580724355389,-371.014021163631,-30.07993802670228
2025-02-19 11:56:12.684,701,-407,674,34,6,7,-4,-9,10,776,124,A,31.125996380239297,41.679463377474946,1365.9626931496784,-793.0767704877591,34.64927933968147
2025-02-19 11:56:12.795,1077,-16,578,-14,-11,40,-4,-7,11,693,116,A,1.5856374110969198,61.76947021033799,1958.0515304877526,-29.08897352628044,105.16083136311892
2025-02-19 11:56:12.904,779,-400,773,-21,-5,-13,-3,-10,10,823,121,A,27.359957030539988,41.82951246983942,1445.9163688716617,-742.447429459133,111.2203425702254
2025-02-19 11:56:13.007,852,47,569,31,-15,48,-3,-6,11,560,120,A,-4.721972040245196,56.17337462037629,1682.725868687121,92.82642702851487,14.207723846277304
2025-02-19 11:56:13.117,604,-216,596,-38,3,-55,-5,-8,9,742,121,A,19.921332120485374,43.61483425920465,1293.807013541746,-462.6859518626112,-84.67049680609398
2025-02-19 11:56:13.224,862,-36,562,10,-33,15,-4,-7,11,780,120,A,3.6651846486124153,56.84307716558686,1699.175755967571,-70.96325662973612,16.184715946897086
2025-02-19 11:56:13.324,1006,73,599,-23,80,30,-2,-7,11,820,88,A,-6.948359828999617,59.04328568634608,1863.556155856235,135.22822999752003,88.38753741760979
2025-02-19 11:56:14.241,751,-113,648,3,-6,-5,-3,-6,9,782,71,B,9.891925100730312,48.785834674533355,1503.2520370735713,-226.18838906699546,-1.0803196054251885
2025-02-19 11:56:14.341,776,-82,632,3,-6,-5,-3,-6,9,791,83,B,7.392647471393985,50.60512196475271,1548.7903122384978,-163.66083196334642,2.6140755995737663
2025-02-19 11:56:14.448,765,-102,631,-3,-2,-5,-3,-6,9,799,89,B,9.182329629565574,50.1197705613395,1532.3864456404453,-204.31819275205936,-1.968427711269328
2025-02-19 11:56:14.551,736,-65,640,-6,2,-9,-3,-7,9,801,93,B,5.799217629098415,48.845292074205894,1488.9353650204935,-131.49565044338593,-14.72640436564609
2025-02-19 11:56:14.661,870,-30,530,-10,-8,-19,-4,-8,11,782,117,B,3.2397002961021295,58.60968774621582,1723.6388789810928,-59.43582341314112,9.967119701173601
2025-02-19 11:56:14.772,833,303,546,9,-19,60,-3,-5,11,343,113,B,-29.027867852994838,53.143762287565536,1633.1430237509185,594.048422804956,21.5365054405745
2025-02-19 11:56:14.874,494,-180,558,-46,2,-63,-2,-8,8,794,96,B,17.87869659584134,40.115882743733216,1138.3356459441225,-414.7781705869272,-169.81232881947426
2025-02-19 11:56:14.983,722,-64,679,-7,-10,1,-3,-8,9,839,110,B,5.38457748454035,46.63151726102162,1448.9525141070162,-128.43900402056653,-4.657558280697913
2025-02-19 11:56:15.092,902,168,388,6,5,5,-3,-8,10,770,114,B,-23.412114169302676,64.88531354430032,1807.4600354942186,336.64444120069686,-1.4883522968475518
2025-02-19 11:56:15.201,658,-27,688,2,-12,31,-3,-9,9,720,113,B,2.247372973370389,43.70116692477596,1348.897135373691,-55.349882454543554,-34.397004767628346
2025-02-19 11:56:15.308,1208,62,607,-43,88,48,-6,-5,7,747,77,B,-5.832061503084818,63.20175839612185,2100.5996553741725,107.8122339678797,158.48345131446814
2025-02-19 11:56:15.411,423,-292,762,11,-25,-18,-1,-3,7,711,36,B,20.966937340086954,27.400512435247343,883.2077251041645,-609.6847653201326,-67.02668210253773
2025-02-19 11:56:16.331,762,-91,621,-2,-1,-2,-3,-8,9,758,91,C,8.336665783729245,50.52294142803537,1533.879209442981,-183.17980060277068,-8.051166750775792
2025-02-19 11:56:16.431,776,-71,624,0,-2,-2,-3,-7,11,767,97,C,6.491314429169647,51.016330867364886,1553.325303444747,-142.12125843373332,-1.0657079246419698
2025-02-19 11:56:16.537,770,-67,613,-3,0,-3,-5,-7,10,780,99,C,6.2375848005972845,51.31068349856772,1550.5469779078535,-134.91772405172233,-8.396490204563861
2025-02-19 11:56:16.641,767,-78,614,-4,-2,-6,-4,-7,9,795,101,C,7.2398373966220335,51.09802797409514,1545.2215346159137,-157.1411730117878,-8.983079862021896
2025-02-19 11:56:16.754,780,-57,604,-6,-8,-3,-5,-7,11,811,115,C,5.391085787886056,52.124240980405574,1569.3439090095394,-114.68282411992789,-7.235539797130514
2025-02-19 11:56:16.861,875,-64,563,44,19,-7,-3,-9,10,681,117,C,6.485357121060904,57.074014411861526,1714.3734300712363,-125.39417088521043,22.92315299416441
2025-02-19 11:56:16.967,790,25,666,14,-21,10,-3,-8,9,755,108,C,-2.1497331475183046,49.847959501836705,1554.3360421344391,49.187849434634145,21.635691061346392
2025-02-19 11:56:17.073,711,13,524,-60,84,42,-1,-5,10,784,55,C,-1.4211686528017746,53.60173197076681,1515.9117352058313,27.717092204888615,-69.21202425858735
2025-02-19 11:56:17.181,710,-124,665,7,-22,-20,-2,-5,7,668,46,C,10.5624219520526,46.38568827747058,1433.9995810713574,-250.44499725753286,-13.112283679510824
2025-02-19 11:56:18.092,756,-79,632,-2,0,-6,-3,-8,7,727,81,D,7.125016348901798,49.88637806867644,1520.7682404854943,-158.91625793433073,-7.33006347464584
2025-02-19 11:56:18.192,753,-59,645,2,2,-4,-4,-9,9,785,86,D,5.226464565292765,49.29953421644818,1511.12903496694,-118.40187657775493,-4.393396485625999
2025-02-19 11:56:18.298,751,-78,648,4,1,-4,-3,-7,8,806,88,D,6.863691914627043,49.00681353635743,1505.7875925357193,-156.39338511023448,-3.2681224542556038
2025-02-19 11:56:18.404,745,-38,645,4,0,-2,-4,-7,8,814,93,D,3.371667950474728,49.06578259912674,1500.4623190580714,-76.53364848886808,-9.057980929471455
2025-02-19 11:56:18.520,758,-119,655,10,-19,-22,-3,-8,8,802,116,D,10.297148527187591,48.7084100152577,1509.3610020761814,-236.95772987739525,5.736864960555522
2025-02-19 11:56:18.626,572,63,604,42,-23,94,-2,-9,10,708,107,D,-5.954683135067751,43.286573536805186,1257.6477907492394,138.51715177832534,-120.00570911283319
2025-02-19 11:56:18.732,813,-179,664,-21,48,-49,-3,-7,9,797,102,D,15.087053513763806,49.772634070593014,1576.4876544287592,-347.09875786315854,40.43812725621626
2025-02-19 11:56:18.839,732,0,635,-18,-23,0,-3,-12,9,829,110,D,0.0,49.05880825499506,1487.3825600275904,0.0,-20.284051390054515
2025-02-19 11:56:18.941,864,193,471,2,9,34,-2,-7,8,590,111,D,-22.28217271183186,59.496359578889354,1725.5969110675928,385.46319888431185,1.3100172305135516
2025-02-19 11:56:19.055,507,-134,601,-37,48,27,-3,-6,7,725,53,D,12.569178165400546,39.46723579270121,1142.6368679578877,-301.9986988291064,-152.48670146487268
2025-02-19 11:56:19.158,753,-87,681,9,-20,-12,-1,-4,8,751,52,D,7.280289083993715,47.643544429454224,1491.967592856991,-172.37872586793918,12.690663033717556
2025-02-19 11:56:20.072,759,-95,647,-2,-1,-4,-2,-7,7,755,78,E,8.353138431564368,49.25255335849688,1516.5940735520937,-189.82402765144786,1.1984643106658268
2025-02-19 11:56:20.173,749,-79,636,2,-3,-7,-4,-7,9,762,83,E,7.08066119653692,49.447792979189856,1508.813883081731,-159.14058312878075,-9.1824160747409
2025-02-19 11:56:20.281,755,-83,640,0,-1,-4,-4,-7,8,770,88,E,7.389304059007586,49.4768098811054,1515.1430431687218,-166.56539414967403,-4.3596657324264925
2025-02-19 11:56:20.388,740,-61,643,2,-1,-13,-3,-9,8,783,97,E,5.4193060578161125,48.884885630153704,1493.3899534405318,-123.10376643226007,-11.63478386792167
2025-02-19 11:56:20.497,785,-109,549,-8,1,-21,-4,-9,9,721,116,E,11.229630102615316,54.51059847082906,1599.2229218216798,-222.05770506823325,-20.437431949174766
