Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter,Roll,Pitch,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z
2025-02-19 13:26:54.499,690,-117,762,-6,1,0,-4,1,4,260,37,noise,8.72921084899268,41.829272667464444,1356.9132502318985,-230.0852902567132,25.495801917816493
2025-02-19 13:26:54.595,665,-103,733,-2,-4,1,-4,2,7,409,38,noise,7.99874046086897,41.93665807197831,1333.3086322945032,-206.51246485162983,-3.646958604317092
2025-02-19 13:26:54.703,720,-38,741,2,1,-14,-3,-2,6,408,40,noise,2.935673446421173,44.13889930992987,1416.40018721937,-74.75445432546675,24.28814065339816
2025-02-19 13:26:54.810,670,-116,743,2,-2,2,-5,-1,7,491,40,noise,8.873601861241628,41.69965373276213,1335.2258423318249,-231.17342941864428,5.294327085752457
2025-02-19 13:26:54.923,693,-113,734,-13,-12,-3,-3,-2,6,600,45,noise,8.752027923828031,43.01939712737634,1375.2459161912711,-224.24644809468057,11.390328305349385
2025-02-19 13:26:55.025,689,-95,705,-20,3,-6,-4,-3,7,676,47,noise,7.674479516893931,44.08473798637576,1384.7214828886076,-190.92676469436535,-6.87756957397437
2025-02-19 13:26:55.132,689,-116,715,-1,-5,2,-6,-1,7,708,48,noise,9.215247068930509,43.56729788802075,1378.2061034420017,-232.03469956353,-0.21388093037899125
2025-02-19 13:26:55.239,685,-117,703,-7,-12,3,-6,0,7,710,54,noise,9.44910518876454,43.86586510596551,1377.972425180984,-235.36171349806588,-8.181919565301655
2025-02-19 13:26:55.345,724,-131,690,-6,0,5,-5,-1,10,732,57,noise,10.749952459686375,45.87060510782447,1441.7691738037179,-260.87259912746833,5.938218336235423
2025-02-19 13:26:55.455,661,-142,699,-5,-5,-1,-6,0,9,727,52,noise,11.48322135302005,42.821513757659815,1340.71676158061,-288.0208474197377,-19.792763002793322
2025-02-19 13:26:55.561,753,-111,681,0,-1,-2,-5,-2,8,732,60,noise,9.25754902874732,47.50043088524661,1490.2824174750726,-219.68306552421387,14.214706108201312
2025-02-19 13:26:55.668,727,-117,680,8,-2,-1,-5,-1,8,768,64,noise,9.762654732339035,46.496069552329736,1452.3271486959316,-233.7307790886162,1.5647027328288914
2025-02-19 13:26:55.775,658,-181,666,12,21,-6,-5,-1,6,721,56,noise,15.204150301634629,43.633598422057446,1348.044081758151,-370.8145574441115,-32.43367545733827
2025-02-19 13:26:55.882,638,-182,710,4,-6,11,-6,-2,7,452,50,noise,14.37751144778831,41.03788529912222,1294.5579170239348,-369.2939512513419,-20.652227409081206
2025-02-19 13:26:55.989,515,-237,780,64,28,6,-5,0,8,0,47,noise,16.901202437106296,32.28216954315589,1049.0892778853934,-482.78477448318097,-28.911916020595527
2025-02-19 13:26:56.095,652,-91,721,-14,-2,-4,-3,-1,7,0,46,noise,7.193470055295538,41.89787762865729,1319.8049839507612,-184.20591033668597,-17.477597282973306
2025-02-19 13:26:56.205,625,-141,745,2,-2,9,-5,-2,4,288,44,noise,10.717136456485305,39.4985189248948,1261.0582738498279,-284.4947465805212,-13.181462428994905
2025-02-19 13:26:56.307,703,-92,712,-4,1,-2,-3,-2,9,424,48,noise,7.362592511212546,44.398434011718614,1402.6438125337095,-183.56078343257653,3.39915430440783
2025-02-19 13:26:56.418,640,-99,718,1,-8,-10,-4,-2,7,480,52,noise,7.850612963611236,41.44484661715595,1301.8987904689336,-201.38746915066315,-24.567705557334875
2025-02-19 13:26:56.525,714,-64,710,-2,8,5,-5,-1,6,467,54,noise,5.150769444877129,45.04502652524014,1421.6622505069909,-127.43191040959022,6.302243893608534
2025-02-19 13:26:56.631,674,-93,726,13,1,10,-3,-2,8,452,47,noise,7.299786867897969,42.64042432856071,1351.395145366035,-186.46846961282088,-3.657085364601585
2025-02-19 13:26:56.737,663,-80,748,-4,6,3,-4,-2,7,219,41,noise,6.104684876928885,41.390930038857654,1324.1931139420853,-159.78197453298168,2.0385381166215666
2025-02-19 13:26:56.848,631,-86,695,-8,-29,-13,-4,-1,7,195,39,noise,7.053980172654746,42.020166595618285,1300.3921321853468,-177.23252514728972,-42.2861043879808
2025-02-19 13:26:56.945,701,-90,650,5,0,-7,-4,-2,10,6,54,noise,7.8831393167297295,46.890545956077545,1431.0495236430659,-183.7296107387674,-26.93607755776452
2025-02-19 13:26:57.061,707,-65,704,-22,11,-2,-4,-2,8,250,55,noise,5.275137469367022,45.00022925418685,1414.1096104850963,-130.01007734304278,-0.10914537695589388
2025-02-19 13:26:57.169,683,-71,705,-4,5,2,-5,-1,7,288,52,noise,5.750823280806228,43.94746781975434,1376.9985450398067,-143.14333337895502,-11.352817354412423
2025-02-19 13:26:57.275,687,-97,713,-2,0,-1,-4,-2,7,282,52,noise,7.747235312522281,43.673600250614676,1377.549221566131,-194.5011273535876,-3.6835443619379475
2025-02-19 13:26:57.385,683,-87,710,-1,-2,-1,-3,-2,7,319,54,noise,6.985925081788045,43.6763157711371,1373.583500738716,-174.96598032835766,-7.8832877371715995
2025-02-19 13:26:57.491,686,-85,711,0,-4,-4,-4,-1,7,340,57,noise,6.8173509941049,43.77165968344235,1377.7860836288198,-170.71693456042232,-5.996946734826452
