Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter,Roll,Pitch,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z
2025-02-19 14:50:10.717,721,-53,674,2,0,-2,0,-1,0,198,61,noise,4.496202333233841,46.84155784770984,1450.4649522039988,-106.62225030071004,-7.9131453335576225
2025-02-19 14:50:10.811,718,-41,678,0,0,0,0,-1,-1,189,60,noise,3.4605748530783225,46.58906177858017,1444.4434872439974,-82.48214899304163,-7.9730979824933
2025-02-19 14:50:10.919,728,-42,678,0,0,0,0,-1,1,183,60,noise,3.5447664555948797,46.98196034702623,1459.1389372749181,-84.18109253509141,-2.9233509236186137
2025-02-19 14:50:11.029,720,-45,680,-1,-1,0,-1,0,0,178,60,noise,3.7861120353815854,46.57408304381656,1446.263802084335,-90.39148763027094,-5.915813079649638
2025-02-19 14:50:11.137,726,-40,680,-1,-1,-1,-1,-1,0,183,61,noise,3.3664606634298013,46.82449823327975,1455.2612558909618,-80.1796835201632,-3.054619842774173
2025-02-19 14:50:11.242,729,-44,680,0,0,-1,-1,1,0,191,61,noise,3.7022128531994083,46.932033665090415,1459.5441760162826,-88.0932012959073,-1.4403836640220788
2025-02-19 14:50:11.346,725,-48,680,-1,0,0,-2,-1,0,193,60,noise,4.037710620977124,46.76341469074583,1453.5313721682942,-96.23380119183187,-3.312183550951545
2025-02-19 14:50:11.460,726,-42,679,0,-1,0,-1,-2,0,195,61,noise,3.5395591685499532,46.861359743374436,1455.7013109820177,-84.21412542871178,-3.4616944308402253
2025-02-19 14:50:11.566,722,-43,678,-1,-1,0,-1,-1,1,201,62,noise,3.628942733652762,46.742741814771136,1450.284165584721,-86.37426470933934,-5.901197044931905
2025-02-19 14:50:11.666,721,-41,675,-1,-1,0,-1,0,0,204,62,noise,3.4759175595615805,46.83464815998746,1450.3824564941779,-82.47667228330276,-7.847653444618572
2025-02-19 14:50:11.778,722,-46,682,-1,0,0,-1,-2,0,208,62,noise,3.858680336772069,46.56700178095132,1448.1788378528822,-92.26624174685954,-3.947323290395616
2025-02-19 14:50:11.886,723,-43,677,-1,-1,0,0,0,0,213,61,noise,3.634288706923993,46.82434950530857,1452.2594797553065,-86.3722788789463,-5.861227931317444
2025-02-19 14:50:11.992,720,-43,673,-1,-1,-1,0,0,1,237,62,noise,3.6558308268704,46.87420683224141,1449.8546093938091,-86.58853917213025,-9.211322391713225
2025-02-19 14:50:12.096,729,-46,675,-1,-1,-1,-1,-2,0,239,62,noise,3.8985735138313293,47.13641955880901,1461.975445009112,-92.2508511254035,-3.680967601029579
2025-02-19 14:50:12.210,727,-45,673,-1,-1,0,-2,-2,0,250,64,noise,3.8253757768485572,47.14517131936051,1460.0793434083944,-90.37630048607669,-5.627782825102372
2025-02-19 14:50:13.428,770,-139,591,10,-13,-26,0,0,5,621,42,A,13.235116182343369,51.745091805328805,1555.2638938378627,-280.7554301863155,-11.715534101528192
2025-02-19 14:50:13.517,958,-85,670,-7,-4,-20,-1,-1,4,617,67,A,7.230242639251577,54.81695166770407,1775.3154072256543,-157.51754657012592,98.39110350606632
2025-02-19 14:50:13.635,736,-149,667,-2,-6,-11,-1,-2,5,689,59,A,12.59245955673039,47.12062579519632,1468.787902685835,-297.3497248643878,2.9109631909622067
2025-02-19 14:50:13.737,821,-71,582,3,-4,-4,-2,-1,6,727,73,A,6.955323400348856,54.467581787299515,1634.7868236864083,-141.376205215268,5.113360066394989
2025-02-19 14:50:13.847,724,-83,595,13,-14,-18,-2,-3,5,761,80,A,7.941275139214994,50.314769397599925,1493.5641876119275,-171.22351874556625,-37.44570667002313
2025-02-19 14:50:13.946,805,-56,592,-8,-4,-13,-2,-4,5,770,109,A,5.403791360249714,53.54721287201919,1609.3467335607459,-111.95455537813886,0.4804145739606156
2025-02-19 14:50:14.059,913,164,435,-18,-2,41,0,-2,5,365,108,A,-20.657019550241454,63.015375748133295,1804.1283238273736,324.07124327238694,10.420787661656675
2025-02-19 14:50:14.171,899,-23,686,-38,51,-36,-2,-2,5,694,90,A,1.9202762069697203,52.63830794185679,1693.8205342567167,-43.33467440256339,79.49623303658768
2025-02-19 14:50:14.277,830,-179,651,6,-24,36,-1,-4,5,722,107,A,15.37420562850812,50.873485108246896,1605.754464771799,-346.3012640893397,42.54679931754083
2025-02-19 14:50:14.384,839,-74,548,28,-3,33,-3,-2,6,744,117,A,7.690501418874668,56.611652768743085,1673.9598023190626,-147.64365360144296,2.638889546071141
2025-02-19 14:50:14.493,580,-372,510,0,-67,-44,-3,-1,6,414,108,A,36.10745129175187,42.57689913396351,1256.5791305074617,-805.9438561185789,-84.92302854966476
2025-02-19 14:50:14.601,769,-116,589,23,-27,14,-2,-3,6,804,112,A,11.141471013816973,52.02288848841372,1557.2566348515336,-234.90477196720138,-14.749230074841535
2025-02-19 14:50:14.704,776,-112,468,-23,68,9,-2,-1,4,721,63,A,13.458684608615021,58.19601392162955,1625.8560305143817,-234.65963327011698,-44.5420390215603
2025-02-19 14:50:15.517,803,-58,606,-6,-4,-1,-1,-2,5,729,84,B,5.467101588088836,52.833556604488884,1599.8838789127917,-115.55823782931746,4.615653024717631
2025-02-19 14:50:15.617,747,-65,599,-6,-5,-13,-2,-3,3,734,86,B,6.19317210648778,51.11099412238738,1525.3636300316227,-132.7290976600475,-25.149684590283755
