Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter,Roll,Pitch,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z
2025-02-19 16:54:24.815,726,-96,674,-1,0,0,0,-1,-2,704,78,noise,8.106298541851611,46.84015698998327,1455.4482280287439,-192.45596403685866,-3.2012475087786925
2025-02-19 16:54:24.914,723,-95,676,-1,0,0,2,0,0,701,79,noise,7.999534199267416,46.644564674445164,1450.1088680094063,-190.53989275365643,-3.841763173386994
2025-02-19 16:54:25.025,716,-95,675,-1,0,-1,2,-1,0,703,76,noise,8.011231612856024,46.40777223315463,1440.2654023956252,-191.09666651897263,-7.792104213752964
2025-02-19 16:54:25.125,721,-98,680,-1,0,-1,0,0,-2,701,77,noise,8.20086696969307,46.3822330770047,1444.9579816002065,-196.4020557514844,-2.7897746021365037
2025-02-19 16:54:25.237,729,-99,681,-1,0,0,0,-2,0,703,76,noise,8.271398687974441,46.65077035647248,1456.183220675184,-197.75327688181505,1.697155994787181
2025-02-19 16:54:25.348,721,-101,673,-1,-1,-1,0,-2,0,701,76,noise,8.534928639768104,46.65371421244708,1448.218489163945,-202.87110597164832,-5.804498207121924
2025-02-19 16:54:25.454,724,-97,677,-1,-1,-1,-1,-1,-2,701,77,noise,8.15379787783114,46.6308906421849,1450.945004060677,-194.3945654611681,-2.753822857843261
2025-02-19 16:54:25.557,715,-98,673,-1,-1,0,1,0,1,703,76,noise,8.284987635778903,46.433112764075325,1439.5702900656788,-197.31173206494617,-9.008119180701783
2025-02-19 16:54:25.666,720,-92,675,-1,-1,-1,1,-1,-1,701,77,noise,7.761378118158931,46.58443406610713,1446.3879784250666,-184.81624168764742,-5.988729773500154
2025-02-19 16:54:25.774,725,-89,674,-1,0,0,0,-1,0,702,77,noise,7.522243996775961,46.84074588785973,1454.4552586540008,-178.54692140718078,-4.141854252133044
2025-02-19 16:54:25.875,725,-100,679,-2,0,0,0,-1,0,702,77,noise,8.378032265526441,46.569732656621355,1451.2116054625947,-200.16711799484062,-1.1347311849677908
2025-02-19 16:54:25.986,720,-95,678,-2,0,-1,0,-1,0,703,76,noise,7.976240890980676,46.44274260665307,1444.6861155232104,-190.61830690931248,-4.412758784356583
2025-02-19 16:54:26.096,720,-100,678,-1,-1,-1,1,-2,-1,701,76,noise,8.390213474605794,46.41301410945206,1444.3284822896662,-200.60117809578696,-4.0759874894355335
2025-02-19 16:54:26.205,717,-96,679,0,-1,0,1,-2,-1,704,76,noise,8.047390418089677,46.276085489624826,1439.678717644268,-192.76033039588523,-5.377753529229949
