Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter,Roll,Pitch,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z
2025-02-19 14:52:40.559,546,-278,765,0,-3,-2,-2,0,2,285,22,noise,19.971078437787163,33.853934656591974,1103.0776056221894,-561.6402460860231,-15.52082106405635
2025-02-19 14:52:40.660,560,-271,766,-2,0,3,-1,-2,1,286,22,noise,19.483061415844816,34.57498035860543,1127.4842477523289,-545.621841323002,-10.237381746935398
2025-02-19 14:52:40.766,572,-279,782,-1,-1,-2,-2,-1,1,286,22,noise,19.635256196915073,34.56389502562599,1139.3249324032463,-555.7196785673177,6.391438567590058
2025-02-19 14:52:40.876,556,-265,763,-2,-1,-1,-2,0,0,282,24,noise,19.152791035641968,34.54222704045518,1123.0134647762516,-535.2492233196162,-15.113801482517601
2025-02-19 14:52:40.976,579,-277,773,-2,0,-1,-2,0,1,281,24,noise,19.714841904541604,35.18858300930079,1155.2694771018482,-552.6936876635784,3.645413126548192
2025-02-19 14:52:41.089,553,-262,751,0,0,-1,-2,0,1,282,26,noise,19.232254127020877,34.80921111303867,1123.845571745765,-532.4548640097478,-24.23512546305551
2025-02-19 14:52:41.196,560,-266,767,0,-5,-3,-2,-1,1,273,26,noise,19.126839289595807,34.59836197677585,1127.8202122589682,-535.71460082301,-10.710897861837111
2025-02-19 14:52:41.307,573,-250,754,7,-25,-9,-1,-2,1,239,31,noise,18.34371358233799,35.80406988141065,1158.0152856704246,-505.2422712349147,-15.810690044502735
2025-02-19 14:52:41.409,666,-207,753,2,-8,4,-2,0,5,0,38,noise,15.370945592807177,40.45837040954274,1314.8953861912746,-408.6837011135043,19.339000297252483
2025-02-19 14:52:41.516,612,-272,712,-5,-9,0,-3,-1,4,0,37,noise,20.907980471009658,38.762836254994504,1238.098177827072,-550.2658568120319,-16.40180165502477
2025-02-19 14:52:41.626,649,-287,729,-23,6,2,-2,-2,4,53,32,noise,21.489062988516885,39.63754866471037,1286.9288070126845,-569.1041103430516,12.435900905628387
2025-02-19 14:52:41.736,536,-291,631,-14,-4,-7,-4,-1,5,179,25,noise,24.757863723588216,37.645486416033165,1146.773960583132,-622.595564421066,-88.02680807454533
2025-02-19 14:52:41.839,736,-248,750,21,5,-19,-3,0,6,116,28,noise,18.297329120769867,42.97553900044147,1417.6860647548956,-477.6985652978453,55.3470807524842
