Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter,Roll,Pitch,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z
2025-02-19 16:48:27.627,625,-102,767,9,16,0,1,-2,2,0,22,noise,7.575070125006433,38.92960595603431,1253.3651086958644,-204.54918573916504,-4.129661391564468
2025-02-19 16:48:27.721,602,-163,770,0,2,0,1,-2,1,0,17,noise,11.952394975234782,37.411230769763264,1209.5315443700133,-327.49774374138235,-7.075231170947291
2025-02-19 16:48:27.829,612,-186,754,-10,-12,-9,0,-1,0,7,18,noise,13.857306574617947,38.239791562066195,1230.9540188962628,-374.1134763312171,-8.567533084611227
2025-02-19 16:48:27.937,672,-141,737,-18,-19,-15,-1,0,1,513,20,noise,10.830731691551266,41.846425418111416,1339.1362929894294,-280.97949004688917,5.33415486129536
2025-02-19 16:48:28.052,674,-177,682,16,-24,-27,-1,-1,3,607,28,noise,14.549031933508346,43.728682173512176,1365.2442406653881,-358.52853204417465,-17.448920079814002
2025-02-19 16:48:28.155,652,-123,720,13,8,0,0,-3,3,575,29,noise,9.69444428519418,41.75286745996258,1317.9190028150088,-248.62582415068414,-15.370677955224096
2025-02-19 16:48:28.262,622,-131,726,3,-7,2,-2,-4,4,495,28,noise,10.228433617046882,40.13536029114574,1266.5955809886123,-266.758876381846,-26.37362025358925
2025-02-19 16:48:28.366,696,-81,719,13,-27,-9,-2,-2,4,401,0,noise,6.427639448938064,43.888239524113516,1389.2539140506651,-161.6804124110688,2.836833042488138
2025-02-19 16:48:28.466,733,-72,717,3,5,-7,-2,-4,4,399,0,noise,5.734327924672677,45.48851406341158,1446.109925357699,-142.04626824795952,19.455912030736386
2025-02-19 16:48:28.581,709,-85,715,-12,3,-1,-4,-5,4,419,0,noise,6.779567945149955,44.5575821998098,1410.6257261838978,-169.1159192180978,7.4366795183539125
2025-02-19 16:48:28.688,696,-95,713,0,8,4,-1,-4,4,425,29,noise,7.589379631397885,44.056786399601215,1391.3709737744207,-189.91414153530167,0.6443903718937918
2025-02-19 16:48:28.799,672,-103,731,-3,-2,-1,-1,-4,4,459,29,noise,8.020340458710498,42.3114925364361,1345.1608570982255,-206.1779289897578,-1.2627775875045018
2025-02-19 16:48:28.905,686,-110,721,-3,-1,-2,-2,-3,4,483,31,noise,8.674490314724926,43.24594670884228,1371.1314612631343,-219.86072994015274,0.9128519377260318
2025-02-19 16:48:30.027,733,-104,648,-6,-6,-15,-4,-7,7,837,49,A,9.117862753795789,48.16027832573838,1478.013730939293,-209.704540269695,-10.620597065022707
2025-02-19 16:48:30.122,738,-85,648,-9,-8,-16,-3,-7,8,864,60,A,7.472984161160155,48.47284446279686,1486.6415855672903,-171.22565687428138,-9.343831229815805
2025-02-19 16:48:30.233,709,-104,653,-29,-14,-12,-4,-9,10,867,65,A,9.049207137870216,46.99668404741311,1440.3142302231843,-211.27317340368285,-20.55175223658557
2025-02-19 16:48:30.335,828,-92,618,1,-8,-10,-5,-9,10,870,86,A,8.467285031840941,52.96172640795369,1626.2333193374375,-180.69259103749306,22.21716020466613
2025-02-19 16:48:30.439,788,-70,607,-2,0,-7,-4,-11,9,878,94,A,6.578361877574309,52.20964988771917,1578.2582283921247,-140.20060404498565,-1.7395236472327724
2025-02-19 16:48:30.547,795,-76,594,9,-2,-16,-6,-11,11,885,102,A,7.291159402943134,53.01072364042398,1593.7481334633585,-152.3583121298305,-2.8004921726223984
2025-02-19 16:48:30.658,668,-355,760,54,5,27,-4,-11,11,848,101,A,25.037525734865063,38.53218173022019,1290.9541115388192,-686.0609425094025,51.249813219307384
2025-02-19 16:48:30.765,868,34,583,-11,-5,4,-4,-9,10,851,98,A,-3.3376543413154334,56.067325698366965,1697.6940825326315,66.499537795057,25.728513690640398
2025-02-19 16:48:30.875,759,-68,584,13,-11,-37,-4,-10,9,869,99,A,6.641519138011537,52.23749622258674,1549.5559494631411,-138.8271469874751,-24.28020353949205
2025-02-19 16:48:30.978,776,13,600,24,-9,67,-3,-9,9,828,98,A,-1.2412143533643065,52.282445842162375,1567.036137494561,26.251894055965586,-11.625879506104184
2025-02-19 16:48:31.087,1493,-606,653,-16,4,-25,-5,-9,9,697,101,A,42.86207170619847,59.17562935173509,2351.7420227996454,-954.5583829983825,277.4082110594988
2025-02-19 16:48:31.195,702,1,683,37,-32,5,-4,-10,10,873,99,A,-0.08388834344361831,45.785927087383726,1418.7393492684143,2.02099622402908,-14.340421011861622
2025-02-19 16:48:31.301,859,-64,552,-49,84,27,-4,-10,9,800,64,A,6.613460482314756,57.10067063612965,1698.6262222298415,-126.55655206369015,12.449738450672385
2025-02-19 16:48:32.217,759,-76,646,-1,-4,-5,-3,-9,9,791,76,B,6.709836807756933,49.40376254842389,1518.3140412975445,-152.0314455054194,-0.26728679606515016
2025-02-19 16:48:32.310,754,-72,635,3,0,-11,-3,-8,9,801,83,B,6.468901592246632,49.716342385490954,1516.8527815058733,-144.84535844618418,-7.455591851763188
