Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter,Roll,Pitch,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z
2025-02-19 14:27:05.839,30,314,942,-1,-1,-1,0,0,-1,0,14,noise,-18.43494882292201,1.7305420144792265,60.19906393747787,630.083535878935,-6.250607636805171
2025-02-19 14:27:05.933,28,314,945,-1,-1,-1,0,1,1,0,15,noise,-18.38036410188762,1.6106211233649397,56.10693954137761,629.1992505711632,-3.6092095214943356
2025-02-19 14:27:06.038,30,314,942,-1,-1,-1,-1,1,1,0,14,noise,-18.43494882292201,1.7305420144792265,60.19906393747787,630.083535878935,-6.250607636805171
2025-02-19 14:27:06.146,30,311,944,-1,-1,0,0,0,-1,0,15,noise,-18.234423528184077,1.7288806295402017,60.17008051269999,623.7631679816566,-5.351866799626237
2025-02-19 14:27:06.248,28,316,945,-1,-1,-1,-2,-1,1,0,14,noise,-18.489498898010332,1.609599370193987,56.08911362534373,633.0057109145937,-3.0075848553510696
2025-02-19 14:27:06.359,29,313,946,-1,-1,-1,2,-1,0,0,14,noise,-18.307665485310388,1.667049827067977,58.09140332391864,626.9865255305701,-2.981639463001329
2025-02-19 14:27:06.466,29,312,947,-1,-1,-1,1,0,-2,0,14,noise,-18.235059505555032,1.665986961680268,58.07286066978945,624.7838803094589,-2.3792777341589044
2025-02-19 14:27:06.566,32,315,945,-1,0,-1,0,-1,1,0,14,noise,-18.43494882292201,1.839978408293076,64.10816192970884,631.0647189955714,-3.194156986714347
2025-02-19 14:27:06.679,28,315,954,-1,-1,-1,-1,-1,1,0,14,noise,-18.272638266985318,1.5964278622319767,55.85931741155537,628.417320879998,4.79325676343467
2025-02-19 14:27:06.789,31,318,954,-1,-1,-1,-1,0,-1,0,13,noise,-18.43494882292201,1.7657112748916985,61.812597639113996,634.0776144915565,5.76715652533062
2025-02-19 14:27:06.896,28,319,947,-1,-1,-1,1,0,1,0,11,noise,-18.616263975621013,1.6050101641519643,56.00904838417821,638.1030869483161,-0.306029279170275
2025-02-19 14:27:06.996,32,309,944,-1,-1,0,0,0,-1,0,10,noise,-18.124850529004714,1.8452199061494974,64.19959602275485,619.9273490947264,-5.888082671267739
2025-02-19 14:27:07.113,28,312,942,-1,-1,-1,-1,0,-1,0,11,noise,-18.325396796745498,1.6162618134962885,56.20534912499876,626.288175964272,-6.9085312767441565
2025-02-19 14:27:07.214,31,312,946,-1,0,0,1,0,2,0,11,noise,-18.253058070424828,1.7825077988513711,62.105611760963946,625.0629312716371,-3.2228621248997342
2025-02-19 14:27:07.322,31,310,945,0,-1,-1,1,1,0,0,12,noise,-18.161680086517165,1.7853285395695724,62.15481911330873,621.5481911330874,-4.719485873443659
2025-02-19 14:27:07.428,31,308,946,1,-1,0,-1,0,-1,0,11,noise,-18.034285567129857,1.7847380915996478,62.14451885299237,617.4358647329564,-4.41015596550892
2025-02-19 14:27:07.539,30,299,952,-1,-1,-1,0,0,2,0,13,noise,-17.436232908198377,1.7220578784386735,60.05105503572614,598.5088485227371,-1.620146467042673
2025-02-19 14:27:07.645,26,311,941,-1,-1,0,2,1,-1,0,12,noise,-18.28869316225354,1.5027819452199354,52.225485742417305,624.6971563804532,-8.160849369795528
2025-02-19 14:27:07.746,35,301,953,-1,-1,-1,0,1,-2,0,12,noise,-17.52844567897396,2.0057268206523586,69.99938751607766,601.9947326382678,0.016677062228495743
2025-02-19 14:27:07.857,27,293,961,0,-1,-1,0,-1,1,0,12,noise,-16.955978299618994,1.5394184207276056,53.86468753225613,584.5316091463351,4.816121537105801
2025-02-19 14:27:07.963,34,318,939,3,0,-1,1,-1,0,0,13,noise,-18.709089216655233,1.9642142197285983,68.27529072188241,638.5747779281944,-7.60288199551735
2025-02-19 14:27:08.066,32,319,946,-2,-1,0,1,2,-1,0,12,noise,-18.63458487744639,1.8358902919673319,64.03684754656831,638.3673239798529,-1.0893055954256852
2025-02-19 14:27:08.177,34,326,948,-11,0,0,0,-1,1,0,12,noise,-18.977163987868366,1.9424793204656685,67.89616560230643,651.004411363291,2.895147323926949
2025-02-19 14:27:08.284,32,304,950,5,0,-1,0,1,-3,0,11,noise,-17.744671625056935,1.8375132224758255,64.06515847482032,608.6190055107932,-1.9343922212287907
2025-02-19 14:27:08.396,34,316,945,-3,-1,-1,0,1,0,0,12,noise,-18.489498898010332,1.9542696452480897,68.10182662107626,632.9463885958851,-2.8301810857957435
2025-02-19 14:27:18.516,747,-176,628,3,-1,-4,-20,8,31,754,80,A,15.65578195884993,48.87619884291625,1500.2902479882405,-353.48203968665365,-5.288187063741475
2025-02-19 14:27:18.609,747,-175,631,-5,3,-3,-19,5,29,769,80,A,15.500692466417275,48.76231057922424,1498.9814572579226,-351.16700805908494,-4.20789763018638
2025-02-19 14:27:18.717,772,-164,633,0,-3,-6,-20,6,31,775,86,A,14.525030916003187,49.73471624064016,1535.0600878160546,-326.1008476707681,7.330264782950053
2025-02-19 14:27:18.823,754,-153,616,0,1,-1,-20,6,29,780,85,A,13.948668787154983,49.909359743059504,1519.026613674383,-308.2374958782236,-9.008480137161541
2025-02-19 14:27:18.934,758,-161,625,-4,3,0,-20,5,30,789,79,A,14.445338286146882,49.58706260911325,1519.3919426067425,-322.7204521895587,-2.7967864501503072
