Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter,Roll,Pitch,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z
2025-02-19 13:39:47.280,31,223,970,-1,-1,0,0,-1,-2,0,15,noise,-12.947154375282521,1.7839736339235088,62.131183019240574,446.94367139647244,-4.10475898914035
2025-02-19 13:39:47.375,35,223,969,0,-1,-1,0,0,0,0,14,noise,-12.960064841023929,2.015957335264365,70.1778337260175,447.13305488291155,-4.923453728884283
2025-02-19 13:39:47.486,38,218,969,-1,-1,-1,0,-1,0,0,14,noise,-12.678976493649257,2.1910345001235547,76.23144646325163,437.32777181549613,-5.901884812916478
2025-02-19 13:39:47.588,35,223,972,-1,-1,0,0,2,-1,0,14,noise,-12.921409146544763,2.010051683163878,70.07482426087866,446.4767374335984,-2.0779766164015427
2025-02-19 13:39:47.700,34,222,973,-1,-1,0,0,-1,0,0,14,noise,-12.852614775197761,1.9511969678794612,68.04822942732443,444.3149097901772,-1.3802127290197177
2025-02-19 13:39:47.807,35,222,974,-1,-1,0,-1,-1,-1,0,14,noise,-12.839856659395052,2.0065801173013114,70.0142712238783,444.09052033431374,-0.39714777307017357
2025-02-19 13:39:47.909,36,219,971,-1,-1,0,1,3,-3,0,14,noise,-12.709866015246828,2.0712973341335625,72.14308455121176,438.8704310198716,-3.8593083118506684
2025-02-19 13:39:48.019,32,225,971,-1,-1,0,0,0,0,0,14,noise,-13.046319992964102,1.8388527724941386,64.08852600214689,450.6224484525954,-2.6862108776448395
2025-02-19 13:39:48.130,38,221,971,-1,-1,-1,-1,0,-3,0,14,noise,-12.82211760058802,2.1852913812687818,76.13128321968857,442.7635155671361,-3.354631745200095
2025-02-19 13:39:48.229,31,220,971,-1,-1,-1,0,1,-2,0,14,noise,-12.766004264692809,1.7834231849633289,62.12158052759902,440.8628295507027,-3.808215880601665
2025-02-19 13:39:48.338,30,222,969,0,-1,0,-1,0,-1,0,14,noise,-12.903897470172486,1.7285414097567748,60.16416270519643,445.2148040184537,-5.302455377845149
2025-02-19 13:39:48.449,34,224,973,-1,-1,-1,-1,-1,-1,0,14,noise,-12.964508660419249,1.950324511394867,68.0330110140317,448.21748432773825,-0.9446975486129077
2025-02-19 13:39:48.551,35,223,971,-1,-1,0,0,1,0,0,13,noise,-12.934269168040464,2.012016488745713,70.10909546636904,446.6950939714371,-3.0266199384097945
2025-02-19 13:39:48.662,32,222,975,-1,-1,0,0,-1,-1,0,12,noise,-12.827123422922472,1.832922848943941,63.985082437752965,443.8965094119112,0.45451947471440235
2025-02-19 13:39:48.769,34,220,971,-1,-1,-1,-2,0,-2,0,13,noise,-12.766004264692809,1.955884383948578,68.1299927224397,440.84112938049213,-3.712439220263036
2025-02-19 13:39:48.870,29,224,974,0,-1,-1,1,1,-1,0,12,noise,-12.951647113822009,1.662065810119758,58.00445252522017,448.034391918942,-0.14954343325655373
2025-02-19 13:39:48.981,37,224,973,-1,-1,0,0,-1,-2,0,12,noise,-12.964508660419249,2.122260980279725,74.03197239422248,448.1935626028604,-0.840787556174746
2025-02-19 13:39:49.093,35,221,973,-1,-1,-1,-2,1,0,0,12,noise,-12.796630361074515,2.0089852353198334,70.05622268142348,442.3550060741311,-1.5629905435727096
2025-02-19 13:39:49.195,37,222,970,-1,-1,-1,0,1,1,0,12,noise,-12.891039117138293,2.129444749467817,74.15726652707163,444.94359916242973,-4.122933277282982
2025-02-19 13:39:49.304,35,223,978,-1,-1,0,0,-1,-1,0,12,noise,-12.844773878439904,1.9983408474767714,69.87055665378226,445.17526096552706,3.6170169314556233
2025-02-19 13:39:49.409,37,221,972,-1,-1,0,0,-2,0,0,12,noise,-12.8093615145608,2.125757724577668,74.09296016490377,442.5552485525334,-2.4420886563910926
2025-02-19 13:39:49.518,31,223,969,0,-1,-1,-1,1,-1,0,12,noise,-12.960064841023929,1.7857209931188782,62.16166539417533,447.1629478355193,-5.053347321157503
2025-02-19 13:39:49.620,30,218,970,-1,-1,-1,-1,0,-2,0,12,noise,-12.666327317352511,1.7283849813245538,60.16143375624938,437.17308529541214,-5.219691452063216
2025-02-19 13:39:49.730,34,224,968,-1,-1,0,-2,1,-1,0,11,noise,-13.029194807943744,1.9598802843446579,68.19969362655291,449.3156285984662,-5.685395014800406
2025-02-19 13:39:49.839,36,227,973,-1,-1,-1,-1,0,0,0,11,noise,-13.132160784595973,2.0635542774400117,72.00803068636445,454.05063793902025,-0.2170516064614958
2025-02-19 13:39:49.940,33,223,977,-1,-1,0,0,0,0,0,11,noise,-12.857484298015248,1.8860665618244181,65.91212673714996,445.40618976922553,2.6015811455905578
2025-02-19 13:39:50.049,28,222,968,0,-1,-1,0,1,0,0,12,noise,-12.916781063856039,1.6149510170904622,56.182480506412794,445.4468097294157,-6.308611793127739
2025-02-19 13:39:50.154,37,222,975,-1,-1,0,0,0,0,0,11,noise,-12.827123422922472,2.119073566934991,73.97637963770762,443.85827782624574,0.622428465812618
2025-02-19 13:39:50.260,31,221,969,-1,-1,0,1,1,-2,0,11,noise,-12.847704858717666,1.7865229437574777,62.17565527282062,443.2522521062373,-5.490643850424931
2025-02-19 13:39:50.371,31,221,975,-1,-1,0,1,-1,-3,0,11,noise,-12.771242564901442,1.7760744981324892,61.993383618820694,441.952831605141,0.2080958596718574
2025-02-19 13:39:50.485,36,219,974,-1,-1,-1,-1,-1,-1,0,11,noise,-12.671984608953137,2.0652302980017367,72.03726377813291,438.2266879836419,-1.008192219484954
2025-02-19 13:39:50.591,30,222,972,-1,-1,-1,-1,2,-1,0,12,noise,-12.865397842050205,1.7234743561699486,60.0757660613227,444.560668853788,-2.4548203868556584
2025-02-19 13:39:50.698,34,225,974,-1,-1,-1,1,1,-1,0,12,noise,-13.007504797887883,1.94798678861423,67.99223366181107,449.9486051149262,0.2224827469419779
2025-02-19 13:39:50.804,34,220,971,-1,-1,0,-1,0,-2,0,12,noise,-12.766004264692809,1.955884383948578,68.1299927224397,440.84112938049213,-3.712439220263036
2025-02-19 13:39:50.909,35,223,978,-1,-1,0,-1,2,-1,0,12,noise,-12.844773878439904,1.9983408474767714,69.87055665378226,445.17526096552706,3.6170169314556233
2025-02-19 13:39:51.009,35,222,971,-1,-1,-1,0,0,0,0,12,noise,-12.878205931942855,2.012467294294638,70.11695865563709,444.74185204432666,-3.2447672749603953
2025-02-19 13:39:51.125,32,221,971,-1,-1,-1,0,-2,0,0,12,noise,-12.82211760058802,1.8405049074798052,64.11734633474822,442.8104231243549,-3.5607278450165722
2025-02-19 13:39:51.230,35,224,971,-1,-1,-1,1,0,-2,0,11,noise,-12.990307218437374,2.0115639619627848,70.10120225223952,448.6476944143328,-2.807639626416062
2025-02-19 13:39:51.336,32,223,970,-1,-1,-1,0,2,0,0,11,noise,-12.947154375282521,1.841482167012667,64.13439392726016,446.93655768059426,-4.0738159200736845
2025-02-19 13:39:51.442,36,223,969,-1,-1,0,0,-1,-1,0,11,noise,-12.960064841023929,2.073506536104882,72.18161717985251,447.1250175307531,-4.888529091030023
2025-02-19 13:39:51.550,35,222,971,-1,-1,0,0,1,0,0,11,noise,-12.878205931942855,2.012467294294638,70.11695865563709,444.74185204432666,-3.2447672749603953
2025-02-19 13:39:51.659,36,224,968,0,-1,-1,-2,0,-2,0,12,noise,-13.029194807943744,2.075069370887665,72.20887591913124,449.2996723857055,-5.616441381084542
2025-02-19 13:39:51.759,31,217,972,-1,-1,-1,0,0,-3,0,10,noise,-12.584967788706843,1.78285528191187,62.11167354919327,434.7817148443529,-3.501506123092213
2025-02-19 13:39:51.870,35,222,972,-1,-1,0,-1,3,-1,0,10,noise,-12.865397842050205,2.0105011690240775,70.08266444088143,444.524328739305,-2.295709615335568
2025-02-19 13:39:51.980,34,220,971,-1,-1,-1,-1,2,-1,0,9,noise,-12.766004264692809,1.955884383948578,68.1299927224397,440.84112938049213,-3.712439220263036
