Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter,Roll,Pitch,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z
2025-02-19 14:55:12.305,661,-101,719,0,-2,1,-8,1,9,117,42,noise,7.9961818044720445,42.31454216624599,1334.200216623326,-203.8641783342752,-13.270734874691811
2025-02-19 14:55:12.407,686,-99,727,-5,-2,0,-6,0,11,169,43,noise,7.754614957312065,43.075283277096354,1368.9587267268405,-197.56109904658487,3.223040334674806
2025-02-19 14:55:12.515,666,-99,724,-2,-2,-3,-8,1,11,202,42,noise,7.7863539790668055,42.34630028226612,1339.6099839462568,-199.13121382984895,-8.272715280915577
2025-02-19 14:55:12.625,668,-104,721,2,-2,-1,-9,1,11,277,44,noise,8.207964945826877,42.52083516090654,1343.8582680630109,-209.22344293196576,-8.481753403339553
2025-02-19 14:55:12.731,670,-101,728,-1,-1,-2,-8,0,10,300,45,noise,7.898583242907567,42.35225034222241,1343.686733121561,-202.55576126160844,-4.0058831529796635
2025-02-19 14:55:12.838,674,-99,717,-2,-1,-2,-9,1,11,294,46,noise,7.861425404361093,42.95946545006173,1355.4807849526724,-199.0988096592204,-7.958045713747765
2025-02-19 14:55:12.939,678,-101,720,-1,-1,0,-7,0,12,261,46,noise,7.985219345773575,43.00064732035504,1360.0066227591224,-202.59685678270108,-4.25482062915637
2025-02-19 14:55:13.054,687,-100,713,-1,-1,-1,-9,-1,9,240,46,noise,7.983796419220416,43.65727772456831,1377.343142684303,-200.48662921168898,-3.469666279342391
2025-02-19 14:55:13.161,680,-93,711,-1,-2,-2,-9,0,11,248,47,noise,7.4520774434046775,43.480603758481585,1368.1089765192428,-187.10902178866115,-8.478650448796543
2025-02-19 14:55:13.268,680,-84,710,-3,-1,-1,-9,1,11,253,48,noise,6.747291144316346,43.56470400657865,1369.1733003787065,-169.13317239972255,-9.578004807178786
2025-02-19 14:55:13.371,688,-94,716,0,-1,-2,-8,-1,9,228,49,noise,7.47929696976309,43.612959674937244,1377.7833258007608,-188.24365207161554,-1.855903013582406
2025-02-19 14:55:13.481,687,-91,712,-1,-2,-2,-9,0,11,191,49,noise,7.283428330294473,43.74432989692359,1378.441565837213,-182.58832968149397,-4.603194870590187
2025-02-19 14:55:13.588,681,-103,708,0,-2,0,-10,1,13,152,50,noise,8.277333722847784,43.58669693891862,1370.4513853210854,-207.27825651699237,-8.786462272141875
2025-02-19 14:55:15.006,774,-121,625,-10,-2,-8,-10,-5,18,816,75,A,10.956913037879497,50.56314224321783,1546.325098347949,-241.73816136964064,1.352472264252924
2025-02-19 14:55:15.105,747,-105,620,-8,-3,-14,-12,-4,17,820,84,A,9.612114754365889,49.909162379865585,1512.0243953278573,-212.53354954407632,-14.960006831688702
2025-02-19 14:55:15.206,806,-127,584,0,-3,-6,-9,-6,17,825,102,A,12.26884679104848,53.4430393656762,1609.2651200364849,-253.5690697824238,1.9816003705866478
2025-02-19 14:55:15.316,779,-106,611,-3,-3,-5,-9,-6,19,808,103,A,9.84206067953562,51.478292547613,1561.372250738559,-212.45886852154973,-2.6449874213857356
