Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force1,Force2,Force3,Letter
2025-03-18 12:21:22.127,455, 729, 560, -26, 2, -13, 7, -1, -7, 52, 46, 54,noise
2025-03-18 12:21:22.128,428, 686, 600, -14, 5, -11, 5, 1, -9, 52, 47, 44,noise
2025-03-18 12:21:22.130,455, 729, 560, -26, 2, -13, 7, -1, -7, 52, 46, 54,noise
2025-03-18 12:21:22.132,428, 686, 600, -14, 5, -11, 5, 1, -9, 52, 47, 44,noise
2025-03-18 12:21:29.033,467, 817, 341, -5, -10, -1, 1, -7, 13, 31, 593, 243,A
2025-03-18 12:21:29.090,455, 827, 342, -7, -8, -1, 3, -7, 14, 39, 602, 235,A
2025-03-18 12:21:29.144,507, 815, 341, 16, 1, -1, 2, -7, 13, 51, 619, 228,A
2025-03-18 12:21:29.197,481, 787, 401, -16, 0, 0, 1, -6, 11, 14, 622, 202,A
2025-03-18 12:21:29.251,440, 814, 445, -11, 3, 17, 2, -7, 13, 285, 659, 214,A
2025-03-18 12:21:29.304,462, 756, 458, 6, -5, 32, 0, -5, 12, 457, 633, 202,A
2025-03-18 12:21:29.357,607, 737, 340, 6, -5, 9, 0, -5, 13, 522, 602, 230,A
2025-03-18 12:21:29.415,564, 773, 352, -22, 6, -7, 1, -6, 14, 550, 587, 223,A
2025-03-18 12:21:29.468,516, 764, 447, -41, 13, -2, 1, -5, 12, 749, 688, 423,A
2025-03-18 12:21:29.525,487, 749, 537, -24, 3, -8, 1, -4, 10, 841, 711, 483,A
2025-03-18 12:21:29.578,438, 682, 493, -30, -8, 3, 1, -3, 11, 867, 696, 505,A
2025-03-18 12:21:29.635,533, 732, 503, -3, -18, 14, 2, -4, 13, 894, 711, 540,A
2025-03-18 12:21:29.693,605, 750, 483, -38, -16, 22, 1, -3, 14, 923, 777, 593,A
2025-03-18 12:21:29.750,542, 622, 562, -56, -29, 18, -1, -2, 13, 937, 834, 627,A
2025-03-18 12:21:29.807,530, 618, 557, -6, -31, 29, -1, -1, 15, 950, 879, 634,A
2025-03-18 12:21:29.865,592, 626, 461, 19, -28, 31, -2, -1, 17, 953, 894, 627,A
2025-03-18 12:21:29.922,683, 636, 429, 20, -28, 23, -4, 1, 17, 957, 896, 640,A
2025-03-18 12:21:29.976,645, 621, 402, -2, -38, 2, -4, -1, 17, 958, 904, 680,A
2025-03-18 12:21:30.032,702, 625, 450, -8, -34, 12, -3, -1, 22, 963, 913, 713,A
2025-03-18 12:21:30.090,650, 529, 360, 84, 1, -35, -4, -2, 23, 973, 900, 586,A
2025-03-18 12:21:30.143,865, 932, -200, 0, 62, 41, -5, 1, 22, 973, 861, 94,A
2025-03-18 12:21:30.201,739, 65, 632, -60, -17, -31, -4, 1, 19, 956, 890, 437,A
2025-03-18 12:21:30.258,612, 381, 776, -6, -18, 25, -5, 0, 22, 972, 921, 604,A
2025-03-18 12:21:30.311,736, 805, 101, -14, 51, 63, -5, 0, 23, 978, 908, 24,A
2025-03-18 12:21:30.368,582, 329, 445, -28, 37, -9, -3, 3, 20, 965, 883, 48,A
2025-03-18 12:21:30.426,1128, 546, 486, 23, -30, -32, -3, 1, 20, 967, 874, 149,A
2025-03-18 12:21:30.483,784, 769, 147, -30, -14, 53, -5, 2, 21, 981, 931, 457,A
2025-03-18 12:21:30.540,947, 300, 114, -36, 75, -47, -5, 3, 19, 968, 921, 363,A
2025-03-18 12:21:30.598,521, 494, 440, -93, 137, -95, -2, 2, 15, 926, 846, 465,A
2025-03-18 12:21:30.651,390, 614, 869, -40, 59, -51, 1, 2, 7, 896, 791, 497,A
2025-03-18 12:21:31.146,670, 655, 389, -2, -1, -1, -3, -2, 18, 911, 767, 492,B
2025-03-18 12:21:31.204,656, 649, 386, -3, 0, -3, -3, -2, 18, 910, 772, 500,B
2025-03-18 12:21:31.258,650, 666, 435, -3, 1, -9, -4, -1, 18, 908, 767, 495,B
2025-03-18 12:21:31.315,699, 684, 287, -13, 18, -36, -4, -1, 17, 897, 739, 456,B
2025-03-18 12:21:31.376,632, 720, 614, -22, -4, -40, -3, -2, 16, 901, 753, 464,B
2025-03-18 12:21:31.430,335, 745, 501, -36, 6, 22, -1, -3, 16, 926, 828, 381,B
