Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force1,Force2,Force3,Letter
2025-03-12 13:52:24.630,596, 570, 598, -2, 0, 1, 1, 5, -5, 790, 632, 446,noise
2025-03-12 13:52:24.686,599, 560, 602, -2, 0, 0, -2, 3, -2, 792, 628, 436,noise
2025-03-12 13:52:24.736,578, 566, 605, -1, -1, -3, 5, 3, 0, 791, 629, 437,noise
2025-03-12 13:52:24.789,570, 579, 610, -3, 0, -4, 0, 4, -2, 790, 627, 440,noise
2025-03-12 13:52:24.848,556, 582, 625, 1, -3, 0, 2, 2, -2, 791, 634, 452,noise
2025-03-12 13:52:24.899,602, 581, 571, -1, -3, -2, 3, 3, 0, 792, 623, 439,noise
2025-03-12 13:52:24.949,598, 588, 585, -9, 5, -7, 0, 4, -1, 794, 632, 455,noise
2025-03-12 13:52:25.006,544, 583, 630, -6, 4, -3, 0, 3, -1, 796, 624, 443,noise
2025-03-12 13:52:25.057,562, 577, 619, -3, 1, -2, 1, 2, 0, 802, 636, 454,noise
2025-03-12 13:52:25.109,560, 578, 622, 0, -2, 1, -1, 4, -2, 808, 645, 450,noise
2025-03-12 13:52:25.163,601, 560, 601, 0, -2, -5, 3, 0, 2, 824, 649, 446,noise
2025-03-12 13:52:25.216,570, 580, 615, 1, -8, -11, 0, 4, -2, 823, 661, 445,noise
2025-03-12 13:52:25.266,604, 546, 652, 16, -36, -29, 1, 2, 2, 827, 677, 433,noise
2025-03-12 13:52:25.327,561, 640, 520, 12, -33, -25, 1, -1, 0, 840, 686, 461,noise
2025-03-12 13:52:25.382,537, 700, 479, -1, -20, -15, 0, -1, 1, 859, 691, 471,noise
2025-03-12 13:52:25.437,520, 637, 506, -3, -4, 4, -1, 1, 1, 875, 724, 475,noise
2025-03-12 13:52:25.491,544, 651, 561, 0, -2, 23, -1, -1, 2, 877, 718, 497,noise
2025-03-12 13:52:25.537,624, 583, 549, 9, -8, 18, 0, -1, 2, 874, 669, 501,noise
2025-03-12 13:52:25.598,631, 631, 481, 5, -8, 7, -1, 0, 3, 873, 671, 504,noise
2025-03-12 13:52:25.649,655, 618, 465, -3, -1, -2, -2, 3, 5, 869, 678, 506,noise
2025-03-12 13:52:26.013,580, 594, 361, -7, 10, 11, -4, 0, 5, 869, 710, 522,A
2025-03-12 13:52:26.067,562, 584, 392, -8, 8, 15, -4, 4, 7, 872, 711, 520,A
2025-03-12 13:52:26.117,646, 576, 445, -5, 3, 25, -3, 2, 5, 881, 711, 539,A
2025-03-12 13:52:26.173,766, 703, 286, -22, 24, -8, 1, 4, 3, 905, 738, 547,A
2025-03-12 13:52:26.228,651, 633, 532, -5, 6, 2, -3, 2, 5, 921, 787, 560,A
2025-03-12 13:52:26.277,607, 561, 523, -8, 3, 2, -3, 3, 5, 933, 808, 600,A
2025-03-12 13:52:26.330,678, 588, 463, -16, -1, 9, -1, 4, 5, 941, 829, 623,A
2025-03-12 13:52:26.380,673, 615, 461, -10, 5, 5, -3, 3, 4, 946, 854, 656,A
2025-03-12 13:52:26.437,642, 594, 526, -15, 2, 9, -1, 1, 8, 952, 872, 656,A
2025-03-12 13:52:26.487,672, 557, 502, -12, -4, 9, -3, 4, 3, 950, 886, 660,A
2025-03-12 13:52:26.547,676, 567, 506, -5, -3, 11, -3, 9, -1, 956, 901, 673,A
2025-03-12 13:52:26.597,677, 538, 484, -1, -3, 7, -4, 4, 5, 955, 906, 686,A
2025-03-12 13:52:26.647,678, 550, 503, -5, 2, 4, -3, 7, 4, 955, 908, 691,A
2025-03-12 13:52:26.707,704, 490, 478, -10, -1, -3, -3, 4, 5, 953, 910, 693,A
2025-03-12 13:52:26.757,638, 491, 633, -9, -12, 0, -1, 7, 1, 959, 922, 687,A
2025-03-12 13:52:26.813,929, 570, 639, 67, 3, -9, -3, 5, 6, 964, 909, 559,A
2025-03-12 13:52:26.866,932, 799, 297, 12, 41, 31, -2, 4, 5, 960, 897, 276,A
2025-03-12 13:52:26.922,667, 119, 559, -29, -21, -39, -1, 6, 5, 950, 897, 495,A
2025-03-12 13:52:26.980,805, 405, 739, 5, -20, -7, -1, 4, 6, 958, 924, 623,A
2025-03-12 13:52:27.031,666, 578, 300, 7, 28, 35, -2, 4, 5, 961, 920, 547,A
2025-03-12 13:52:27.086,570, 431, 619, -8, 29, -5, -3, 5, 3, 953, 896, 363,A
2025-03-12 13:52:27.137,827, 706, 468, -37, -7, -3, -3, 6, 4, 953, 913, 55,A
2025-03-12 13:52:27.195,735, 750, 457, 7, 6, 26, -4, 8, 2, 961, 929, 559,A
2025-03-12 13:52:27.246,686, 501, 401, -16, 85, -56, -3, 4, 3, 952, 917, 644,A
2025-03-12 13:52:27.296,405, 665, 761, -7, 9, -33, -2, 4, 0, 933, 866, 628,A
2025-03-12 13:52:27.357,632, 518, 605, 12, -43, 14, -1, 3, 1, 934, 850, 610,A
2025-03-12 13:52:27.411,764, 557, 414, 1, -10, 3, -5, 6, 2, 933, 854, 637,A
2025-03-12 13:52:27.464,610, 562, 552, -3, 8, 4, -1, 5, 3, 931, 851, 652,A
2025-03-12 13:52:27.514,673, 551, 522, 4, 2, 5, 3, 4, 5, 932, 843, 648,A
2025-03-12 13:52:27.742,657, 558, 539, -4, 1, -3, -1, 4, 3, 918, 797, 645,B
2025-03-12 13:52:27.796,644, 562, 546, -4, 1, -2, 0, 4, 6, 917, 798, 648,B
2025-03-12 13:52:27.848,647, 561, 520, -3, 3, -1, -1, 4, 1, 916, 790, 611,B
2025-03-12 13:52:27.896,647, 555, 553, -2, 1, 1, -1, 5, 3, 915, 786, 598,B
2025-03-12 13:52:27.956,651, 544, 532, -3, -1, 0, -3, 6, 2, 914, 789, 584,B
2025-03-12 13:52:28.006,652, 539, 544, -2, 1, -1, -1, 5, 1, 908, 782, 574,B
2025-03-12 13:52:28.063,663, 555, 536, -1, 0, -1, -2, 6, 2, 901, 770, 566,B
2025-03-12 13:52:28.114,649, 554, 539, -4, 0, -1, -1, 4, 4, 902, 770, 555,B
2025-03-12 13:52:28.164,648, 563, 540, -2, -1, 0, -2, 3, 2, 900, 777, 560,B
2025-03-12 13:52:28.217,637, 556, 561, -2, -8, 2, -4, 1, 9, 901, 778, 560,B
2025-03-12 13:52:28.266,689, 538, 504, -3, -10, 1, -1, 5, 2, 905, 798, 577,B
2025-03-12 13:52:28.329,636, 547, 549, -7, -17, 1, -1, 5, 3, 917, 837, 621,B
2025-03-12 13:52:28.381,690, 537, 507, -6, -29, 3, -3, 5, 5, 931, 886, 645,B
2025-03-12 13:52:28.436,680, 412, 745, 14, -17, -11, -4, 6, 4, 956, 916, 596,B
2025-03-12 13:52:28.487,521, 597, 257, 19, 39, 49, -3, 6, 5, 966, 923, 441,B
2025-03-12 13:52:28.547,697, 216, 691, -28, 13, -11, -4, 5, 6, 961, 924, 586,B
2025-03-12 13:52:28.607,750, 520, 542, -23, -28, -16, -3, 5, 5, 963, 933, 711,B
2025-03-12 13:52:28.657,612, 655, 504, 8, -7, 2, -4, 5, 5, 967, 940, 727,B
2025-03-12 13:52:28.707,667, 604, 364, 10, 13, 22, -3, 8, 6, 970, 940, 666,B
2025-03-12 13:52:28.767,723, 730, 529, -8, 22, 14, -3, 4, 5, 968, 938, 603,B
2025-03-12 13:52:28.820,636, 564, 450, 16, 11, 5, -1, 6, 4, 970, 930, 619,B
2025-03-12 13:52:28.871,803, 529, 411, 2, 25, -31, -3, 6, 2, 946, 889, 643,B
2025-03-12 13:52:28.927,594, 501, 662, -32, 18, -24, -1, 3, 5, 938, 877, 608,B
2025-03-12 13:52:29.207,707, 512, 509, -7, -5, 3, 1, 3, 5, 941, 881, 611,C
2025-03-12 13:52:29.263,713, 515, 515, -6, -5, 4, 1, 3, 5, 943, 885, 611,C
2025-03-12 13:52:29.312,669, 525, 534, -5, -6, 3, -3, 6, 3, 943, 894, 625,C
2025-03-12 13:52:29.367,670, 522, 546, -5, -16, 1, -2, 3, 5, 942, 901, 643,C
2025-03-12 13:52:29.422,694, 500, 526, -9, -9, -4, -3, 5, 3, 943, 913, 615,C
2025-03-12 13:52:29.480,586, 444, 547, 5, -4, -12, -5, 6, 4, 951, 916, 376,C
2025-03-12 13:52:29.533,829, 852, 278, 47, 23, 23, -3, 6, 4, 964, 914, 331,C
2025-03-12 13:52:29.586,700, 654, 548, -8, 26, 35, -5, 7, 2, 963, 930, 486,C
2025-03-12 13:52:29.644,744, 490, 325, -27, 41, -38, -3, 6, 2, 954, 918, 662,C
2025-03-12 13:52:29.696,496, 538, 739, -37, 26, -29, -1, 6, 1, 944, 898, 538,C
2025-03-12 13:52:29.750,593, 504, 625, 4, -16, 6, -4, 7, -1, 940, 886, 463,C
2025-03-12 13:52:29.803,705, 519, 504, -4, -4, 0, -2, 4, 1, 941, 880, 411,C
2025-03-12 13:52:29.857,635, 520, 584, -2, -2, 2, -1, 3, 4, 947, 882, 415,C
2025-03-12 13:52:29.911,668, 537, 545, 1, -2, 3, 0, 6, 2, 938, 883, 482,C
2025-03-12 13:52:29.964,666, 507, 570, -2, 0, -1, -1, 6, 1, 941, 884, 495,C
2025-03-12 13:52:30.013,650, 535, 569, 0, -2, 0, -3, 6, 2, 942, 884, 483,C
2025-03-12 13:52:30.066,662, 527, 560, 0, -3, 1, -2, 5, 1, 939, 885, 493,C
2025-03-12 13:52:30.117,666, 516, 553, 1, 0, 1, -2, 6, 2, 938, 884, 510,C
