Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force1,Force2,Force3,Letter
2025-03-10 14:38:39.124,, -764, 636, -1, 0, -1, 24, 24, 21, 52, 44, 51,noise
2025-03-10 14:38:39.130,223, -764, 636, -1, 0, -1, 24, 24, 21, 52, 44, 51,noise
2025-03-10 14:38:46.030,501, 740, 479, -17, 0, 1, -3, -8, 3, 593, 362, 64,A
2025-03-10 14:38:46.079,495, 732, 479, -17, 0, 1, -4, -8, 0, 580, 348, 51,A
2025-03-10 14:38:46.139,476, 745, 503, -20, 0, 1, -3, -5, 1, 532, 252, 40,A
2025-03-10 14:38:46.194,478, 740, 506, -11, -1, 5, -4, -6, 1, 605, 343, 60,A
2025-03-10 14:38:46.249,490, 703, 523, -14, -3, 7, -4, -6, 0, 650, 414, 36,A
2025-03-10 14:38:46.299,509, 708, 537, -8, -3, 5, -4, -7, 0, 665, 460, 80,A
2025-03-10 14:38:46.349,513, 693, 531, -5, -2, 4, -4, -5, -1, 671, 461, 61,A
2025-03-10 14:38:46.410,517, 694, 518, -2, -2, 5, -3, -4, 0, 692, 480, 108,A
2025-03-10 14:38:46.462,502, 702, 538, -2, -2, 4, -4, -6, 1, 708, 491, 94,A
2025-03-10 14:38:46.511,521, 695, 548, 2, -8, 4, -4, -5, 0, 731, 511, 88,A
2025-03-10 14:38:46.562,520, 686, 512, 9, -9, 6, -4, -4, 2, 740, 523, 75,A
2025-03-10 14:38:46.610,556, 688, 482, 9, -7, 4, -7, -5, 3, 741, 516, 41,A
2025-03-10 14:38:46.671,572, 687, 476, 2, -1, -1, -5, -6, 3, 744, 530, 42,A
2025-03-10 14:38:46.725,550, 690, 481, -3, 3, -5, -6, -5, 1, 746, 517, 69,A
2025-03-10 14:38:46.776,520, 707, 513, -1, 1, -3, -6, -4, 0, 728, 456, 46,A
2025-03-10 14:38:46.830,538, 693, 512, 3, 1, -3, -4, -6, 3, 718, 369, 70,A
2025-03-10 14:38:46.879,521, 703, 499, 0, 1, -4, -4, -6, 3, 692, 26, 18,A
2025-03-10 14:38:46.931,504, 708, 473, 3, -6, -11, -4, -7, 3, 608, 23, 22,A
2025-03-10 14:38:46.979,551, 803, 506, 19, -13, 2, -5, -6, 3, 576, 57, 63,A
2025-03-10 14:38:47.039,622, 679, 452, 5, -4, 12, -6, -8, 5, 646, 20, 44,A
2025-03-10 14:38:47.093,588, 728, 539, -57, -21, -8, -6, -6, 4, 818, 379, 141,A
2025-03-10 14:38:47.149,510, 706, 525, -21, -54, -12, -6, -7, 7, 888, 682, 251,A
2025-03-10 14:38:47.209,567, 691, 375, -2, -54, 29, -6, -8, 8, 926, 782, 354,A
2025-03-10 14:38:47.260,595, 708, 254, -23, 1, 40, -9, -6, 11, 944, 813, 512,A
2025-03-10 14:38:47.319,437, 638, 479, -23, 27, 42, -10, -3, 9, 953, 826, 600,A
2025-03-10 14:38:47.376,537, 658, 530, 24, -3, 45, -8, -2, 8, 956, 797, 646,A
