Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force1,Force2,Force3,Letter
2025-03-12 15:36:45.185,920, 799, 597, -6, -1, -23, 2, 6, -11, 915, 766, 657,noise
2025-03-12 15:36:45.188,578, 471, 661, 0, 14, 21, 3, 8, -11, 873, 755, 597,noise
2025-03-12 15:36:45.189,920, 799, 597, -6, -1, -23, 2, 6, -11, 915, 766, 657,noise
2025-03-12 15:36:52.087,710, 547, 463, 0, 1, 0, 0, 2, 0, 913, 758, 619,A
2025-03-12 15:36:52.137,708, 547, 464, 0, 0, 0, 1, 0, 3, 913, 753, 609,A
2025-03-12 15:36:52.187,717, 539, 461, -4, 0, -1, -2, 0, 1, 906, 746, 602,A
2025-03-12 15:36:52.238,717, 544, 469, 0, -1, -1, -4, 0, 1, 903, 739, 585,A
2025-03-12 15:36:52.290,713, 550, 467, -4, 0, -1, -1, 1, -1, 902, 732, 595,A
2025-03-12 15:36:52.349,710, 547, 475, -3, 0, 0, -4, 1, 1, 902, 707, 577,A
2025-03-12 15:36:52.402,714, 537, 469, -2, 1, 0, -2, 1, 1, 900, 684, 494,A
2025-03-12 15:36:52.452,718, 535, 472, -2, 2, 1, -1, 1, 1, 902, 663, 476,A
2025-03-12 15:36:52.504,713, 537, 479, -2, 0, 0, -3, 1, 0, 903, 661, 470,A
2025-03-12 15:36:52.557,715, 543, 466, -1, -1, 0, -3, 0, 2, 904, 686, 499,A
2025-03-12 15:36:52.611,708, 541, 467, -4, 0, 1, -3, -2, 2, 913, 729, 574,A
2025-03-12 15:36:52.666,716, 517, 479, -5, -4, -2, -2, 1, 2, 924, 768, 605,A
2025-03-12 15:36:52.719,811, 537, 402, -21, 2, -7, -1, 3, 0, 937, 818, 647,A
2025-03-12 15:36:52.770,745, 547, 491, -47, 5, -13, 1, 0, 1, 953, 882, 615,A
2025-03-12 15:36:52.828,681, 464, 546, -40, 3, -7, -1, 1, 1, 956, 912, 590,A
2025-03-12 15:36:52.883,602, 511, 552, -6, -15, 7, 0, 2, 1, 967, 941, 634,A
2025-03-12 15:36:52.936,680, 501, 516, 21, -16, 18, -2, 3, -1, 963, 945, 671,A
2025-03-12 15:36:52.988,736, 495, 450, 25, -6, 17, -4, 2, 2, 965, 944, 730,A
2025-03-12 15:36:53.038,763, 464, 494, 10, -7, 1, -4, 3, 3, 964, 944, 757,A
2025-03-12 15:36:53.099,761, 484, 465, 7, -18, -4, -2, 2, 3, 968, 949, 777,A
2025-03-12 15:36:53.153,762, 515, 425, -12, -19, -23, -3, 1, 4, 968, 948, 813,A
2025-03-12 15:36:53.207,690, 480, 565, -4, -52, 5, -3, 1, 5, 969, 952, 829,A
2025-03-12 15:36:53.263,825, 461, 383, 21, -4, -18, -3, 1, 9, 978, 957, 815,A
2025-03-12 15:36:53.316,714, 527, 245, 20, 45, 29, -3, 2, 7, 978, 951, 667,A
2025-03-12 15:36:53.370,925, 294, 548, -43, 20, 4, -2, 2, 3, 969, 945, 716,A
2025-03-12 15:36:53.428,419, 489, 970, -8, -62, -3, -4, 2, 5, 965, 946, 768,A
2025-03-12 15:36:53.478,765, 556, -84, 37, 5, 14, -4, 2, 7, 974, 954, 742,A
2025-03-12 15:36:53.537,839, 471, 499, -20, 40, 37, -3, 3, 5, 971, 949, 651,A
2025-03-12 15:36:53.591,516, 545, 770, -20, -11, -32, -4, 3, 4, 970, 929, 604,A
2025-03-12 15:36:53.649,882, 579, 244, -4, -19, 8, -1, 1, 7, 979, 962, 628,A
2025-03-12 15:36:53.701,1112, 61, 275, -10, 35, -9, -4, 3, 4, 974, 955, 655,A
2025-03-12 15:36:53.757,584, 474, 571, -32, 84, -59, -3, 4, -2, 962, 930, 611,A
2025-03-12 15:36:53.817,457, 617, 797, -7, -15, -3, -1, 1, -3, 956, 911, 598,A
2025-03-12 15:36:53.869,827, 502, 379, 11, -32, 19, -2, 1, 0, 959, 915, 622,A
2025-03-12 15:36:54.145,736, 479, 488, 1, -4, 6, -3, 2, 2, 956, 918, 667,B
2025-03-12 15:36:54.197,733, 496, 475, 1, -4, 5, -2, 2, 3, 958, 920, 665,B
2025-03-12 15:36:54.251,727, 511, 495, -3, -7, 7, -2, 0, 4, 963, 929, 694,B
2025-03-12 15:36:54.301,729, 490, 468, -1, -14, 7, -3, 2, 4, 958, 929, 701,B
2025-03-12 15:36:54.357,775, 450, 493, -5, -19, 0, -4, 4, 4, 962, 944, 731,B
2025-03-12 15:36:54.410,732, 335, 586, 20, -7, -12, -4, 2, 4, 968, 950, 714,B
2025-03-12 15:36:54.468,268, 781, 136, 24, 47, 55, -3, 2, 5, 976, 944, 390,B
2025-03-12 15:36:54.519,767, 345, 733, -28, 1, -6, -1, 4, 4, 969, 946, 509,B
2025-03-12 15:36:54.578,944, 416, 792, -23, -30, -21, -3, 4, 3, 977, 960, 746,B
2025-03-12 15:36:54.628,639, 711, 485, -9, -1, 20, -2, 2, 6, 982, 963, 670,B
2025-03-12 15:36:54.687,943, 524, 226, -9, 14, 20, -3, 3, 5, 977, 962, 527,B
2025-03-12 15:36:54.737,659, 383, 693, 0, 2, -2, -3, 3, 3, 983, 966, 482,B
2025-03-12 15:36:54.788,965, 429, 276, 10, 21, 6, -3, 4, 4, 980, 959, 312,B
2025-03-12 15:36:54.847,1094, 395, 244, -5, 60, -42, -2, 4, 4, 963, 926, 508,B
2025-03-12 15:36:54.900,484, 534, 870, -23, -1, -16, -1, 3, 0, 957, 919, 498,B
2025-03-12 15:36:54.958,655, 507, 573, 10, -41, 13, -2, 4, 3, 961, 926, 512,B
2025-03-12 15:36:55.010,853, 440, 326, -1, -11, -3, -2, 2, 2, 955, 922, 535,B
2025-03-12 15:36:55.066,698, 492, 529, -4, 3, -3, -2, 4, 3, 953, 922, 574,B
2025-03-12 15:36:55.118,730, 473, 533, -2, -8, 5, -4, 4, 3, 950, 915, 560,B
2025-03-12 15:36:55.168,784, 472, 440, -10, 4, -3, -4, 2, 2, 953, 919, 518,B
2025-03-12 15:36:55.438,750, 487, 469, -2, -2, 3, -2, 2, 4, 958, 922, 562,C
2025-03-12 15:36:55.488,750, 482, 476, -2, -1, 3, -3, 3, 2, 957, 922, 575,C
2025-03-12 15:36:55.549,734, 472, 506, 5, -10, 8, -2, 2, 4, 959, 924, 588,C
2025-03-12 15:36:55.602,772, 479, 433, 1, -9, 3, -5, 5, 3, 960, 930, 599,C
2025-03-12 15:36:55.652,684, 421, 541, -5, -15, -10, -5, 5, 3, 959, 939, 611,C
2025-03-12 15:36:55.711,586, 301, 580, -3, -8, -21, -4, 3, 6, 966, 944, 456,C
2025-03-12 15:36:55.766,1364, 785, 270, 46, 34, 27, -1, 3, 8, 971, 941, 265,C
2025-03-12 15:36:55.818,767, 575, 703, -19, 11, 39, -3, 5, 4, 976, 953, 330,C
2025-03-12 15:36:55.876,733, 421, 422, -27, 60, -56, -2, 3, 1, 954, 939, 541,C
2025-03-12 15:36:55.934,481, 643, 747, -16, 2, -14, -2, 2, -1, 947, 925, 527,C
2025-03-12 15:36:55.984,764, 511, 498, 7, -20, 11, -1, 1, 0, 938, 921, 515,C
2025-03-12 15:36:56.288,763, 452, 481, 4, -7, 1, -2, 3, 4, 959, 931, 562,D
2025-03-12 15:36:56.338,764, 451, 453, 3, -6, 0, -3, 4, 5, 960, 928, 559,D
2025-03-12 15:36:56.388,739, 483, 471, -8, -6, -10, -1, 3, 4, 952, 927, 581,D
2025-03-12 15:36:56.449,771, 515, 433, -5, -20, 4, -3, 2, 5, 958, 938, 605,D
2025-03-12 15:36:56.501,749, 377, 483, 20, 4, -7, -2, -1, 7, 966, 946, 495,D
2025-03-12 15:36:56.551,1253, 760, 529, 20, 36, 39, -3, 4, 4, 966, 936, 75,D
2025-03-12 15:36:56.610,771, 581, 372, -19, 15, 16, -4, 6, 3, 967, 937, 114,D
2025-03-12 15:36:56.668,752, 660, 484, -6, -48, -51, -1, 3, 5, 953, 941, 691,D
2025-03-12 15:36:56.717,751, 587, 542, -13, -9, 28, -3, 4, 6, 967, 951, 563,D
2025-03-12 15:36:56.777,554, 1141, 273, -35, 39, 40, -3, 5, 6, 978, 954, 52,D
