Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force1,Force2,Force3,Letter
2025-03-17 11:19:20.948,563, 761, 368, -7, 7, 4, -4, -9, 17, 31, 25, 44,noise
2025-03-17 11:19:20.948,564, 764, 321, -8, 12, 6, -2, -10, 19, 53, 49, 50,noise
2025-03-17 11:19:20.951,563, 761, 368, -7, 7, 4, -4, -9, 17, 31, 25, 44,noise
2025-03-17 11:19:27.848,522, 811, 282, 4, -5, -4, 0, 0, 0, 304, 168, 44,A
2025-03-17 11:19:27.902,523, 808, 284, 5, -4, -3, 2, 1, 0, 298, 164, 44,A
2025-03-17 11:19:27.949,544, 815, 274, 1, 0, 1, 2, 0, -2, 232, 62, 31,A
2025-03-17 11:19:27.999,548, 787, 312, 1, 1, 1, 2, -1, -1, 37, 36, 32,A
2025-03-17 11:19:28.049,565, 774, 314, 3, -3, -2, 0, 0, 0, 39, 36, 33,A
2025-03-17 11:19:28.099,524, 811, 281, 0, -4, -3, 3, 0, -1, 23, 23, 23,A
2025-03-17 11:19:28.148,539, 803, 243, 0, -8, 1, 0, 2, -3, 39, 40, 30,A
2025-03-17 11:19:28.194,543, 797, 262, -6, -3, 2, 1, -2, 1, 25, 25, 21,A
2025-03-17 11:19:28.246,565, 793, 276, -8, 1, 4, 0, -4, 0, 45, 46, 48,A
2025-03-17 11:19:28.294,565, 778, 296, -5, 2, 2, 2, 0, -2, 41, 33, 34,A
2025-03-17 11:19:28.344,567, 779, 297, -3, 1, 0, 1, -2, 1, 32, 35, 28,A
2025-03-17 11:19:28.394,539, 778, 319, 0, 0, -1, -1, -2, 0, 28, 33, 39,A
2025-03-17 11:19:28.443,589, 806, 247, 1, 2, 0, 3, -2, 1, 37, 39, 40,A
2025-03-17 11:19:28.492,551, 803, 246, -9, 11, 1, 1, -1, -1, 24, 23, 26,A
2025-03-17 11:19:28.545,608, 881, 275, -13, 18, 10, 1, -2, -1, 42, 41, 41,A
2025-03-17 11:19:28.598,544, 808, 277, -39, 19, 25, -1, 0, -3, 51, 48, 52,A
2025-03-17 11:19:28.648,572, 737, 436, -40, 22, 33, -2, 3, -4, 266, 38, 37,A
2025-03-17 11:19:28.700,585, 777, 415, 6, -24, 40, -1, 2, -2, 359, 42, 46,A
2025-03-17 11:19:28.759,606, 737, 420, 8, -2, 42, -3, 4, -3, 558, 30, 156,A
2025-03-17 11:19:28.812,564, 658, 344, 11, 19, 52, -2, 6, -5, 677, 54, 282,A
2025-03-17 11:19:28.868,531, 414, 346, -13, 50, 59, -4, 8, -6, 797, 390, 203,A
2025-03-17 11:19:28.926,681, 495, 270, 4, 66, 21, -5, 10, -9, 874, 646, 302,A
2025-03-17 11:19:28.978,625, 382, 575, -4, 57, 48, -5, 13, -13, 893, 745, 224,A
2025-03-17 11:19:29.029,636, 466, 545, 8, 25, 29, -4, 16, -17, 904, 801, 156,A
2025-03-17 11:19:29.097,907, 656, 414, -4, -37, -27, -2, 13, -13, 912, 830, 344,A
2025-03-17 11:19:29.148,651, 500, 521, 10, -29, -28, -2, 15, -13, 921, 867, 389,A
2025-03-17 11:19:29.211,732, 468, 497, 9, -11, -23, -2, 12, -12, 923, 869, 389,A
2025-03-17 11:19:29.268,682, 636, 535, 20, -19, -17, -4, 9, -10, 924, 834, 192,A
2025-03-17 11:19:29.327,646, 564, 648, 52, -45, -20, -5, 9, -10, 916, 808, 45,A
2025-03-17 11:19:29.378,715, 717, 145, 82, -46, -49, -2, 8, -7, 888, 736, 57,A
2025-03-17 11:19:29.443,800, 994, 41, -7, -25, -17, -4, 4, -3, 853, 703, 319,A
2025-03-17 11:19:29.494,654, 585, 27, -55, 77, 46, -5, 8, -6, 868, 796, 503,A
2025-03-17 11:19:29.548,516, 574, 327, -70, 51, 17, -2, 5, -8, 891, 832, 461,A
2025-03-17 11:19:29.610,1123, 904, 673, -11, 12, 0, -1, 9, -7, 913, 865, 549,A
2025-03-17 11:19:29.668,441, 515, 541, -10, -32, 11, -2, 10, -9, 925, 897, 502,A
2025-03-17 11:19:29.725,682, 597, 320, -16, -52, 18, -2, 7, -7, 940, 921, 614,A
2025-03-17 11:19:29.778,749, 434, 560, -28, -13, -13, -1, 10, -7, 961, 937, 566,A
2025-03-17 11:19:29.838,911, 900, -13, -2, 68, 43, -3, 9, -8, 967, 928, 396,A
2025-03-17 11:19:29.897,733, 240, 598, -24, -11, -35, -2, 9, -8, 952, 926, 434,A
2025-03-17 11:19:29.948,596, 350, 780, 0, -57, 14, -3, 9, -7, 965, 942, 458,A
