Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force1,Force2,Force3,Letter
2025-03-19 23:34:40.996,543, 807, 245, 2, -1, 1, -1, 0, 0, 753, 530, 69,noise
2025-03-19 23:34:41.004,564, 809, 226, 3, -2, 2, -1, 0, 0, 752, 530, 63,noise
2025-03-19 23:34:41.012,570, 805, 201, 3, -2, 1, 0, 0, 0, 752, 527, 71,noise
2025-03-19 23:34:41.020,575, 809, 188, 2, -2, 1, -1, -1, -1, 752, 528, 78,noise
2025-03-19 23:34:41.028,572, 820, 179, 0, -1, -1, 0, 0, 2, 752, 529, 77,noise
2025-03-19 23:34:41.037,563, 827, 176, -3, 0, -1, 0, 1, -1, 752, 529, 78,noise
2025-03-19 23:34:41.045,550, 818, 194, -5, 1, -2, -1, 1, 1, 752, 532, 73,noise
2025-03-19 23:34:41.057,536, 820, 204, -5, 1, -2, -1, -2, 0, 752, 533, 76,noise
2025-03-19 23:34:41.065,529, 818, 224, -5, 1, -2, 0, 0, 0, 752, 531, 71,noise
2025-03-19 23:34:41.073,520, 811, 235, -4, 1, -1, -2, 0, 0, 752, 532, 71,noise
2025-03-19 23:34:41.082,524, 806, 238, -3, 1, -1, -2, 0, 0, 751, 532, 77,noise
2025-03-19 23:34:41.090,536, 808, 243, 0, 0, 0, -1, 1, -1, 751, 531, 79,noise
2025-03-19 23:34:41.098,547, 807, 233, 1, -1, 0, 0, 0, -1, 751, 531, 70,noise
2025-03-19 23:34:41.106,563, 819, 217, 2, -1, 1, -1, 1, 0, 752, 531, 75,noise
2025-03-19 23:34:41.115,571, 811, 203, 1, -1, 0, -1, 0, 1, 751, 532, 74,noise
2025-03-19 23:34:41.123,563, 814, 193, 0, -1, 0, 0, 0, 1, 751, 532, 70,noise
2025-03-19 23:34:41.135,558, 811, 190, -1, 0, -1, -3, 1, 1, 750, 532, 69,noise
2025-03-19 23:34:41.143,550, 816, 194, -2, 0, -2, -1, 0, 0, 750, 532, 71,noise
2025-03-19 23:34:41.151,541, 822, 203, -3, 1, -2, -1, 0, 0, 750, 532, 75,noise
2025-03-19 23:34:41.159,536, 816, 212, -4, 1, -2, 0, 2, 0, 750, 535, 78,noise
2025-03-19 23:34:41.168,537, 821, 226, -3, 1, -2, 0, 0, 0, 750, 534, 78,noise
2025-03-19 23:34:41.176,538, 816, 225, -4, 1, -1, -1, 1, 0, 749, 534, 74,noise
2025-03-19 23:34:41.184,536, 811, 229, -2, 1, -1, -1, 0, 0, 749, 534, 70,noise
2025-03-19 23:34:41.193,548, 806, 228, -1, 0, 0, -1, -1, -1, 750, 533, 72,noise
2025-03-19 23:34:41.201,552, 813, 225, 0, 0, 0, -2, 0, 0, 750, 533, 74,noise
2025-03-19 23:34:41.209,556, 811, 217, 1, -1, 0, 1, 0, 0, 750, 533, 69,noise
2025-03-19 23:34:41.221,558, 811, 208, 1, -1, 0, 0, 1, 2, 750, 532, 74,noise
2025-03-19 23:34:41.229,558, 813, 205, 0, -1, -1, 0, 1, 2, 749, 533, 72,noise
2025-03-19 23:34:41.237,556, 824, 196, -1, 0, -1, 0, -1, 0, 751, 534, 80,noise
2025-03-19 23:34:41.246,549, 825, 203, -2, 0, -1, 0, 0, 0, 750, 534, 76,noise
2025-03-19 23:34:41.254,542, 811, 205, -3, 1, -1, -1, 2, -1, 750, 534, 77,noise
2025-03-19 23:34:41.262,535, 815, 215, -3, 1, -1, 0, -1, -1, 750, 534, 76,noise
2025-03-19 23:34:41.270,538, 811, 225, -2, 0, -1, -1, 1, 0, 751, 534, 76,noise
2025-03-19 23:34:41.279,544, 811, 225, -2, 0, -1, 0, 1, 0, 751, 535, 79,noise
2025-03-19 23:34:41.287,545, 811, 220, -1, 0, 0, 0, 1, 1, 751, 534, 73,noise
2025-03-19 23:34:41.298,552, 814, 215, 0, 0, 0, 0, 1, 1, 751, 533, 76,noise
2025-03-19 23:34:41.307,556, 813, 215, 0, 0, 0, 0, 0, 1, 751, 534, 75,noise
2025-03-19 23:34:41.315,554, 811, 208, 0, -1, 0, 1, -1, -1, 751, 533, 77,noise
2025-03-19 23:34:41.323,557, 810, 204, 0, -1, 0, -1, 1, 0, 751, 533, 74,noise
2025-03-19 23:34:41.332,553, 813, 205, -1, -1, 0, 0, -1, -1, 751, 534, 69,noise
2025-03-19 23:34:41.340,554, 816, 205, -1, 0, -1, -1, 1, 0, 750, 534, 70,noise
2025-03-19 23:34:41.348,549, 811, 205, -2, 0, -1, -1, 0, 0, 751, 535, 77,noise
2025-03-19 23:34:41.357,544, 811, 212, -2, 0, -1, -1, -1, -1, 751, 534, 84,noise
2025-03-19 23:34:41.368,540, 815, 225, -2, 0, -1, -1, 0, 1, 751, 534, 72,noise
2025-03-19 23:34:41.376,542, 811, 220, -2, 0, -1, -1, 0, 1, 751, 533, 76,noise
2025-03-19 23:34:41.385,546, 813, 221, -2, 0, -1, 0, 0, 0, 752, 533, 78,noise
2025-03-19 23:34:41.393,551, 812, 222, -2, 0, 0, -1, 0, 0, 752, 533, 73,noise
2025-03-19 23:34:41.401,543, 817, 219, -2, 0, -1, -1, 0, 0, 753, 534, 77,noise
2025-03-19 23:34:41.410,549, 810, 218, -1, 0, 0, 1, 0, -1, 752, 533, 76,noise
2025-03-19 23:34:41.418,549, 811, 213, -1, -1, 0, 2, 1, 1, 753, 535, 83,noise
2025-03-19 23:34:41.426,552, 811, 209, -1, -1, 0, 0, 1, 0, 753, 533, 82,noise
2025-03-19 23:34:41.434,553, 815, 210, -1, -1, -1, 0, 0, 1, 754, 533, 76,noise
2025-03-19 23:34:41.446,553, 814, 205, -2, 0, 0, -1, -1, -2, 757, 531, 78,noise
2025-03-19 23:34:41.454,552, 816, 206, -3, 0, -1, -1, -1, -2, 760, 530, 73,noise
2025-03-19 23:34:41.463,550, 812, 211, -4, 1, -1, -1, 0, -2, 761, 529, 75,noise
2025-03-19 23:34:41.471,545, 807, 215, -4, 1, -1, -1, -1, -2, 764, 529, 70,noise
2025-03-19 23:34:41.479,547, 806, 216, -4, 1, -1, 0, 0, 0, 765, 527, 74,noise
2025-03-19 23:34:41.487,541, 808, 218, -3, 1, -1, 0, 1, 0, 765, 527, 77,noise
2025-03-19 23:34:41.496,541, 822, 215, -3, 0, -1, -1, -1, 0, 767, 526, 79,noise
2025-03-19 23:34:41.504,543, 814, 215, -3, 0, -1, 1, 1, -1, 769, 526, 75,noise
2025-03-19 23:34:41.512,547, 816, 215, -2, 0, -1, -1, 1, 0, 770, 525, 74,noise
2025-03-19 23:34:41.524,544, 820, 221, -2, 0, 0, -1, 1, 0, 771, 524, 75,noise
2025-03-19 23:34:41.532,544, 811, 228, -1, 0, 0, -2, 0, 0, 772, 525, 79,noise
2025-03-19 23:34:41.540,548, 816, 220, 0, -1, 0, 0, 0, 0, 772, 524, 84,noise
2025-03-19 23:34:41.549,545, 815, 213, 0, -1, 0, 0, 0, -1, 771, 526, 84,noise
2025-03-19 23:34:41.557,547, 821, 210, -1, 0, 0, -1, -1, 1, 772, 525, 87,noise
2025-03-19 23:34:41.565,550, 811, 208, -1, 0, 0, -1, -1, 1, 773, 527, 85,noise
2025-03-19 23:34:41.573,547, 816, 210, -2, 0, 0, -1, 0, 0, 773, 525, 87,noise
2025-03-19 23:34:41.582,543, 811, 216, -1, 0, 0, 0, 0, -2, 773, 525, 82,noise
2025-03-19 23:34:41.590,546, 808, 215, -1, 0, 0, 0, -1, 1, 774, 526, 86,noise
2025-03-19 23:34:41.602,550, 809, 214, -1, 0, -1, 0, -1, 1, 773, 526, 87,noise
2025-03-19 23:34:41.610,554, 807, 213, -1, 0, 0, 0, 1, 1, 773, 526, 85,noise
2025-03-19 23:34:41.618,552, 810, 213, -1, 0, 0, 0, 0, -1, 774, 529, 96,noise
2025-03-19 23:34:41.626,550, 813, 216, -1, 0, -1, -1, 1, -1, 773, 527, 95,noise
2025-03-19 23:34:41.635,549, 813, 218, -1, 0, 0, 0, 0, -2, 772, 528, 96,noise
2025-03-19 23:34:41.643,553, 813, 213, -1, 0, 0, -1, 1, -1, 773, 530, 93,noise
2025-03-19 23:34:41.651,551, 815, 216, -1, 0, -1, 0, 0, 0, 772, 531, 90,noise
2025-03-19 23:34:41.660,550, 810, 211, -2, 0, -1, -2, 0, 0, 773, 531, 90,noise
2025-03-19 23:34:41.679,552, 815, 210, -2, 0, -1, -2, 0, 0, 772, 530, 89,noise
2025-03-19 23:34:41.679,546, 815, 212, -2, 0, -1, 0, 1, -1, 772, 532, 95,noise
2025-03-19 23:34:41.691,549, 816, 211, -2, 0, -1, -1, 1, 0, 773, 531, 96,noise
2025-03-19 23:34:41.696,544, 814, 216, -2, 0, -1, 1, 0, -1, 772, 531, 93,noise
2025-03-19 23:34:41.704,551, 811, 219, -3, 0, 0, 0, -1, -1, 773, 532, 92,noise
2025-03-19 23:34:41.712,547, 814, 221, -3, 0, -1, 0, 1, 0, 773, 532, 95,noise
2025-03-19 23:34:41.720,548, 808, 217, -2, 0, -1, 0, 1, 1, 774, 531, 97,noise
2025-03-19 23:34:41.729,545, 806, 223, -1, 0, -1, 0, 0, 0, 774, 530, 89,noise
