Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force1,Force2,Force3,Letter
2025-03-19 22:12:01.632,367, 847, 427, -2, 0, -1, -1, 0, 2, 749, 767, 58,noise
2025-03-19 22:12:01.640,362, 842, 425, -1, 0, -1, -2, 0, -1, 754, 773, 83,noise
2025-03-19 22:12:01.651,362, 841, 427, -1, 0, -1, -1, 1, -1, 754, 772, 81,noise
2025-03-19 22:12:01.660,364, 835, 430, -1, 0, -1, -3, 2, 0, 752, 771, 73,noise
2025-03-19 22:12:01.668,365, 844, 426, -1, 0, 0, -1, -1, 1, 751, 769, 67,noise
2025-03-19 22:12:01.676,364, 843, 422, -1, 0, 0, 0, 1, 2, 748, 766, 52,noise
2025-03-19 22:12:01.684,369, 844, 423, 0, 0, 0, -1, 3, 1, 747, 766, 48,noise
2025-03-19 22:12:01.693,364, 845, 423, -1, 0, 0, 0, 3, -3, 742, 763, 38,noise
2025-03-19 22:12:01.701,362, 847, 418, -1, 0, 0, 0, 1, 3, 748, 765, 42,noise
2025-03-19 22:12:01.709,368, 845, 416, -1, 0, 0, 0, 1, 3, 752, 768, 67,noise
2025-03-19 22:12:01.717,365, 838, 418, -2, 0, 0, -4, 3, 0, 755, 772, 80,noise
2025-03-19 22:12:01.729,366, 842, 424, -1, 0, 0, -2, 3, 3, 754, 770, 78,noise
2025-03-19 22:12:01.737,365, 836, 423, -2, 0, -1, -1, 4, 2, 753, 768, 61,noise
2025-03-19 22:12:01.746,364, 844, 421, -2, 0, -1, -3, 4, 3, 750, 767, 57,noise
2025-03-19 22:12:01.754,369, 845, 421, -2, 0, 0, 0, 3, 1, 750, 766, 52,noise
2025-03-19 22:12:01.762,368, 840, 424, -2, 0, -1, 1, 0, 1, 749, 765, 44,noise
2025-03-19 22:12:01.771,367, 837, 428, -2, 0, 0, 1, 4, -1, 750, 764, 42,noise
2025-03-19 22:12:01.779,360, 842, 423, -1, 0, 0, 1, 4, -1, 750, 766, 55,noise
2025-03-19 22:12:01.787,367, 841, 425, -1, 0, -1, -2, 0, 1, 756, 771, 79,noise
2025-03-19 22:12:01.795,368, 842, 425, -1, 0, -1, 0, 0, 0, 755, 770, 77,noise
2025-03-19 22:12:01.807,371, 848, 423, -2, 0, 0, 0, 4, 2, 753, 768, 72,noise
2025-03-19 22:12:01.815,365, 843, 421, -2, 0, -1, -1, 3, 1, 750, 767, 58,noise
2025-03-19 22:12:01.824,365, 844, 421, -2, 0, 0, -3, 2, 2, 750, 766, 54,noise
2025-03-19 22:12:01.832,368, 837, 424, -1, 0, -1, 0, 1, 1, 750, 767, 55,noise
2025-03-19 22:12:01.840,367, 841, 427, -1, 0, -1, -1, 0, 1, 747, 764, 47,noise
2025-03-19 22:12:01.848,369, 841, 425, -2, 0, -1, -4, 4, -4, 750, 765, 55,noise
2025-03-19 22:12:01.857,366, 848, 426, -2, 0, -1, -4, 4, -4, 750, 768, 54,noise
2025-03-19 22:12:01.865,365, 843, 429, -2, 0, 0, -1, 2, 2, 755, 771, 83,noise
2025-03-19 22:12:01.877,364, 839, 434, -1, 0, -1, -2, 3, 2, 752, 769, 73,noise
2025-03-19 22:12:01.885,366, 845, 429, -1, 0, -1, -1, 5, 5, 751, 768, 65,noise
2025-03-19 22:12:01.893,369, 844, 419, -2, 1, -1, -1, 1, 0, 749, 766, 57,noise
2025-03-19 22:12:01.902,362, 845, 425, -2, 0, -1, -1, -1, -1, 750, 767, 52,noise
2025-03-19 22:12:01.910,366, 848, 428, -1, 0, -1, -3, 0, 2, 752, 768, 58,noise
2025-03-19 22:12:01.918,365, 841, 423, -1, 0, -1, 0, 1, 0, 750, 765, 42,noise
2025-03-19 22:12:01.926,367, 835, 424, -1, 0, -1, -1, 1, -2, 749, 766, 54,noise
2025-03-19 22:12:01.935,367, 845, 422, -1, 0, -1, -1, 1, -2, 751, 766, 54,noise
2025-03-19 22:12:01.946,366, 842, 425, -2, 0, 0, 0, 1, 2, 754, 771, 77,noise
2025-03-19 22:12:01.955,362, 840, 426, -2, 0, 0, -1, 3, -3, 753, 768, 65,noise
2025-03-19 22:12:01.963,364, 842, 426, -2, 0, -1, 0, 4, 1, 751, 766, 56,noise
2025-03-19 22:12:01.971,363, 841, 422, -1, 0, -1, -2, -1, 0, 750, 766, 54,noise
2025-03-19 22:12:01.980,371, 839, 423, -1, 0, -1, 1, 4, 2, 754, 767, 50,noise
2025-03-19 22:12:01.992,368, 848, 421, -2, 0, -1, -1, 3, 0, 755, 768, 58,noise
2025-03-19 22:12:01.996,366, 845, 419, -2, 0, -1, 0, 1, 0, 750, 766, 52,noise
2025-03-19 22:12:02.004,367, 836, 422, -2, 0, -1, -3, 6, -5, 751, 767, 51,noise
2025-03-19 22:12:02.016,366, 843, 426, -2, 0, -1, -3, 6, -5, 752, 767, 61,noise
2025-03-19 22:12:02.024,364, 838, 426, -2, 0, -1, 0, 3, -3, 754, 769, 73,noise
2025-03-19 22:12:02.033,366, 841, 427, -1, 0, -1, 2, 7, 2, 751, 768, 67,noise
2025-03-19 22:12:02.041,363, 842, 426, -1, 0, -1, -3, 1, 3, 749, 767, 53,noise
2025-03-19 22:12:02.049,368, 842, 424, -1, 0, 0, -1, 3, 3, 750, 767, 57,noise
2025-03-19 22:12:02.057,365, 846, 424, -1, 0, 0, 2, 3, 1, 751, 768, 58,noise
2025-03-19 22:12:02.066,370, 835, 423, -2, 0, -1, -1, 0, 4, 752, 772, 75,noise
2025-03-19 22:12:02.074,375, 841, 430, -1, 0, -1, 0, 0, 1, 750, 766, 53,noise
2025-03-19 22:12:02.082,367, 842, 423, -1, 0, -1, 0, 0, 1, 749, 767, 57,noise
2025-03-19 22:12:02.094,368, 839, 424, -2, 0, -1, -1, 0, 1, 753, 770, 65,noise
2025-03-19 22:12:02.102,364, 843, 423, -2, 0, -1, 1, 3, -2, 751, 770, 63,noise
2025-03-19 22:12:02.110,364, 839, 423, -2, 0, 0, -3, 6, 1, 749, 767, 58,noise
2025-03-19 22:12:02.119,363, 834, 425, -1, 0, -1, 0, 4, 4, 751, 767, 53,noise
2025-03-19 22:12:02.127,365, 843, 426, -1, 0, -1, -1, 0, 2, 753, 769, 61,noise
2025-03-19 22:12:02.135,363, 846, 425, -1, 0, -1, -2, 5, 0, 759, 773, 68,noise
2025-03-19 22:12:02.143,367, 845, 425, -1, 0, 0, -1, 1, -3, 751, 769, 69,noise
2025-03-19 22:12:02.152,366, 840, 429, -1, 0, -1, 0, 0, -1, 751, 765, 49,noise
2025-03-19 22:12:02.160,368, 843, 427, -1, 0, 0, 0, 0, -1, 749, 767, 51,noise
2025-03-19 22:12:02.172,364, 841, 422, -1, 0, -1, -2, 4, -4, 754, 769, 65,noise
2025-03-19 22:12:02.180,369, 839, 424, -1, 0, 0, 1, 2, -2, 752, 767, 52,noise
2025-03-19 22:12:02.188,360, 841, 422, -1, 0, -1, 1, 3, 0, 753, 767, 54,noise
2025-03-19 22:12:02.196,368, 845, 422, -2, 0, -1, 1, 0, 0, 755, 769, 53,noise
2025-03-19 22:12:02.205,367, 844, 424, -2, 0, -1, 1, 0, 0, 760, 771, 62,noise
2025-03-19 22:12:02.213,367, 848, 427, -2, 0, 0, 0, 3, 2, 760, 772, 80,noise
2025-03-19 22:12:02.221,365, 844, 426, -2, 0, -1, 0, 3, -2, 753, 767, 48,noise
2025-03-19 22:12:02.230,369, 839, 424, -2, 0, 0, -1, 3, -2, 750, 765, 49,noise
2025-03-19 22:12:02.241,363, 838, 430, -1, 0, -1, -1, 3, -2, 753, 765, 41,noise
2025-03-19 22:12:02.250,367, 840, 429, -1, 0, -1, 2, -3, 0, 752, 768, 66,noise
2025-03-19 22:12:02.258,365, 844, 420, -2, 0, -1, 1, 3, 0, 751, 766, 53,noise
2025-03-19 22:12:02.266,371, 842, 421, -2, 0, 0, -1, 3, 3, 750, 767, 58,noise
2025-03-19 22:12:02.285,366, 838, 423, -2, 0, -1, -1, 3, 1, 752, 767, 62,noise
2025-03-19 22:12:02.299,367, 833, 429, -2, 0, -1, 2, 3, 3, 756, 771, 82,noise
2025-03-19 22:12:02.299,370, 838, 423, -2, 0, -1, 2, 1, 2, 754, 769, 81,noise
2025-03-19 22:12:02.300,367, 844, 422, -2, 0, 0, 1, 0, -3, 745, 764, 50,noise
2025-03-19 22:12:02.311,369, 853, 426, -3, 0, -1, 1, 1, -4, 742, 763, 45,noise
2025-03-19 22:12:02.319,365, 844, 421, -3, 1, -1, 1, 1, -4, 743, 761, 49,noise
2025-03-19 22:12:02.327,365, 840, 424, -3, 0, -1, -4, -2, 3, 742, 763, 56,noise
2025-03-19 22:12:02.336,370, 841, 429, -3, 0, -1, -1, -1, -2, 736, 761, 52,noise
2025-03-19 22:12:02.344,363, 841, 424, -3, 0, -1, 2, 3, 1, 729, 763, 57,noise
2025-03-19 22:12:02.352,375, 848, 424, -3, 0, -1, 1, 1, 3, 728, 767, 69,noise
2025-03-19 22:12:02.360,369, 854, 421, -5, 1, 0, -3, 1, 1, 717, 767, 80,noise
2025-03-19 22:12:02.369,361, 838, 428, -5, 2, 0, -2, 1, -1, 712, 764, 75,noise
2025-03-19 22:12:02.380,373, 833, 421, -7, 2, -1, -1, 2, -1, 706, 760, 44,noise
2025-03-19 22:12:02.389,361, 831, 434, -5, 2, -1, -1, 2, -1, 708, 759, 40,noise
2025-03-19 22:12:02.397,358, 834, 431, -5, 1, 0, -2, 2, -4, 713, 762, 46,noise
2025-03-19 22:12:02.405,361, 841, 433, -4, 1, 0, -2, -1, 1, 716, 763, 52,noise
2025-03-19 22:12:02.413,359, 835, 439, -3, 0, -1, -1, 3, 3, 719, 763, 53,noise
2025-03-19 22:12:02.422,367, 840, 431, -3, 0, -1, 2, 4, 0, 725, 766, 58,noise
2025-03-19 22:12:02.430,362, 838, 429, -3, 0, -1, -4, 1, 0, 730, 770, 84,noise
2025-03-19 22:12:02.438,366, 846, 428, -2, 1, 0, -2, 2, -1, 731, 768, 80,noise
2025-03-19 22:12:02.447,363, 832, 428, -3, 0, -1, 0, -2, -2, 729, 764, 66,noise
2025-03-19 22:12:02.458,363, 832, 430, -2, 0, -1, -1, 0, 0, 728, 759, 41,noise
2025-03-19 22:12:02.467,363, 837, 432, -2, 0, -1, -1, 0, 0, 729, 760, 43,noise
2025-03-19 22:12:02.475,369, 844, 431, -2, 0, -1, -2, 2, -1, 736, 762, 55,noise
2025-03-19 22:12:02.483,366, 849, 427, -3, 1, -1, 1, 1, -2, 738, 763, 55,noise
2025-03-19 22:12:02.491,364, 842, 430, -3, 1, 0, 0, 3, 1, 741, 765, 61,noise
2025-03-19 22:12:02.500,364, 838, 434, -3, 0, -1, -2, 5, 6, 748, 768, 69,noise
2025-03-19 22:12:02.508,359, 832, 439, -2, 0, -1, -1, 2, 1, 747, 768, 85,noise
2025-03-19 22:12:02.516,361, 834, 436, -2, 0, -1, -1, 2, -2, 745, 766, 78,noise
2025-03-19 22:12:02.528,363, 836, 435, -2, 0, -1, 2, 2, 0, 736, 761, 54,noise
2025-03-19 22:12:02.536,365, 843, 433, -1, 0, -1, 2, 2, -2, 735, 759, 38,noise
2025-03-19 22:12:02.544,367, 841, 431, -1, 1, -1, 2, 2, -2, 733, 758, 34,noise
2025-03-19 22:12:02.553,372, 836, 432, -2, 1, -1, -2, 1, -1, 737, 763, 51,noise
2025-03-19 22:12:02.561,369, 837, 428, -1, 1, -1, -1, 1, -2, 739, 763, 51,noise
2025-03-19 22:12:02.569,366, 839, 436, -1, 1, -2, 0, 1, 1, 744, 767, 64,noise
2025-03-19 22:12:02.578,362, 836, 438, 0, 0, -2, -1, 2, 2, 745, 769, 82,noise
2025-03-19 22:12:02.586,363, 836, 436, 0, -1, -3, 0, 2, 1, 742, 767, 83,noise
2025-03-19 22:12:02.598,366, 845, 436, 1, -1, -2, -2, 0, -1, 730, 762, 75,noise
2025-03-19 22:12:02.606,364, 842, 439, 1, -1, -2, -1, -1, -2, 718, 751, 41,noise
2025-03-19 22:12:02.614,364, 843, 438, 1, -2, -2, -3, 0, -2, 716, 746, 39,noise
2025-03-19 22:12:02.622,340, 854, 421, -5, -2, 1, -3, 0, -2, 715, 746, 38,noise
2025-03-19 22:12:02.631,380, 828, 447, -4, -1, -1, -1, 4, -3, 720, 750, 56,noise
2025-03-19 22:12:02.639,414, 848, 453, 0, -2, -2, -3, 0, -2, 712, 752, 59,noise
2025-03-19 22:12:02.647,431, 807, 436, -6, -2, -5, -3, 1, 3, 713, 758, 76,noise
2025-03-19 22:12:02.655,426, 863, 428, -16, -3, -8, 0, 4, 1, 696, 757, 81,noise
2025-03-19 22:12:02.667,395, 860, 403, -11, -6, -8, -1, 1, 1, 716, 753, 83,noise
2025-03-19 22:12:02.675,408, 844, 416, -17, -5, -9, -1, 2, 1, 726, 747, 75,noise
2025-03-19 22:12:02.684,380, 862, 427, -21, -3, -7, -1, 3, -3, 731, 741, 44,noise
2025-03-19 22:12:02.692,390, 898, 430, -33, -2, -2, -3, 0, 0, 742, 746, 41,noise
