Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter
2025-02-19 17:13:53.049,817, 47, 633, -14, 6, 15, -2, -7, 7, 786, 98,A
2025-02-19 17:13:53.159,603, -163, 742, -2, 29, 13, -1, -5, 3, 449, 39,A
2025-02-19 17:13:53.876,770, 16, 617, 0, -5, -6, -2, -6, 5, 350, 78,B
2025-02-19 17:13:53.974,764, 15, 624, -10, -3, -1, -3, -5, 5, 113, 83,B
2025-02-19 17:13:54.081,767, -42, 578, -7, -5, -16, -4, -8, 7, 86, 97,B
2025-02-19 17:13:54.187,855, 237, 529, -13, -11, 36, -2, -4, 7, 28, 99,B
2025-02-19 17:13:54.297,604, -158, 534, -34, 8, -58, -2, -6, 6, 241, 89,B
2025-02-19 17:13:54.400,637, -30, 777, 8, -12, -2, -4, -6, 6, 616, 99,B
2025-02-19 17:13:54.510,823, -86, 439, 35, 25, -5, -2, -7, 5, 256, 98,B
2025-02-19 17:13:54.617,752, 47, 616, -3, -1, 25, -2, -4, 8, 144, 100,B
2025-02-19 17:13:54.723,753, 28, 474, -57, 74, 24, -2, -4, 6, 272, 51,B
2025-02-19 17:13:55.543,772, -26, 605, 0, -5, -5, -2, -5, 7, 490, 87,C
2025-02-19 17:13:55.637,770, 6, 596, 2, -4, -3, -2, -7, 7, 572, 98,C
2025-02-19 17:13:55.747,696, -109, 632, 13, 13, -23, -4, -7, 8, 357, 100,C
2025-02-19 17:13:55.850,884, 221, 524, 10, -12, 59, -2, -6, 5, 0, 92,C
2025-02-19 17:13:55.956,814, 34, 676, 4, 3, 22, -3, -5, 6, 751, 90,C
2025-02-19 17:13:56.067,646, -99, 680, -20, 13, -1, -2, -4, 4, 561, 41,C
2025-02-19 17:13:56.173,774, -47, 640, -2, -8, -7, -3, -4, 4, 513, 48,C
2025-02-19 17:13:56.280,742, -49, 645, -10, 0, -3, -3, -4, 5, 469, 49,C
2025-02-19 17:13:56.386,740, -59, 645, -5, -2, -7, -2, -5, 4, 439, 51,C
2025-02-19 17:13:56.497,772, -41, 641, -2, -5, -6, -2, -4, 5, 444, 58,C
2025-02-19 17:13:56.604,754, -37, 631, -2, -3, -2, -3, -5, 5, 387, 61,C
2025-02-19 17:13:56.710,760, -28, 626, -1, -2, -2, -3, -5, 7, 418, 63,C
2025-02-19 17:13:56.816,767, -43, 624, -1, -2, -1, -2, -6, 6, 446, 63,C
2025-02-19 17:13:58.434,761, -39, 635, 0, 0, -4, -3, -5, 5, 463, 63,D
2025-02-19 17:13:58.529,765, -35, 632, 2, -2, -2, -2, -5, 7, 480, 65,D
2025-02-19 17:13:58.639,768, -20, 636, 0, -3, -3, -3, -6, 5, 489, 69,D
2025-02-19 17:13:58.742,765, 0, 631, 3, -3, -8, -1, -5, 4, 451, 77,D
2025-02-19 17:13:58.852,803, 8, 551, -3, -8, -14, -4, -8, 7, 326, 96,D
2025-02-19 17:13:58.963,816, 311, 531, -4, -12, 48, -2, -5, 7, 145, 94,D
2025-02-19 17:13:59.065,859, -64, 523, 13, 6, -73, -3, -8, 7, 419, 90,D
2025-02-19 17:13:59.172,706, 72, 757, 2, -17, 33, -2, -8, 6, 677, 93,D
2025-02-19 17:13:59.282,792, -65, 448, 32, 34, -13, -2, -4, 6, 248, 92,D
2025-02-19 17:13:59.389,496, -105, 721, -18, 6, -1, -3, -2, 2, 360, 38,D
2025-02-19 17:14:00.307,762, -8, 636, 2, -3, -3, -3, -6, 6, 190, 64,E
2025-02-19 17:14:00.400,751, -3, 627, 2, -4, -10, -4, -7, 6, 183, 72,E
2025-02-19 17:14:00.510,795, -39, 570, -4, -2, -11, -2, -8, 7, 86, 94,E
2025-02-19 17:14:00.618,809, 268, 544, 1, -9, 43, -2, -6, 6, 113, 93,E
2025-02-19 17:14:00.728,461, -124, 588, -33, 7, -64, -2, -7, 5, 367, 79,E
2025-02-19 17:14:00.830,763, 112, 641, 3, -19, 22, -2, -9, 7, 645, 94,E
2025-02-19 17:14:00.936,535, 49, 581, -6, 12, -1, -2, -7, 6, 480, 82,E
2025-02-19 17:14:01.047,765, 100, 611, 11, -20, 20, -2, -7, 5, 679, 92,E
2025-02-19 17:14:01.153,513, 15, 439, -31, 6, -20, -3, -4, 5, 331, 75,E
2025-02-19 17:14:01.260,825, 91, 590, 19, -29, 26, -3, -5, 5, 682, 92,E
2025-02-19 17:14:01.371,609, -117, 612, -30, 51, -3, -1, -4, 4, 525, 43,E
2025-02-19 17:14:02.186,773, -14, 634, -3, -2, -2, -2, -6, 7, 276, 64,F
2025-02-19 17:14:02.281,770, -1, 632, -1, -5, -4, -2, -6, 7, 173, 68,F
2025-02-19 17:14:02.387,762, 17, 624, 6, -2, -15, -2, -5, 5, 58, 78,F
2025-02-19 17:14:02.492,811, -41, 554, 1, 0, -16, -3, -6, 6, 0, 96,F
2025-02-19 17:14:02.600,804, 162, 536, -1, -7, 38, -2, -6, 7, 0, 96,F
2025-02-19 17:14:02.715,443, -294, 582, 1, -24, -61, -2, -9, 5, 122, 83,F
2025-02-19 17:14:02.821,729, 109, 667, -3, -20, 32, -2, -9, 7, 700, 94,F
2025-02-19 17:14:02.924,577, 67, 526, -12, 4, -21, -1, -7, 6, 69, 79,F
2025-02-19 17:14:03.034,735, 154, 609, 2, -30, 30, -3, -7, 7, 705, 90,F
2025-02-19 17:14:03.140,596, -94, 535, -51, 55, 2, -3, -6, 5, 527, 51,F
2025-02-19 17:14:03.247,821, 53, 629, 17, -20, -21, -1, -5, 4, 490, 58,F
2025-02-19 17:14:04.066,804, 41, 611, 1, -8, -4, -3, -6, 7, 514, 81,G
2025-02-19 17:14:04.160,775, 83, 579, 8, -3, -1, -2, -6, 5, 582, 92,G
2025-02-19 17:14:04.271,756, -30, 641, 21, 5, -23, -3, -7, 6, 469, 93,G
2025-02-19 17:14:04.377,859, 195, 528, -22, -14, 57, -2, -7, 5, 462, 88,G
2025-02-19 17:14:04.484,756, -65, 636, 6, 4, -39, -2, -6, 6, 722, 91,G
2025-02-19 17:14:04.590,791, 167, 559, -16, -14, 47, 0, -5, 6, 573, 93,G
2025-02-19 17:14:04.701,468, -108, 596, -18, -10, -59, -1, -6, 5, 453, 82,G
2025-02-19 17:14:04.803,718, 69, 616, 7, -28, 29, -2, -7, 7, 725, 95,G
2025-02-19 17:14:04.914,692, -66, 544, -51, 62, 3, -1, -5, 6, 603, 59,G
2025-02-19 17:14:05.020,784, 33, 636, 6, -18, -18, -1, -7, 6, 553, 60,G
2025-02-19 17:14:05.737,770, 30, 624, 21, -6, 4, -3, -6, 5, 511, 77,H
2025-02-19 17:14:05.832,768, 40, 627, 1, -1, -3, -2, -6, 5, 560, 78,H
2025-02-19 17:14:05.938,766, 60, 621, 2, 1, -7, -3, -7, 5, 476, 79,H
2025-02-19 17:14:06.052,790, -12, 593, -12, -13, -16, -1, -8, 5, 204, 92,H
2025-02-19 17:14:06.159,791, 231, 601, -12, -13, 62, -2, -8, 8, 397, 91,H
2025-02-19 17:14:06.266,616, -65, 603, -30, 12, -31, -3, -5, 5, 308, 78,H
2025-02-19 17:14:06.372,770, 174, 603, 5, -24, 35, -1, -7, 4, 723, 92,H
2025-02-19 17:14:06.483,640, -255, 667, 26, -48, -39, -2, -7, 7, 717, 92,H
2025-02-19 17:14:06.586,800, 212, 536, -11, -7, 63, -2, -5, 5, 548, 94,H
2025-02-19 17:14:06.692,645, -119, 696, -22, 32, -2, -2, -3, 7, 610, 49,H
2025-02-19 17:14:07.810,774, 2, 639, 3, -3, -6, -1, -5, 6, 608, 62,I
2025-02-19 17:14:07.904,780, 14, 630, 3, -4, -8, -2, -6, 6, 605, 71,I
2025-02-19 17:14:08.010,741, 22, 639, 5, 6, -10, -1, -7, 6, 470, 73,I
2025-02-19 17:14:08.121,679, 37, 641, 14, -8, -17, -2, -9, 5, 140, 82,I
2025-02-19 17:14:08.228,935, 383, 643, 12, -46, 10, -2, -8, 6, 520, 87,I
2025-02-19 17:14:08.337,791, 163, 646, -23, 45, -2, -1, -6, 7, 747, 75,I
2025-02-19 17:14:08.440,828, 86, 664, -7, -7, 30, -2, -7, 4, 536, 88,I
2025-02-19 17:14:08.547,865, 8, 699, 11, 56, 6, -1, -6, 5, 363, 76,I
2025-02-19 17:14:08.653,1151, 47, 598, 11, -29, 8, -2, -5, 6, 0, 86,I
2025-02-19 17:14:08.760,760, 62, 626, -16, 2, 19, 0, -5, 7, 698, 0,I
2025-02-19 17:14:08.870,588, -73, 685, -9, 10, -13, 0, -3, 2, 466, 38,I
2025-02-19 17:14:09.587,761, 20, 625, 1, -3, -4, -2, -7, 5, 524, 65,J
2025-02-19 17:14:09.685,771, 29, 630, 8, -7, -7, -1, -7, 6, 610, 72,J
2025-02-19 17:14:09.788,756, 34, 644, 7, 4, -5, -3, -7, 5, 589, 76,J
2025-02-19 17:14:09.898,676, 1, 599, 15, -16, -27, -2, -7, 5, 381, 85,J
2025-02-19 17:14:10.010,690, 111, 651, -2, -19, 26, -2, -9, 7, 811, 67,J
2025-02-19 17:14:10.116,686, -78, 516, -1, -9, -27, -2, -8, 6, 560, 81,J
2025-02-19 17:14:10.222,769, 338, 596, -18, -13, 49, -2, -5, 6, 521, 90,J
2025-02-19 17:14:10.329,1082, -59, 498, 33, 11, 17, -3, -6, 5, 428, 83,J
2025-02-19 17:14:10.439,544, -24, 681, -11, -16, -17, -1, -3, 2, 530, 38,J
2025-02-19 17:14:10.542,781, 31, 646, 1, -9, -15, -1, -6, 5, 420, 55,J
2025-02-19 17:14:11.263,715, 20, 632, 10, -6, -7, -1, -6, 5, 322, 72,K
2025-02-19 17:14:11.357,768, 76, 619, -3, -3, -10, -2, -9, 6, 22, 87,K
2025-02-19 17:14:11.467,725, 61, 701, -19, -13, 62, -2, -8, 6, 231, 86,K
2025-02-19 17:14:11.574,900, 95, 501, 32, 30, -55, -3, -6, 6, 565, 81,K
2025-02-19 17:14:11.681,799, 165, 583, -3, -9, -8, -2, -8, 7, 710, 87,K
2025-02-19 17:14:11.783,958, 145, 377, 4, 11, -3, 0, -8, 8, 0, 87,K
2025-02-19 17:14:11.893,746, 37, 592, 4, -7, 18, -2, -6, 7, 322, 96,K
2025-02-19 17:14:12.000,589, -137, 723, 5, 31, -4, -1, -4, 5, 370, 41,K
2025-02-19 17:14:12.820,768, 40, 627, 3, -4, -8, -3, -7, 7, 439, 72,L
2025-02-19 17:14:12.914,747, 66, 620, 2, 0, -15, -1, -7, 6, 326, 80,L
2025-02-19 17:14:13.020,772, 42, 609, 13, 1, -16, -2, -9, 5, 31, 89,L
2025-02-19 17:14:13.127,801, 184, 524, 3, 2, 20, -1, -7, 4, 0, 85,L
2025-02-19 17:14:13.233,736, 73, 635, 6, -6, 12, -2, -6, 7, 759, 0,L
2025-02-19 17:14:13.348,604, -100, 716, -43, 50, 3, -2, -4, 4, 611, 38,L
2025-02-19 17:14:14.163,751, 24, 642, 2, -4, -4, -1, -4, 5, 468, 56,M
2025-02-19 17:14:14.256,756, 31, 638, 0, 0, -3, -3, -6, 4, 485, 59,M
2025-02-19 17:14:14.363,756, 41, 636, 2, -3, -6, -2, -8, 5, 469, 63,M
2025-02-19 17:14:14.474,728, 53, 631, 10, -20, -34, -3, -8, 5, 75, 84,M
2025-02-19 17:14:14.580,812, 287, 611, -14, -10, 66, -2, -8, 5, 0, 84,M
2025-02-19 17:14:14.687,723, -21, 657, 5, 7, -59, -1, -6, 3, 454, 81,M
2025-02-19 17:14:14.793,745, 64, 610, -38, -25, 77, -2, -9, 6, 572, 85,M
2025-02-19 17:14:14.904,786, -61, 644, 37, 1, -42, -3, -8, 6, 728, 86,M
2025-02-19 17:14:15.010,812, 369, 493, -14, -13, 68, -2, -5, 7, 576, 89,M
2025-02-19 17:14:15.117,614, -96, 672, -38, 57, 11, -1, -5, 3, 674, 36,M
2025-02-19 17:14:15.936,756, 29, 643, 11, -7, -5, -3, -7, 5, 476, 60,N
2025-02-19 17:14:16.026,789, 54, 624, 1, 1, -1, -2, -7, 4, 526, 67,N
2025-02-19 17:14:16.136,695, 80, 631, 16, -8, -24, -2, -6, 4, 382, 68,N
2025-02-19 17:14:16.247,767, -11, 589, -2, -2, -27, -2, -9, 5, 51, 84,N
2025-02-19 17:14:16.349,820, 182, 639, 13, 2, 28, -1, -8, 7, 337, 85,N
2025-02-19 17:14:16.459,830, 67, 640, -19, -8, -14, -2, -8, 5, 309, 84,N
2025-02-19 17:14:16.567,726, 341, 537, -4, -16, 31, -2, -4, 7, 428, 91,N
2025-02-19 17:14:16.673,807, 53, 615, 16, 14, -9, -2, -9, 6, 743, 0,N
2025-02-19 17:14:16.783,529, -36, 697, -13, -1, 11, -1, -6, 4, 601, 44,N
2025-02-19 17:14:17.501,778, 41, 624, -2, -4, -3, -2, -7, 5, 573, 73,O
2025-02-19 17:14:17.595,785, 38, 613, 7, -13, 1, -3, -6, 8, 672, 78,O
2025-02-19 17:14:17.702,776, 77, 614, -3, -3, -14, -2, -7, 7, 713, 88,O
2025-02-19 17:14:17.812,768, -147, 538, 53, 24, -18, -3, -7, 5, 438, 89,O
2025-02-19 17:14:17.918,816, 227, 645, -30, -26, 12, -3, -6, 5, 566, 88,O
2025-02-19 17:14:18.025,905, 130, 542, 9, 35, -13, -2, -8, 7, 690, 84,O
2025-02-19 17:14:18.131,604, -32, 698, -32, 7, 19, -2, -6, 4, 552, 36,O
2025-02-19 17:14:18.950,767, 49, 636, 0, -3, -2, -1, -7, 3, 486, 62,P
2025-02-19 17:14:19.045,767, 57, 632, 3, -4, -4, -2, -8, 6, 486, 66,P
2025-02-19 17:14:19.155,723, 55, 610, 9, -12, -16, -2, -9, 6, 381, 83,P
2025-02-19 17:14:19.261,789, -143, 585, 11, 6, -4, -2, -7, 7, 195, 88,P
2025-02-19 17:14:19.368,780, 143, 684, 6, -1, -4, -1, -7, 5, 354, 89,P
2025-02-19 17:14:19.474,825, -48, 690, -6, -15, -20, 0, -9, 5, 670, 84,P
2025-02-19 17:14:19.580,844, 159, 499, -6, 15, 26, -2, -8, 5, 408, 86,P
2025-02-19 17:14:19.693,594, -46, 736, -15, 26, 14, -1, -7, 4, 470, 44,P
2025-02-19 17:14:20.506,751, 37, 641, 0, -5, -3, -2, -7, 3, 437, 61,Q
2025-02-19 17:14:20.601,760, 48, 623, 5, -7, 0, -2, -8, 6, 466, 68,Q
2025-02-19 17:14:20.708,766, 45, 616, 0, -3, -1, -2, -6, 7, 552, 73,Q
2025-02-19 17:14:20.818,758, 75, 583, -2, -2, -7, -2, -6, 6, 557, 87,Q
2025-02-19 17:14:20.925,745, 74, 636, -3, 0, -12, -2, -9, 6, 340, 88,Q
2025-02-19 17:14:21.035,948, 251, 483, 18, -5, 73, -1, -10, 5, 346, 84,Q
2025-02-19 17:14:21.142,750, -37, 668, 2, -3, -53, -3, -6, 7, 693, 86,Q
2025-02-19 17:14:21.248,523, 74, 627, 3, -16, -13, -2, -7, 4, 432, 72,Q
2025-02-19 17:14:21.359,731, 142, 647, -38, -45, 71, -1, -5, 6, 558, 87,Q
2025-02-19 17:14:21.462,679, 21, 516, -20, 91, 0, -1, -4, 6, 649, 51,Q
2025-02-19 17:14:22.382,808, 74, 616, 5, -12, -10, -3, -7, 6, 480, 74,R
2025-02-19 17:14:22.473,743, 84, 623, 0, 0, -12, -1, -7, 5, 434, 76,R
2025-02-19 17:14:22.579,842, 3, 572, -3, -4, -13, -3, -8, 5, 4, 87,R
2025-02-19 17:14:22.689,795, 273, 539, 4, -4, 34, -3, -6, 7, 111, 87,R
2025-02-19 17:14:22.800,838, -128, 531, 44, -5, -51, -2, -8, 5, 509, 83,R
2025-02-19 17:14:22.907,723, 206, 604, -19, 3, 33, -1, -8, 7, 498, 84,R
2025-02-19 17:14:23.014,724, 105, 573, -56, -42, 81, -2, -8, 5, 454, 86,R
2025-02-19 17:14:23.120,752, 116, 505, -36, 88, -7, -1, -5, 5, 479, 57,R
2025-02-19 17:14:23.227,729, 3, 644, 9, -16, -21, -2, -5, 4, 315, 42,R
2025-02-19 17:14:23.948,773, 46, 628, -1, -5, -3, -2, -8, 6, 634, 68,S
2025-02-19 17:14:24.042,783, 43, 612, -2, -8, -2, -1, -7, 6, 682, 74,S
2025-02-19 17:14:24.149,753, 39, 638, -6, -11, -10, -1, -7, 6, 728, 88,S
2025-02-19 17:14:24.254,841, 25, 527, 27, 14, -15, -2, -9, 7, 393, 91,S
2025-02-19 17:14:24.365,700, 166, 684, -3, -11, 31, -4, -6, 5, 596, 81,S
2025-02-19 17:14:24.468,930, 69, 483, 11, 23, 5, -3, -6, 6, 109, 88,S
2025-02-19 17:14:24.579,505, -164, 743, -17, 24, 10, -1, -4, 4, 437, 36,S
2025-02-19 17:14:25.397,744, -5, 643, -1, -7, -7, -2, -5, 5, 609, 53,T
2025-02-19 17:14:25.487,752, 9, 633, 2, -7, -8, -2, -5, 6, 644, 60,T
2025-02-19 17:14:25.598,746, 24, 651, 15, 7, -12, -2, -5, 6, 636, 67,T
2025-02-19 17:14:25.705,639, 6, 583, 11, -40, -36, 0, -8, 5, 124, 87,T
2025-02-19 17:14:25.815,683, 87, 679, -10, -25, 24, -1, -8, 6, 770, 83,T
2025-02-19 17:14:25.917,639, 1, 570, -8, 16, -17, 0, -7, 6, 611, 75,T
2025-02-19 17:14:26.032,770, 133, 614, -18, -16, 72, -3, -6, 6, 293, 89,T
2025-02-19 17:14:26.135,1117, 16, 666, -30, 81, 25, -2, -4, 5, 548, 62,T
2025-02-19 17:14:26.245,639, -44, 683, 10, -22, -16, -1, -3, 5, 525, 37,T
2025-02-19 17:14:26.352,751, -17, 656, -1, -9, -7, -1, -4, 4, 551, 48,T
2025-02-19 17:14:26.459,770, -32, 636, 0, -5, -2, -2, -4, 5, 539, 56,T
2025-02-19 17:14:26.562,753, 2, 638, -4, -2, -5, -2, -7, 6, 506, 58,T
2025-02-19 17:14:26.672,740, -10, 637, 0, -2, -2, -1, -5, 5, 540, 58,T
2025-02-19 17:14:26.778,771, 11, 643, -1, -3, -2, -2, -4, 5, 554, 61,T
2025-02-19 17:14:28.497,765, 75, 642, 3, -1, -4, -3, -8, 5, 381, 80,U
2025-02-19 17:14:28.592,760, 55, 646, 2, -6, -4, -1, -9, 6, 179, 86,U
2025-02-19 17:14:28.698,765, 86, 632, -3, -4, -8, -2, -8, 6, 116, 88,U
2025-02-19 17:14:28.805,887, 31, 542, 43, 3, 55, -2, -8, 5, 94, 82,U
2025-02-19 17:14:28.916,697, 69, 635, 12, -11, -30, -3, -6, 5, 698, 85,U
2025-02-19 17:14:29.018,797, -72, 652, 31, 7, 12, -2, -9, 4, 715, 0,U
2025-02-19 17:14:29.128,855, 10, 596, -7, -8, 15, -3, -7, 5, 674, 83,U
2025-02-19 17:14:29.235,537, -98, 726, -19, 11, -7, -1, -5, 4, 570, 34,U
2025-02-19 17:14:30.054,727, -7, 667, 2, -3, -5, -2, -6, 3, 519, 43,V
2025-02-19 17:14:30.149,742, 10, 665, 4, -4, -5, -1, -6, 3, 613, 48,V
2025-02-19 17:14:30.255,734, 7, 662, 7, -7, -4, -2, -5, 5, 655, 53,V
2025-02-19 17:14:30.362,738, 38, 661, 13, -8, -5, 0, -6, 4, 636, 61,V
2025-02-19 17:14:30.468,751, 72, 647, 3, 1, -8, -3, -7, 7, 465, 68,V
2025-02-19 17:14:30.579,774, 79, 629, 15, -5, -17, -4, -8, 3, 84, 81,V
2025-02-19 17:14:30.682,790, 31, 651, 18, 2, 7, -1, -7, 4, 50, 83,V
2025-02-19 17:14:30.792,756, 152, 571, 13, -4, 21, -1, -6, 4, 574, 85,V
2025-02-19 17:14:30.902,752, -32, 649, -4, -4, -40, -2, -8, 7, 779, 0,V
2025-02-19 17:14:31.009,609, -15, 622, -41, 46, 35, -3, -6, 5, 708, 48,V
2025-02-19 17:14:31.926,734, 39, 679, 0, 0, -3, -1, -6, 4, 228, 60,W
2025-02-19 17:14:32.020,754, 67, 673, -1, -4, -3, -2, -6, 3, 369, 64,W
2025-02-19 17:14:32.127,760, 72, 647, 2, -2, -3, -2, -7, 4, 405, 70,W
2025-02-19 17:14:32.238,669, 75, 640, -3, -7, -19, -3, -6, 4, 118, 78,W
2025-02-19 17:14:32.347,1036, -184, 713, -31, -11, 39, -3, -8, 5, 91, 84,W
2025-02-19 17:14:32.450,839, 83, 594, 1, -16, -6, -3, -6, 6, 192, 89,W
2025-02-19 17:14:32.561,826, -75, 735, -19, -25, 46, -1, -7, 5, 668, 88,W
2025-02-19 17:14:32.668,763, -42, 575, 56, -8, -68, -4, -5, 7, 700, 92,W
2025-02-19 17:14:32.775,1005, 177, 652, -26, 61, 30, -2, -6, 5, 746, 71,W
2025-02-19 17:14:33.491,785, 9, 617, 2, -6, -6, -2, -7, 5, 623, 75,X
2025-02-19 17:14:33.585,791, 21, 609, 1, -6, -5, -2, -5, 6, 664, 84,X
2025-02-19 17:14:33.696,808, -35, 655, 14, -3, -5, -1, -6, 6, 698, 91,X
2025-02-19 17:14:33.802,665, -180, 764, 57, 15, -1, -2, -7, 7, 522, 92,X
2025-02-19 17:14:33.904,913, 23, 601, -8, 5, 5, -2, -5, 6, 217, 86,X
2025-02-19 17:14:34.015,1644, -52, 953, 18, -4, -35, -2, -7, 4, 0, 88,X
2025-02-19 17:14:34.122,708, 162, 596, -9, -32, 54, -2, -7, 7, 16, 96,X
2025-02-19 17:14:34.232,648, -93, 536, -22, 77, 8, -2, -3, 7, 420, 46,X
2025-02-19 17:14:35.850,755, -18, 641, 1, -1, -2, -3, -5, 6, 461, 64,Y
2025-02-19 17:14:35.945,750, 11, 623, -3, -5, -4, -3, -6, 5, 471, 67,Y
2025-02-19 17:14:36.048,817, 33, 610, 4, 0, -6, -2, -7, 7, 496, 83,Y
2025-02-19 17:14:36.158,782, 20, 638, 13, -4, 4, -2, -7, 6, 584, 82,Y
2025-02-19 17:14:36.264,748, 5, 637, -1, -1, -2, -4, -7, 5, 647, 80,Y
2025-02-19 17:14:36.371,769, 13, 629, 1, -3, -3, -2, -6, 6, 593, 83,Y
2025-02-19 17:14:36.477,763, 41, 628, 3, 0, -2, -2, -6, 5, 587, 86,Y
2025-02-19 17:14:36.587,780, -1, 643, -11, -4, -9, -3, -7, 6, 392, 90,Y
2025-02-19 17:14:36.690,956, 3, 640, 38, -9, 4, -3, -8, 6, 395, 89,Y
2025-02-19 17:14:36.800,826, 72, 591, 15, -2, 17, -2, -7, 7, 695, 90,Y
2025-02-19 17:14:36.911,949, 81, 767, -10, -19, -17, -3, -5, 6, 782, 88,Y
2025-02-19 17:14:37.013,822, 98, 551, -33, 5, 18, -4, -6, 7, 525, 94,Y
2025-02-19 17:14:37.120,782, 62, 588, -2, -4, 30, -3, -5, 6, 0, 94,Y
2025-02-19 17:14:37.230,680, -81, 625, -34, 60, 23, -2, -3, 4, 476, 43,Y
2025-02-19 17:14:38.050,745, -46, 651, 2, -3, -3, -1, -5, 6, 564, 55,Z
2025-02-19 17:14:38.143,777, -9, 639, 6, -8, -6, -2, -6, 6, 604, 64,Z
2025-02-19 17:14:38.251,752, -17, 645, 0, 0, -2, -1, -8, 5, 621, 67,Z
2025-02-19 17:14:38.357,677, -4, 656, 8, -4, -16, -2, -6, 5, 489, 73,Z
2025-02-19 17:14:38.468,775, -151, 544, 98, 18, -15, -2, -7, 7, 0, 87,Z
2025-02-19 17:14:38.574,742, -15, 691, 9, -9, 25, -2, -8, 5, 781, 79,Z
2025-02-19 17:14:38.676,869, 41, 486, 6, 10, -1, -1, -4, 3, 15, 83,Z
2025-02-19 17:14:38.787,731, 49, 663, 23, -24, 11, 0, -6, 4, 732, 80,Z
2025-02-19 17:14:38.898,773, -19, 479, -60, 70, 25, -1, -5, 4, 677, 51,Z
2025-02-19 17:14:40.711,753, -3, 641, -1, -2, 1, -1, -4, 3, 558, 60,a
2025-02-19 17:14:40.806,777, 2, 665, -1, 1, 0, -3, -6, 3, 492, 62,a
2025-02-19 17:14:40.913,781, 8, 629, -1, -9, -4, -2, -5, 5, 408, 68,a
2025-02-19 17:14:41.023,762, 55, 657, -17, -8, 0, -2, -4, 6, 526, 87,a
2025-02-19 17:14:41.130,843, -27, 518, 28, 15, -9, -2, -7, 6, 0, 85,a
2025-02-19 17:14:41.237,731, -6, 629, 10, -15, -7, -3, -3, 5, 68, 90,a
2025-02-19 17:14:41.347,836, 56, 739, -14, -15, 66, -2, -7, 5, 329, 88,a
2025-02-19 17:14:41.453,886, -21, 576, -38, 81, 17, -2, -4, 4, 461, 57,a
2025-02-19 17:14:42.268,803, 12, 632, 4, -3, -7, -2, -6, 4, 410, 77,b
2025-02-19 17:14:42.367,787, 68, 655, -1, -1, -15, -3, -7, 4, 165, 90,b
2025-02-19 17:14:42.477,760, 183, 629, -18, -27, 74, -2, -6, 5, 182, 89,b
2025-02-19 17:14:42.583,858, -129, 576, 36, 10, -39, -3, -7, 7, 506, 88,b
