Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter
2025-02-18 16:17:05.304,381, -107, 645, -24, 18, 10, -7, 6, 8, 0, 11,noise
2025-02-18 16:17:05.398,589, -124, 757, -12, -1, 11, -7, 5, 8, 71, 12,noise
2025-02-18 16:17:05.496,527, -159, 812, -20, -7, 3, -6, 7, 11, 283, 11,noise
2025-02-18 16:17:05.616,557, -206, 779, -8, -20, -2, -5, 8, 12, 320, 12,noise
2025-02-18 16:17:05.721,628, -148, 762, 7, -10, -3, -6, 6, 11, 212, 15,noise
2025-02-18 16:17:05.828,668, -169, 711, 6, -16, 16, -7, 7, 12, 0, 17,noise
2025-02-18 16:17:05.930,710, -154, 719, -12, -28, -7, -7, 6, 13, 0, 18,noise
2025-02-18 16:17:06.030,605, -204, 646, 4, 15, -9, -8, 5, 12, 0, 21,noise
2025-02-18 16:17:06.146,463, -141, 629, -42, 24, 0, -7, 6, 14, 96, 16,noise
2025-02-18 16:17:06.255,613, -200, 749, -3, -16, -15, -8, 5, 13, 139, 19,noise
2025-02-18 16:17:06.363,682, -159, 708, -1, -5, -3, -8, 4, 14, 151, 24,noise
2025-02-18 16:17:06.471,661, -191, 729, 12, -3, -8, -7, 5, 15, 141, 24,noise
2025-02-18 16:17:06.579,677, -145, 725, 11, -4, -6, -6, 2, 13, 147, 27,noise
2025-02-18 16:17:06.687,674, -133, 726, -2, -1, 0, -8, 2, 14, 133, 27,noise
2025-02-18 16:17:06.794,667, -144, 720, -3, -1, 2, -9, 4, 14, 131, 28,noise
2025-02-18 16:17:06.897,664, -150, 721, 0, 3, 1, -8, 4, 12, 132, 27,noise
2025-02-18 16:17:07.007,663, -142, 731, 1, -1, 0, -7, 3, 13, 103, 27,noise
2025-02-18 16:17:07.114,674, -143, 721, 1, 0, 1, -8, 4, 14, 119, 28,noise
2025-02-18 16:17:07.220,665, -144, 732, 0, 0, 1, -7, 4, 13, 116, 26,noise
2025-02-18 16:17:07.326,668, -145, 730, 1, 0, 0, -8, 4, 13, 120, 27,noise
2025-02-18 16:17:07.429,661, -147, 731, 0, -1, -1, -8, 6, 13, 118, 27,noise
2025-02-18 16:17:07.544,666, -139, 727, 0, -1, -2, -9, 4, 12, 97, 27,noise
2025-02-18 16:17:07.650,662, -136, 727, -1, -1, 0, -9, 3, 12, 107, 26,noise
2025-02-18 16:17:07.757,660, -137, 730, -1, 0, 0, -7, 3, 13, 115, 26,noise
2025-02-18 16:17:07.864,665, -142, 729, 1, 1, -1, -9, 5, 13, 127, 27,noise
2025-02-18 16:17:07.969,630, -124, 684, 0, -1, -4, -8, 4, 14, 96, 26,noise
2025-02-18 16:17:08.079,620, -130, 703, -2, -2, -1, -6, 4, 14, 100, 26,noise
2025-02-18 16:17:08.187,675, -130, 744, -3, -4, 0, -8, 5, 12, 110, 26,noise
2025-02-18 16:17:08.293,714, -137, 769, 5, 0, -3, -7, 2, 13, 74, 27,noise
2025-02-18 16:17:08.400,711, -152, 762, 3, 0, 0, -8, 4, 13, 75, 27,noise
