Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter
2025-02-19 14:27:05.839,30, 314, 942, -1, -1, -1, 0, 0, -1, 0, 14,noise
2025-02-19 14:27:05.933,28, 314, 945, -1, -1, -1, 0, 1, 1, 0, 15,noise
2025-02-19 14:27:06.038,30, 314, 942, -1, -1, -1, -1, 1, 1, 0, 14,noise
2025-02-19 14:27:06.146,30, 311, 944, -1, -1, 0, 0, 0, -1, 0, 15,noise
2025-02-19 14:27:06.248,28, 316, 945, -1, -1, -1, -2, -1, 1, 0, 14,noise
2025-02-19 14:27:06.359,29, 313, 946, -1, -1, -1, 2, -1, 0, 0, 14,noise
2025-02-19 14:27:06.466,29, 312, 947, -1, -1, -1, 1, 0, -2, 0, 14,noise
2025-02-19 14:27:06.566,32, 315, 945, -1, 0, -1, 0, -1, 1, 0, 14,noise
2025-02-19 14:27:06.679,28, 315, 954, -1, -1, -1, -1, -1, 1, 0, 14,noise
2025-02-19 14:27:06.789,31, 318, 954, -1, -1, -1, -1, 0, -1, 0, 13,noise
2025-02-19 14:27:06.896,28, 319, 947, -1, -1, -1, 1, 0, 1, 0, 11,noise
2025-02-19 14:27:06.996,32, 309, 944, -1, -1, 0, 0, 0, -1, 0, 10,noise
2025-02-19 14:27:07.113,28, 312, 942, -1, -1, -1, -1, 0, -1, 0, 11,noise
2025-02-19 14:27:07.214,31, 312, 946, -1, 0, 0, 1, 0, 2, 0, 11,noise
2025-02-19 14:27:07.322,31, 310, 945, 0, -1, -1, 1, 1, 0, 0, 12,noise
2025-02-19 14:27:07.428,31, 308, 946, 1, -1, 0, -1, 0, -1, 0, 11,noise
2025-02-19 14:27:07.539,30, 299, 952, -1, -1, -1, 0, 0, 2, 0, 13,noise
2025-02-19 14:27:07.645,26, 311, 941, -1, -1, 0, 2, 1, -1, 0, 12,noise
2025-02-19 14:27:07.746,35, 301, 953, -1, -1, -1, 0, 1, -2, 0, 12,noise
2025-02-19 14:27:07.857,27, 293, 961, 0, -1, -1, 0, -1, 1, 0, 12,noise
2025-02-19 14:27:07.963,34, 318, 939, 3, 0, -1, 1, -1, 0, 0, 13,noise
2025-02-19 14:27:08.066,32, 319, 946, -2, -1, 0, 1, 2, -1, 0, 12,noise
2025-02-19 14:27:08.177,34, 326, 948, -11, 0, 0, 0, -1, 1, 0, 12,noise
2025-02-19 14:27:08.284,32, 304, 950, 5, 0, -1, 0, 1, -3, 0, 11,noise
2025-02-19 14:27:08.396,34, 316, 945, -3, -1, -1, 0, 1, 0, 0, 12,noise
2025-02-19 14:27:18.516,747, -176, 628, 3, -1, -4, -20, 8, 31, 754, 80,A
2025-02-19 14:27:18.609,747, -175, 631, -5, 3, -3, -19, 5, 29, 769, 80,A
2025-02-19 14:27:18.717,772, -164, 633, 0, -3, -6, -20, 6, 31, 775, 86,A
2025-02-19 14:27:18.823,754, -153, 616, 0, 1, -1, -20, 6, 29, 780, 85,A
2025-02-19 14:27:18.934,758, -161, 625, -4, 3, 0, -20, 5, 30, 789, 79,A
2025-02-19 14:27:19.040,735, -172, 634, -5, -1, -2, -21, 7, 31, 799, 78,A
2025-02-19 14:27:19.146,803, -128, 623, -8, 0, 0, -20, 4, 31, 808, 82,A
2025-02-19 14:27:19.253,743, -142, 638, -7, 2, -2, -21, 5, 30, 830, 76,A
2025-02-19 14:27:19.359,772, -164, 614, 1, -18, -12, -21, 6, 31, 828, 91,A
2025-02-19 14:27:19.467,749, -158, 620, -9, 7, 0, -18, 5, 31, 821, 96,A
2025-02-19 14:27:19.576,775, -141, 604, -2, -1, -4, -19, 4, 30, 824, 101,A
2025-02-19 14:27:19.683,882, -188, 616, 1, -2, -6, -21, 7, 32, 827, 109,A
2025-02-19 14:27:19.791,781, -189, 590, 0, 0, -15, -21, 3, 31, 806, 111,A
2025-02-19 14:27:19.900,911, 200, 528, -6, -12, 37, -20, 5, 30, 0, 113,A
2025-02-19 14:27:20.007,878, -44, 577, 9, 43, -46, -19, 7, 31, 716, 104,A
2025-02-19 14:27:20.112,776, -174, 553, 2, 3, -17, -20, 4, 30, 740, 109,A
2025-02-19 14:27:20.220,854, 1, 559, 12, -20, 43, -20, 7, 32, 244, 117,A
2025-02-19 14:27:20.326,592, -325, 489, -31, -18, -55, -18, 7, 33, 452, 109,A
2025-02-19 14:27:20.437,736, -58, 638, 71, -40, 9, -20, 5, 31, 772, 115,A
2025-02-19 14:27:20.543,1031, -63, 619, -38, 74, 15, -20, 7, 32, 823, 93,A
2025-02-19 14:27:21.459,763, -163, 619, -3, 2, -5, -19, 5, 31, 770, 82,B
2025-02-19 14:27:21.559,748, -117, 625, -1, -1, -4, -22, 6, 28, 784, 87,B
2025-02-19 14:27:21.665,796, -100, 620, -4, 1, -9, -20, 5, 31, 787, 96,B
2025-02-19 14:27:21.766,791, -238, 511, 3, 4, -32, -20, 4, 31, 669, 105,B
2025-02-19 14:27:21.878,817, 107, 560, 13, -1, 26, -20, 6, 31, 0, 114,B
2025-02-19 14:27:21.993,613, -444, 661, -21, -22, -45, -20, 5, 31, 780, 102,B
2025-02-19 14:27:22.096,671, -139, 762, 15, -8, -9, -18, 3, 30, 798, 104,B
2025-02-19 14:27:22.202,921, -13, 444, -2, 13, 10, -21, 5, 30, 538, 90,B
2025-02-19 14:27:22.309,667, -77, 778, -10, -19, 26, -17, 5, 31, 493, 88,B
2025-02-19 14:27:22.419,896, -132, 500, 39, 31, -16, -21, 6, 30, 229, 103,B
2025-02-19 14:27:22.526,483, -262, 718, -10, 12, 6, -18, 9, 27, 487, 40,B
2025-02-19 14:27:22.626,953, -58, 649, 3, -9, -12, -18, 7, 28, 552, 42,B
2025-02-19 14:27:23.646,771, -110, 643, -5, -5, -4, -20, 5, 29, 712, 5,C
2025-02-19 14:27:23.746,749, -106, 621, 2, -7, -6, -20, 7, 29, 740, 5,C
2025-02-19 14:27:23.849,781, -86, 602, -3, 0, -3, -18, 3, 29, 757, 6,C
2025-02-19 14:27:23.960,688, -102, 625, 4, -22, -18, -20, 4, 30, 781, 5,C
2025-02-19 14:27:24.066,741, -230, 603, 34, 23, -9, -19, 4, 31, 446, 4,C
2025-02-19 14:27:24.176,970, 145, 569, 23, -30, 41, -18, 5, 30, 0, 105,C
2025-02-19 14:27:24.276,979, -22, 671, -28, 13, 31, -18, 5, 30, 724, 100,C
