Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter
2025-02-19 11:56:08.411,668, -67, 738, -4, 3, 0, 0, -1, 2, 748, 31,noise
2025-02-19 11:56:08.509,654, -73, 745, -4, 2, -3, 1, 0, 1, 747, 31,noise
2025-02-19 11:56:08.611,645, -72, 742, -3, 0, -3, 1, -1, 1, 749, 31,noise
2025-02-19 11:56:08.722,658, -78, 739, 1, -6, -2, 1, -1, 0, 743, 31,noise
2025-02-19 11:56:08.827,662, -72, 738, 1, -5, -1, 0, 0, 2, 735, 33,noise
2025-02-19 11:56:08.939,662, -81, 737, -8, -1, -3, 1, 0, 2, 732, 33,noise
2025-02-19 11:56:09.042,676, -68, 724, -7, -13, -8, -1, -4, 2, 747, 38,noise
2025-02-19 11:56:09.151,695, -54, 709, -3, 2, 3, -2, -2, 3, 750, 39,noise
2025-02-19 11:56:09.258,677, -98, 718, 3, -1, 5, -2, -1, 3, 748, 38,noise
2025-02-19 11:56:09.362,674, -80, 725, -2, 1, 1, 1, -4, 2, 751, 36,noise
2025-02-19 11:56:09.472,675, -94, 724, -1, 0, 0, -1, 0, 4, 750, 36,noise
2025-02-19 11:56:09.581,680, -79, 724, -1, 0, 0, -1, -1, 2, 750, 36,noise
2025-02-19 11:56:09.683,671, -85, 728, 0, 1, -1, 0, -2, 1, 748, 36,noise
2025-02-19 11:56:09.792,673, -84, 726, -1, -1, 0, 0, -3, 4, 749, 36,noise
2025-02-19 11:56:09.901,675, -85, 726, 0, -1, 0, 0, 0, 2, 748, 36,noise
2025-02-19 11:56:10.008,675, -86, 727, -1, 0, 0, 0, -2, 2, 749, 35,noise
2025-02-19 11:56:10.111,677, -84, 729, -1, -1, -1, -1, 0, 2, 749, 35,noise
2025-02-19 11:56:10.225,667, -82, 724, -1, -1, -1, 0, 0, 3, 747, 36,noise
2025-02-19 11:56:10.331,667, -79, 729, -1, 0, -1, 0, -3, 1, 750, 36,noise
2025-02-19 11:56:10.434,670, -80, 725, -1, -1, -1, 1, 0, 3, 748, 36,noise
2025-02-19 11:56:12.161,727, -163, 624, -13, -8, -18, -4, -7, 9, 796, 66,A
2025-02-19 11:56:12.257,752, -129, 604, -5, -6, -3, -4, -7, 10, 795, 75,A
2025-02-19 11:56:12.359,787, -170, 604, 0, -3, -7, -4, -8, 9, 811, 89,A
2025-02-19 11:56:12.470,786, -105, 609, -3, 6, -8, -3, -9, 10, 823, 95,A
2025-02-19 11:56:12.581,714, -181, 604, 7, -22, -30, -4, -10, 10, 847, 118,A
2025-02-19 11:56:12.684,701, -407, 674, 34, 6, 7, -4, -9, 10, 776, 124,A
2025-02-19 11:56:12.795,1077, -16, 578, -14, -11, 40, -4, -7, 11, 693, 116,A
2025-02-19 11:56:12.904,779, -400, 773, -21, -5, -13, -3, -10, 10, 823, 121,A
2025-02-19 11:56:13.007,852, 47, 569, 31, -15, 48, -3, -6, 11, 560, 120,A
2025-02-19 11:56:13.117,604, -216, 596, -38, 3, -55, -5, -8, 9, 742, 121,A
2025-02-19 11:56:13.224,862, -36, 562, 10, -33, 15, -4, -7, 11, 780, 120,A
2025-02-19 11:56:13.324,1006, 73, 599, -23, 80, 30, -2, -7, 11, 820, 88,A
2025-02-19 11:56:14.241,751, -113, 648, 3, -6, -5, -3, -6, 9, 782, 71,B
2025-02-19 11:56:14.341,776, -82, 632, 3, -6, -5, -3, -6, 9, 791, 83,B
2025-02-19 11:56:14.448,765, -102, 631, -3, -2, -5, -3, -6, 9, 799, 89,B
2025-02-19 11:56:14.551,736, -65, 640, -6, 2, -9, -3, -7, 9, 801, 93,B
2025-02-19 11:56:14.661,870, -30, 530, -10, -8, -19, -4, -8, 11, 782, 117,B
2025-02-19 11:56:14.772,833, 303, 546, 9, -19, 60, -3, -5, 11, 343, 113,B
2025-02-19 11:56:14.874,494, -180, 558, -46, 2, -63, -2, -8, 8, 794, 96,B
2025-02-19 11:56:14.983,722, -64, 679, -7, -10, 1, -3, -8, 9, 839, 110,B
2025-02-19 11:56:15.092,902, 168, 388, 6, 5, 5, -3, -8, 10, 770, 114,B
2025-02-19 11:56:15.201,658, -27, 688, 2, -12, 31, -3, -9, 9, 720, 113,B
2025-02-19 11:56:15.308,1208, 62, 607, -43, 88, 48, -6, -5, 7, 747, 77,B
2025-02-19 11:56:15.411,423, -292, 762, 11, -25, -18, -1, -3, 7, 711, 36,B
2025-02-19 11:56:16.331,762, -91, 621, -2, -1, -2, -3, -8, 9, 758, 91,C
2025-02-19 11:56:16.431,776, -71, 624, 0, -2, -2, -3, -7, 11, 767, 97,C
2025-02-19 11:56:16.537,770, -67, 613, -3, 0, -3, -5, -7, 10, 780, 99,C
2025-02-19 11:56:16.641,767, -78, 614, -4, -2, -6, -4, -7, 9, 795, 101,C
2025-02-19 11:56:16.754,780, -57, 604, -6, -8, -3, -5, -7, 11, 811, 115,C
2025-02-19 11:56:16.861,875, -64, 563, 44, 19, -7, -3, -9, 10, 681, 117,C
2025-02-19 11:56:16.967,790, 25, 666, 14, -21, 10, -3, -8, 9, 755, 108,C
2025-02-19 11:56:17.073,711, 13, 524, -60, 84, 42, -1, -5, 10, 784, 55,C
2025-02-19 11:56:17.181,710, -124, 665, 7, -22, -20, -2, -5, 7, 668, 46,C
2025-02-19 11:56:18.092,756, -79, 632, -2, 0, -6, -3, -8, 7, 727, 81,D
2025-02-19 11:56:18.192,753, -59, 645, 2, 2, -4, -4, -9, 9, 785, 86,D
2025-02-19 11:56:18.298,751, -78, 648, 4, 1, -4, -3, -7, 8, 806, 88,D
2025-02-19 11:56:18.404,745, -38, 645, 4, 0, -2, -4, -7, 8, 814, 93,D
2025-02-19 11:56:18.520,758, -119, 655, 10, -19, -22, -3, -8, 8, 802, 116,D
2025-02-19 11:56:18.626,572, 63, 604, 42, -23, 94, -2, -9, 10, 708, 107,D
2025-02-19 11:56:18.732,813, -179, 664, -21, 48, -49, -3, -7, 9, 797, 102,D
2025-02-19 11:56:18.839,732, 0, 635, -18, -23, 0, -3, -12, 9, 829, 110,D
2025-02-19 11:56:18.941,864, 193, 471, 2, 9, 34, -2, -7, 8, 590, 111,D
2025-02-19 11:56:19.055,507, -134, 601, -37, 48, 27, -3, -6, 7, 725, 53,D
2025-02-19 11:56:19.158,753, -87, 681, 9, -20, -12, -1, -4, 8, 751, 52,D
2025-02-19 11:56:20.072,759, -95, 647, -2, -1, -4, -2, -7, 7, 755, 78,E
2025-02-19 11:56:20.173,749, -79, 636, 2, -3, -7, -4, -7, 9, 762, 83,E
2025-02-19 11:56:20.281,755, -83, 640, 0, -1, -4, -4, -7, 8, 770, 88,E
2025-02-19 11:56:20.388,740, -61, 643, 2, -1, -13, -3, -9, 8, 783, 97,E
2025-02-19 11:56:20.497,785, -109, 549, -8, 1, -21, -4, -9, 9, 721, 116,E
2025-02-19 11:56:20.604,845, 301, 519, 10, -4, 33, -3, -7, 8, 440, 109,E
2025-02-19 11:56:20.713,466, -236, 653, -44, -13, -53, -2, -9, 7, 756, 93,E
2025-02-19 11:56:20.817,735, 52, 644, 7, -24, 19, -2, -11, 10, 832, 110,E
2025-02-19 11:56:20.924,672, -20, 735, 5, 49, 24, -1, -8, 8, 793, 105,E
2025-02-19 11:56:21.034,834, 213, 703, -7, -47, 6, -1, -11, 7, 755, 105,E
2025-02-19 11:56:21.139,679, -79, 756, 2, 36, 42, -2, -7, 10, 820, 105,E
2025-02-19 11:56:21.248,769, 183, 461, -18, -6, 1, -3, -7, 7, 717, 102,E
2025-02-19 11:56:21.341,758, 2, 735, 8, 4, 23, -2, -7, 9, 829, 104,E
2025-02-19 11:56:21.461,506, -159, 721, 0, -9, -7, -3, -3, 5, 745, 44,E
2025-02-19 11:56:22.372,750, -71, 645, -3, 2, -4, -3, -7, 9, 687, 73,F
2025-02-19 11:56:22.472,742, -63, 647, 0, 3, -2, -4, -8, 8, 758, 71,F
2025-02-19 11:56:22.581,734, -61, 652, 1, -1, -5, -4, -7, 9, 782, 72,F
2025-02-19 11:56:22.689,707, -71, 655, 10, -8, -6, -2, -8, 7, 789, 79,F
2025-02-19 11:56:22.795,788, 47, 613, -3, 6, -27, -2, -9, 8, 769, 108,F
2025-02-19 11:56:22.905,857, -178, 645, 27, -5, -13, -3, -10, 8, 787, 110,F
2025-02-19 11:56:23.012,980, 125, 641, 9, -6, 16, -1, -7, 8, 720, 107,F
2025-02-19 11:56:23.123,639, -158, 655, 2, -35, -37, -2, -10, 7, 797, 107,F
2025-02-19 11:56:23.225,982, 149, 590, 8, -48, -1, -2, -9, 7, 785, 110,F
2025-02-19 11:56:23.337,677, -46, 668, 12, 27, 38, -3, -10, 9, 850, 107,F
2025-02-19 11:56:23.438,752, 33, 660, 26, 8, -9, -4, -11, 6, 626, 103,F
2025-02-19 11:56:23.541,795, 49, 705, 7, 5, 17, -2, -7, 11, 840, 106,F
2025-02-19 11:56:23.652,554, -96, 711, -7, 3, 4, -2, -6, 6, 764, 46,F
2025-02-19 11:56:25.971,779, 12, 619, -1, -1, -1, -3, -10, 8, 832, 108,G
2025-02-19 11:56:26.061,773, 9, 618, -1, -1, -1, -4, -8, 10, 834, 107,G
2025-02-19 11:56:26.174,775, 15, 622, -1, 0, -1, -2, -9, 9, 830, 107,G
2025-02-19 11:56:26.281,777, 18, 621, -2, 0, 0, -3, -9, 10, 832, 108,G
2025-02-19 11:56:26.388,773, 9, 619, -1, 0, -1, -2, -9, 8, 831, 108,G
2025-02-19 11:56:26.498,777, 14, 619, 0, -1, 0, -3, -11, 10, 829, 108,G
2025-02-19 11:56:26.604,777, 17, 619, -1, -1, 0, -3, -9, 8, 831, 108,G
2025-02-19 11:56:26.711,776, 11, 618, -1, 0, -1, -3, -9, 9, 832, 107,G
2025-02-19 11:56:26.822,739, -14, 642, -3, -3, -6, -2, -10, 8, 828, 108,G
2025-02-19 11:56:26.928,870, 15, 562, 23, -6, 67, -3, -9, 7, 735, 104,G
2025-02-19 11:56:27.031,738, 44, 600, 9, -5, -40, -2, -6, 9, 828, 107,G
2025-02-19 11:56:27.142,820, 260, 547, -4, -9, 33, -1, -9, 8, 743, 107,G
2025-02-19 11:56:27.252,439, -167, 617, -16, -7, -48, -3, -6, 9, 788, 99,G
2025-02-19 11:56:27.354,823, 71, 614, 5, -26, 19, -1, -9, 9, 825, 109,G
2025-02-19 11:56:27.461,673, -79, 607, -49, 80, 25, -2, -7, 7, 773, 51,G
2025-02-19 11:56:28.581,759, -36, 642, -1, -1, -2, -3, -7, 9, 755, 72,H
2025-02-19 11:56:28.677,756, -30, 641, -2, 0, -3, -3, -7, 8, 773, 73,H
2025-02-19 11:56:28.784,755, -36, 645, -1, 0, -2, -1, -9, 7, 793, 73,H
2025-02-19 11:56:28.886,722, -15, 650, 3, 0, -3, -3, -7, 10, 804, 74,H
2025-02-19 11:56:29.001,731, 0, 636, 8, -17, -24, -3, -9, 10, 803, 101,H
2025-02-19 11:56:29.104,772, -120, 608, 11, 5, -31, -2, -10, 7, 772, 110,H
2025-02-19 11:56:29.214,780, 123, 610, 11, 11, 30, -4, -7, 8, 644, 106,H
2025-02-19 11:56:29.321,792, -169, 508, 15, 4, -17, -3, -8, 9, 734, 106,H
2025-02-19 11:56:29.431,840, 58, 678, -6, 37, -27, -2, -9, 8, 860, 105,H
2025-02-19 11:56:29.537,902, -35, 663, 10, -15, 20, -1, -10, 8, 821, 109,H
2025-02-19 11:56:29.643,819, 104, 610, 25, 13, 35, -3, -6, 10, 708, 108,H
2025-02-19 11:56:29.751,520, -183, 721, -20, 12, -7, -2, -6, 6, 783, 50,H
2025-02-19 11:56:30.661,762, -29, 630, -2, 0, -2, -2, -7, 9, 785, 86,I
2025-02-19 11:56:30.766,768, -31, 627, -2, -3, -3, -4, -8, 11, 785, 88,I
2025-02-19 11:56:30.871,760, -28, 629, 0, -1, -3, -3, -9, 8, 782, 92,I
2025-02-19 11:56:30.975,756, -7, 640, 6, 2, -6, -2, -9, 12, 789, 96,I
2025-02-19 11:56:31.089,908, 11, 645, 13, 9, -15, -3, -10, 10, 655, 112,I
2025-02-19 11:56:31.196,843, 329, 618, -29, -67, -8, -3, -11, 8, 729, 110,I
2025-02-19 11:56:31.303,657, -37, 656, 6, 35, 21, -2, -9, 10, 833, 107,I
2025-02-19 11:56:31.403,733, 15, 635, 6, -14, 39, -1, -8, 10, 765, 107,I
2025-02-19 11:56:31.515,562, 31, 537, -12, 41, 3, -2, -9, 7, 723, 88,I
2025-02-19 11:56:31.622,804, 59, 546, 10, -44, 4, -3, -7, 10, 720, 108,I
2025-02-19 11:56:31.731,811, 144, 576, -54, 83, 19, -2, -6, 9, 726, 74,I
2025-02-19 11:56:32.741,768, 1, 627, -1, -3, -5, -3, -8, 8, 757, 85,J
2025-02-19 11:56:32.843,762, 27, 620, 2, -3, -5, -2, -8, 9, 777, 96,J
2025-02-19 11:56:32.949,773, 28, 625, 0, 4, -3, -2, -11, 8, 789, 102,J
2025-02-19 11:56:33.054,768, 45, 615, 2, 1, -8, -2, -10, 10, 757, 109,J
2025-02-19 11:56:33.168,743, 280, 621, -9, -49, -10, -1, -10, 10, 808, 109,J
2025-02-19 11:56:33.271,703, 103, 677, -10, 34, -3, -2, -12, 10, 824, 101,J
2025-02-19 11:56:33.383,686, -19, 694, 18, -10, 54, -2, -12, 8, 770, 106,J
2025-02-19 11:56:33.486,920, -81, 539, 13, 46, -44, -1, -9, 9, 582, 110,J
2025-02-19 11:56:33.596,539, -51, 770, -24, 18, 33, 0, -6, 7, 719, 50,J
2025-02-19 11:56:33.702,763, -1, 648, -5, -10, -14, -2, -6, 5, 705, 50,J
2025-02-19 11:56:33.809,697, -39, 682, 6, -18, -9, -3, -9, 7, 667, 57,J
2025-02-19 11:56:33.916,775, -26, 642, -2, -5, -3, -2, -7, 8, 686, 72,J
2025-02-19 11:56:34.023,766, -12, 632, -3, -3, -4, -2, -8, 9, 721, 77,J
2025-02-19 11:56:34.131,749, -30, 646, -3, -3, -2, -2, -9, 8, 729, 79,J
2025-02-19 11:56:34.239,765, -13, 634, -2, 0, -1, -2, -10, 8, 731, 81,J
2025-02-19 11:56:34.346,755, -18, 632, -4, -1, -3, -2, -6, 8, 716, 81,J
2025-02-19 11:56:34.452,756, -32, 638, -3, -1, -2, -2, -8, 8, 718, 79,J
2025-02-19 11:56:34.558,738, -23, 640, -1, -2, 1, -2, -8, 7, 707, 77,J
2025-02-19 11:56:34.661,753, -25, 644, -2, -1, -1, -3, -7, 9, 709, 78,J
2025-02-19 11:56:34.772,752, -29, 639, -1, 0, 0, -1, -9, 10, 709, 78,J
2025-02-19 11:56:34.878,766, -26, 636, 0, 0, -1, -3, -7, 8, 674, 80,J
2025-02-19 11:56:36.403,761, -23, 636, 0, -1, -1, -5, -8, 10, 646, 84,K
2025-02-19 11:56:36.492,763, -26, 639, 0, -1, -1, -2, -7, 9, 651, 85,K
2025-02-19 11:56:36.602,756, -26, 632, 0, -2, -1, -3, -9, 7, 658, 87,K
2025-02-19 11:56:36.709,767, -26, 623, -1, -2, -2, -3, -8, 10, 665, 90,K
2025-02-19 11:56:36.815,786, -27, 622, 2, -2, 0, -3, -8, 9, 725, 91,K
2025-02-19 11:56:36.921,757, -23, 632, 0, -2, 0, -2, -7, 8, 754, 89,K
2025-02-19 11:56:37.032,779, -22, 632, 1, -4, -2, -3, -7, 11, 767, 93,K
2025-02-19 11:56:37.135,784, 3, 622, 2, -5, -6, -4, -8, 9, 781, 104,K
2025-02-19 11:56:37.245,757, 10, 635, -3, 4, -8, -3, -9, 9, 776, 104,K
2025-02-19 11:56:37.352,708, -22, 638, 4, -12, -11, -2, -9, 10, 767, 108,K
2025-02-19 11:56:37.463,761, -74, 672, -3, -3, -11, -1, -10, 9, 716, 110,K
2025-02-19 11:56:37.568,830, 355, 520, 0, -11, 41, 0, -9, 7, 210, 107,K
2025-02-19 11:56:37.679,457, -184, 639, -2, -43, -44, -3, -8, 9, 835, 105,K
2025-02-19 11:56:37.785,565, -134, 770, 17, 28, 23, -2, -11, 8, 745, 111,K
2025-02-19 11:56:37.893,670, 23, 687, -47, -46, 53, -1, -9, 8, 327, 107,K
2025-02-19 11:56:37.999,791, 48, 565, 41, 40, -22, -3, -7, 9, 683, 107,K
2025-02-19 11:56:38.106,558, -141, 719, -4, -13, -21, -2, -7, 7, 674, 53,K
2025-02-19 11:56:38.208,860, 27, 606, 1, -6, -3, -2, -8, 9, 707, 82,K
2025-02-19 11:56:38.318,779, -5, 630, -3, -4, -1, -1, -6, 9, 676, 83,K
2025-02-19 11:56:38.425,761, -22, 621, -1, -2, -4, -3, -8, 7, 667, 87,K
2025-02-19 11:56:38.532,755, -23, 627, -4, 0, -2, -2, -8, 7, 689, 86,K
2025-02-19 11:56:38.643,786, -16, 627, -1, -1, -1, -3, -7, 10, 701, 89,K
2025-02-19 11:56:38.745,780, -14, 629, -1, 0, 0, -3, -10, 7, 691, 89,K
2025-02-19 11:56:38.851,776, -18, 627, -2, 0, 0, -2, -7, 8, 676, 88,K
2025-02-19 11:56:38.961,777, -16, 623, -2, 0, -1, -2, -6, 10, 670, 89,K
2025-02-19 11:56:39.067,778, -18, 623, -1, -1, 0, -2, -8, 7, 649, 89,K
2025-02-19 11:56:39.171,770, -27, 622, -1, -2, -1, -2, -7, 8, 644, 90,K
2025-02-19 11:56:40.991,771, -23, 626, -2, -1, -1, -3, -9, 8, 655, 92,L
2025-02-19 11:56:41.091,771, -23, 618, -1, 0, -1, -2, -8, 10, 655, 92,L
2025-02-19 11:56:41.194,765, -33, 619, 0, 1, -5, -3, -9, 10, 679, 91,L
2025-02-19 11:56:41.301,772, -17, 627, 1, 4, -6, -2, -8, 10, 702, 92,L
2025-02-19 11:56:41.411,751, 5, 638, 4, -1, -7, -3, -10, 8, 737, 97,L
2025-02-19 11:56:41.522,800, -74, 668, 1, -7, -17, -3, -10, 7, 726, 114,L
2025-02-19 11:56:41.621,753, -142, 652, 26, 5, -31, -2, -11, 9, 677, 113,L
2025-02-19 11:56:41.731,893, 0, 594, 1, -29, 26, -1, -7, 8, 399, 105,L
2025-02-19 11:56:41.841,775, 25, 609, 14, 8, 15, -2, -6, 10, 802, 107,L
2025-02-19 11:56:41.947,624, -113, 675, -34, 37, 14, -1, -6, 6, 708, 52,L
2025-02-19 11:56:42.058,804, -45, 642, 10, -22, -11, -1, -6, 7, 708, 57,L
2025-02-19 11:56:43.074,754, -44, 646, -2, -1, -2, -3, -8, 8, 724, 75,M
2025-02-19 11:56:43.169,750, -32, 641, -2, -1, -2, -2, -8, 8, 735, 77,M
2025-02-19 11:56:43.275,757, -35, 643, -1, -1, -2, -2, -9, 8, 740, 79,M
2025-02-19 11:56:43.382,743, -36, 648, 2, -5, -7, -2, -7, 9, 746, 82,M
2025-02-19 11:56:43.483,760, 2, 625, 5, 0, -14, -1, -9, 10, 744, 98,M
2025-02-19 11:56:43.600,779, -47, 561, 1, 2, -21, -1, -10, 10, 675, 113,M
2025-02-19 11:56:43.702,804, 232, 562, 15, 5, 32, -2, -7, 10, 474, 106,M
2025-02-19 11:56:43.811,680, -39, 654, -21, -2, -40, -3, -10, 8, 773, 99,M
2025-02-19 11:56:43.917,766, 7, 630, 4, 3, -6, -2, -10, 9, 769, 110,M
2025-02-19 11:56:44.021,755, 159, 614, 8, -5, 15, -2, -8, 10, 676, 110,M
2025-02-19 11:56:44.133,679, -274, 691, 11, 5, -18, -1, -9, 10, 845, 112,M
2025-02-19 11:56:44.242,823, 156, 540, 10, -2, 29, -1, -7, 9, 585, 111,M
2025-02-19 11:56:44.351,628, -117, 662, -50, 59, 17, -3, -6, 8, 719, 54,M
2025-02-19 11:56:45.261,770, 2, 627, -2, -1, -2, -3, -7, 9, 747, 89,N
2025-02-19 11:56:45.355,774, 8, 622, 2, 0, -2, -2, -10, 7, 759, 91,N
2025-02-19 11:56:45.465,777, 17, 639, 14, -2, -4, -3, -8, 10, 791, 96,N
2025-02-19 11:56:45.576,735, 57, 634, 9, 5, -10, 0, -11, 8, 810, 101,N
2025-02-19 11:56:45.683,812, -19, 587, -10, 0, -18, 0, -11, 7, 791, 108,N
2025-02-19 11:56:45.792,832, 303, 523, 12, -2, 23, -2, -7, 9, 580, 104,N
2025-02-19 11:56:45.904,738, -106, 700, -3, -17, -27, -1, -11, 8, 829, 106,N
2025-02-19 11:56:46.011,672, 295, 617, 16, -23, 63, -2, -9, 8, 449, 108,N
2025-02-19 11:56:46.117,730, -317, 688, 2, 1, -32, -2, -9, 10, 830, 114,N
2025-02-19 11:56:46.221,658, 23, 614, -32, 59, 52, -2, -6, 7, 791, 62,N
2025-02-19 11:56:46.331,780, 17, 640, 12, -23, -8, -2, -6, 7, 660, 59,N
2025-02-19 11:56:46.433,755, -2, 643, -10, 4, 3, -2, -7, 7, 622, 61,N
2025-02-19 11:56:46.541,750, -16, 637, -8, 1, 1, -1, -6, 8, 558, 58,N
2025-02-19 11:56:46.650,762, -22, 642, -1, -1, -2, -2, -8, 7, 535, 60,N
2025-02-19 11:56:46.761,750, -26, 645, -2, -2, -2, -3, -6, 10, 528, 61,N
2025-02-19 11:56:46.866,737, -30, 644, -5, -1, -1, -3, -6, 10, 516, 62,N
2025-02-19 11:56:46.973,768, -24, 645, -4, -1, -1, -2, -7, 9, 495, 64,N
2025-02-19 11:56:47.079,750, -53, 648, 0, -2, -3, -1, -7, 11, 453, 64,N
2025-02-19 11:56:47.182,769, -31, 636, 0, -3, -1, -1, -7, 9, 463, 66,N
2025-02-19 11:56:47.292,751, -38, 642, 0, -2, -1, -2, -6, 9, 481, 68,N
2025-02-19 11:56:47.403,753, -29, 630, -2, -1, -1, -2, -6, 10, 466, 68,N
2025-02-19 11:56:47.506,770, -24, 634, -2, 0, 0, -3, -8, 7, 463, 68,N
2025-02-19 11:56:47.616,756, -37, 631, -2, -1, -1, -2, -6, 8, 458, 68,N
2025-02-19 11:56:47.719,762, -25, 628, -2, 0, 0, -2, -7, 8, 445, 68,N
2025-02-19 11:56:47.829,760, -29, 626, -1, -2, 0, -2, -8, 8, 451, 69,N
2025-02-19 11:56:49.042,765, -28, 633, -3, 0, -3, -2, -7, 8, 506, 73,O
2025-02-19 11:56:49.141,759, -28, 634, -3, 0, -5, -2, -7, 9, 541, 74,O
2025-02-19 11:56:49.248,754, -34, 645, -4, 0, -8, -3, -8, 9, 640, 75,O
