Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force,IR_A,Letter
2025-02-19 13:39:47.280,31, 223, 970, -1, -1, 0, 0, -1, -2, 0, 15,noise
2025-02-19 13:39:47.375,35, 223, 969, 0, -1, -1, 0, 0, 0, 0, 14,noise
2025-02-19 13:39:47.486,38, 218, 969, -1, -1, -1, 0, -1, 0, 0, 14,noise
2025-02-19 13:39:47.588,35, 223, 972, -1, -1, 0, 0, 2, -1, 0, 14,noise
2025-02-19 13:39:47.700,34, 222, 973, -1, -1, 0, 0, -1, 0, 0, 14,noise
2025-02-19 13:39:47.807,35, 222, 974, -1, -1, 0, -1, -1, -1, 0, 14,noise
2025-02-19 13:39:47.909,36, 219, 971, -1, -1, 0, 1, 3, -3, 0, 14,noise
2025-02-19 13:39:48.019,32, 225, 971, -1, -1, 0, 0, 0, 0, 0, 14,noise
2025-02-19 13:39:48.130,38, 221, 971, -1, -1, -1, -1, 0, -3, 0, 14,noise
2025-02-19 13:39:48.229,31, 220, 971, -1, -1, -1, 0, 1, -2, 0, 14,noise
2025-02-19 13:39:48.338,30, 222, 969, 0, -1, 0, -1, 0, -1, 0, 14,noise
2025-02-19 13:39:48.449,34, 224, 973, -1, -1, -1, -1, -1, -1, 0, 14,noise
2025-02-19 13:39:48.551,35, 223, 971, -1, -1, 0, 0, 1, 0, 0, 13,noise
2025-02-19 13:39:48.662,32, 222, 975, -1, -1, 0, 0, -1, -1, 0, 12,noise
2025-02-19 13:39:48.769,34, 220, 971, -1, -1, -1, -2, 0, -2, 0, 13,noise
2025-02-19 13:39:48.870,29, 224, 974, 0, -1, -1, 1, 1, -1, 0, 12,noise
2025-02-19 13:39:48.981,37, 224, 973, -1, -1, 0, 0, -1, -2, 0, 12,noise
2025-02-19 13:39:49.093,35, 221, 973, -1, -1, -1, -2, 1, 0, 0, 12,noise
2025-02-19 13:39:49.195,37, 222, 970, -1, -1, -1, 0, 1, 1, 0, 12,noise
2025-02-19 13:39:49.304,35, 223, 978, -1, -1, 0, 0, -1, -1, 0, 12,noise
2025-02-19 13:39:49.409,37, 221, 972, -1, -1, 0, 0, -2, 0, 0, 12,noise
2025-02-19 13:39:49.518,31, 223, 969, 0, -1, -1, -1, 1, -1, 0, 12,noise
2025-02-19 13:39:49.620,30, 218, 970, -1, -1, -1, -1, 0, -2, 0, 12,noise
2025-02-19 13:39:49.730,34, 224, 968, -1, -1, 0, -2, 1, -1, 0, 11,noise
2025-02-19 13:39:49.839,36, 227, 973, -1, -1, -1, -1, 0, 0, 0, 11,noise
2025-02-19 13:39:49.940,33, 223, 977, -1, -1, 0, 0, 0, 0, 0, 11,noise
2025-02-19 13:39:50.049,28, 222, 968, 0, -1, -1, 0, 1, 0, 0, 12,noise
2025-02-19 13:39:50.154,37, 222, 975, -1, -1, 0, 0, 0, 0, 0, 11,noise
2025-02-19 13:39:50.260,31, 221, 969, -1, -1, 0, 1, 1, -2, 0, 11,noise
2025-02-19 13:39:50.371,31, 221, 975, -1, -1, 0, 1, -1, -3, 0, 11,noise
2025-02-19 13:39:50.485,36, 219, 974, -1, -1, -1, -1, -1, -1, 0, 11,noise
2025-02-19 13:39:50.591,30, 222, 972, -1, -1, -1, -1, 2, -1, 0, 12,noise
2025-02-19 13:39:50.698,34, 225, 974, -1, -1, -1, 1, 1, -1, 0, 12,noise
