Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force1,Force2,Force3,Letter
2025-03-10 11:48:39.077,398, -882, 100, 0, -14, -8, 5, 68, 21, 36, 24, 15,noise
2025-03-10 11:48:39.077,396, -889, 80, 2, -16, 1, 6, 68, 22, 40, 42, 35,noise
2025-03-10 11:48:39.082,398, -882, 100, 0, -14, -8, 5, 68, 21, 36, 24, 15,noise
2025-03-10 11:48:39.084,396, -889, 80, 2, -16, 1, 6, 68, 22, 40, 42, 35,noise
2025-03-10 11:48:45.988,567, -694, 428, 2, 1, -1, -31, -6, -2, 530, 252, 329,A
2025-03-10 11:48:46.046,562, -693, 435, -1, 1, -1, -31, -5, -3, 525, 243, 299,A
2025-03-10 11:48:46.102,575, -723, 456, -1, -2, -2, -33, -5, -4, 522, 244, 301,A
2025-03-10 11:48:46.161,572, -723, 450, 0, -2, -3, -32, -4, -4, 521, 252, 372,A
2025-03-10 11:48:46.218,572, -694, 438, 0, -1, -1, -31, -6, -2, 522, 248, 394,A
2025-03-10 11:48:46.272,574, -687, 451, -1, -2, -2, -32, -5, -2, 524, 241, 392,A
2025-03-10 11:48:46.333,581, -706, 452, -1, 0, -1, -32, -6, -2, 525, 234, 386,A
2025-03-10 11:48:46.385,574, -709, 438, -1, -1, -1, -33, -6, -3, 518, 241, 400,A
2025-03-10 11:48:46.448,567, -695, 440, -2, 0, -1, -32, -6, -3, 516, 237, 405,A
2025-03-10 11:48:46.502,577, -702, 441, -3, -1, -2, -31, -5, -1, 509, 232, 421,A
2025-03-10 11:48:46.563,582, -696, 448, -6, -1, 0, -31, -8, -1, 525, 258, 445,A
2025-03-10 11:48:46.622,581, -704, 442, -6, -1, -3, -32, -6, -2, 547, 275, 462,A
2025-03-10 11:48:46.672,568, -703, 421, -11, -6, -4, -31, -5, -3, 609, 364, 532,A
2025-03-10 11:48:46.733,594, -705, 417, -4, -2, -3, -35, -6, -2, 644, 439, 552,A
2025-03-10 11:48:46.792,599, -686, 433, -4, 0, 0, -32, -5, -2, 649, 448, 563,A
2025-03-10 11:48:46.852,578, -708, 406, -5, 1, 2, -31, -6, -2, 645, 425, 548,A
2025-03-10 11:48:46.907,557, -720, 397, 2, 0, -1, -31, -6, -2, 645, 405, 539,A
2025-03-10 11:48:46.966,585, -716, 413, 11, -1, -5, -32, -5, -2, 637, 431, 535,A
2025-03-10 11:48:47.016,606, -718, 405, 40, 0, -8, -31, -5, 0, 660, 445, 566,A
2025-03-10 11:48:47.083,616, -661, 503, 66, -9, -10, -34, -6, -3, 665, 436, 630,A
2025-03-10 11:48:47.133,603, -628, 470, 77, -8, -5, -33, -9, -5, 661, 383, 668,A
2025-03-10 11:48:47.198,607, -478, 656, 21, -20, 7, -34, -12, -8, 686, 513, 730,A
2025-03-10 11:48:47.259,658, -565, 547, 7, -17, 20, -34, -10, -9, 705, 613, 739,A
2025-03-10 11:48:47.316,531, -604, 519, -14, -9, 30, -32, -10, -10, 737, 701, 761,A
2025-03-10 11:48:47.382,567, -653, 514, -13, -12, 16, -34, -10, -8, 730, 796, 802,A
2025-03-10 11:48:47.442,574, -641, 546, -21, -15, -3, -34, -9, -6, 758, 844, 817,A
2025-03-10 11:48:47.492,563, -603, 487, -74, 6, 9, -33, -9, -6, 758, 852, 763,A
2025-03-10 11:48:47.557,690, -777, 348, -29, -2, -21, -35, -6, -5, 804, 854, 671,A
2025-03-10 11:48:47.617,653, -577, 467, 11, -25, -9, -35, -6, -4, 811, 847, 824,A
2025-03-10 11:48:47.672,539, -716, 284, -14, -22, 14, -35, -7, -3, 794, 826, 866,A
2025-03-10 11:48:47.733,644, -633, 414, -81, -10, -4, -36, -4, -1, 757, 779, 814,A
2025-03-10 11:48:47.792,668, -756, 304, 7, 25, 5, -35, -5, -1, 729, 750, 725,A
2025-03-10 11:48:47.852,568, -691, 370, 13, 13, 0, -33, -5, -3, 730, 739, 84,A
2025-03-10 11:48:47.909,533, -715, 375, -3, 21, -17, -35, -6, -3, 745, 714, 35,A
2025-03-10 11:48:47.967,628, -661, 388, -41, -2, -10, -34, -7, -3, 770, 707, 33,A
2025-03-10 11:48:48.022,621, -712, 399, -105, -14, -21, -36, -4, 0, 823, 750, 733,A
2025-03-10 11:48:48.084,648, -770, 256, -61, -27, -19, -37, -4, 2, 870, 839, 877,A
2025-03-10 11:48:48.148,634, -722, 234, 3, 1, -38, -38, -4, 5, 886, 872, 925,A
2025-03-10 11:48:48.202,724, -662, 282, 31, -1, -28, -39, -5, 1, 911, 893, 947,A
2025-03-10 11:48:48.262,765, -602, 272, 24, -11, -12, -39, -6, 1, 922, 899, 951,A
2025-03-10 11:48:48.317,719, -636, 267, 18, -9, -6, -39, -5, 1, 925, 905, 954,A
2025-03-10 11:48:48.372,693, -647, 298, 11, -2, -19, -41, -5, 1, 930, 912, 956,A
2025-03-10 11:48:48.434,692, -273, 243, -5, 9, 6, -41, -6, 2, 932, 923, 961,A
2025-03-10 11:48:48.492,776, -839, -119, 24, 42, -15, -40, -5, 0, 912, 936, 962,A
2025-03-10 11:48:48.552,905, -77, 882, 20, -13, 26, -39, -7, -1, 881, 939, 950,A
2025-03-10 11:48:48.610,1108, -418, -194, -56, 6, 12, -41, -8, 1, 907, 912, 943,A
2025-03-10 11:48:48.666,594, -906, 173, 13, -1, -69, -40, -6, 0, 926, 930, 962,A
2025-03-10 11:48:48.723,718, -506, 654, 38, -23, 1, -41, -7, 0, 921, 947, 965,A
2025-03-10 11:48:48.783,755, -583, 427, -5, -34, 9, -41, -9, 1, 905, 944, 961,A
2025-03-10 11:48:48.834,449, -707, 203, -64, 47, 42, -41, -6, 0, 886, 919, 938,A
2025-03-10 11:48:48.898,768, -772, 218, 28, 22, -7, -41, -5, 1, 896, 933, 959,A
2025-03-10 11:48:48.952,997, -517, 449, 11, -32, -29, -41, -7, 0, 930, 953, 975,A
2025-03-10 11:48:49.016,714, -609, 266, -11, -28, -1, -43, -7, 0, 930, 944, 966,A
2025-03-10 11:48:49.072,668, -771, 187, -63, -3, 102, -39, -5, 2, 900, 909, 938,A
2025-03-10 11:48:49.134,500, -875, 166, -14, -6, 24, -38, -3, 5, 890, 886, 915,A
2025-03-10 11:48:49.192,654, -774, 183, -1, 2, -1, -35, -3, 3, 886, 874, 905,A
2025-03-10 11:48:49.242,666, -726, 175, 1, 6, 1, -37, -3, 3, 887, 863, 902,A
2025-03-10 11:48:49.299,657, -725, 229, -1, 5, 5, -36, -3, 5, 879, 850, 890,A
2025-03-10 11:48:49.353,664, -757, 228, -1, 2, 5, -36, -3, 3, 854, 830, 869,A
2025-03-10 11:48:49.404,624, -751, 198, -2, 1, 4, -35, -3, 4, 866, 827, 866,A
2025-03-10 11:48:49.466,623, -760, 198, 5, 4, -4, -34, -3, 2, 872, 829, 873,A
2025-03-10 11:48:49.517,627, -712, 238, 4, 4, -1, -36, -1, 5, 876, 828, 867,A
2025-03-10 11:48:49.573,624, -742, 264, 5, 0, -1, -36, -1, 2, 873, 822, 857,A
2025-03-10 11:48:49.631,619, -733, 227, 7, 0, 1, -35, -3, 3, 876, 820, 853,A
2025-03-10 11:48:49.683,640, -733, 243, 8, 0, -3, -35, -3, 3, 874, 818, 847,A
2025-03-10 11:48:49.737,642, -722, 262, 5, 2, -2, -35, -4, 0, 873, 815, 840,A
2025-03-10 11:48:49.793,628, -725, 264, -2, 0, 2, -35, -3, 2, 875, 816, 840,A
2025-03-10 11:48:49.847,631, -719, 255, -3, 1, 1, -35, -5, 3, 874, 818, 845,A
