Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force1,Force2,Force3,Letter
2025-03-10 11:31:59.015,592, 579, 576, -2, 4, 0, 0, 1, -2, 905, 782, 786,noise
2025-03-10 11:31:59.070,612, 579, 566, -3, 6, 0, 1, 1, -4, 913, 788, 789,noise
2025-03-10 11:31:59.125,585, 568, 615, -10, 11, -4, -1, 1, -4, 914, 793, 789,noise
2025-03-10 11:31:59.178,547, 545, 667, -3, 1, -1, 0, 3, -3, 904, 793, 781,noise
2025-03-10 11:31:59.228,577, 568, 613, 1, -3, 2, 0, 1, -4, 913, 801, 790,noise
2025-03-10 11:31:59.278,588, 573, 608, -1, 0, 1, -1, 2, -4, 908, 799, 781,noise
2025-03-10 11:31:59.335,577, 544, 631, -2, 1, -1, -1, 4, -4, 906, 802, 784,noise
2025-03-10 11:31:59.385,576, 548, 614, 0, -2, -1, 0, 2, -1, 907, 805, 781,noise
2025-03-10 11:31:59.443,584, 556, 607, -3, -1, -3, -1, 1, -4, 905, 801, 778,noise
2025-03-10 11:31:59.495,573, 558, 603, -4, 0, -4, 0, 1, -4, 903, 797, 778,noise
2025-03-10 11:31:59.545,577, 568, 606, -4, -1, -3, 0, 1, -4, 906, 797, 777,noise
2025-03-10 11:31:59.608,579, 573, 627, -3, 0, -2, -1, 1, -3, 908, 793, 776,noise
2025-03-10 11:31:59.660,589, 578, 620, 0, -2, 0, -1, 2, -5, 908, 797, 780,noise
2025-03-10 11:31:59.711,583, 568, 635, 1, -1, 0, -1, 3, -4, 909, 796, 775,noise
2025-03-10 11:31:59.765,569, 552, 642, 2, -1, 2, -1, 2, -3, 908, 806, 775,noise
2025-03-10 11:31:59.818,580, 535, 612, -1, 1, 1, -1, 2, -3, 917, 812, 781,noise
2025-03-10 11:31:59.867,573, 541, 623, -3, 1, -1, 0, 2, -4, 906, 807, 774,noise
2025-03-10 11:31:59.914,564, 559, 622, -1, -3, 1, 0, 2, -2, 908, 813, 776,noise
2025-03-10 11:31:59.976,597, 575, 580, 2, -3, 2, -2, 1, -5, 905, 813, 774,noise
2025-03-10 11:32:00.028,606, 581, 603, -2, 0, -1, -1, 1, -3, 910, 816, 777,noise
2025-03-10 11:32:00.077,588, 575, 624, 1, -1, 1, 0, 3, -2, 919, 822, 781,noise
2025-03-10 11:32:00.135,591, 559, 626, 0, -1, -1, -1, 1, -4, 907, 818, 778,noise
2025-03-10 11:32:00.185,572, 546, 605, -1, -1, 0, 0, 1, -3, 910, 821, 788,noise
2025-03-10 11:32:00.245,579, 550, 602, -2, 0, -1, -1, 0, -3, 910, 822, 786,noise
2025-03-10 11:32:00.295,584, 560, 591, -3, 0, -1, -2, 1, -4, 915, 827, 789,noise
2025-03-10 11:32:00.345,588, 562, 594, -2, 0, -1, -1, 2, -2, 907, 826, 785,noise
2025-03-10 11:32:00.405,593, 568, 608, -3, 0, 0, -2, 2, -3, 913, 826, 784,noise
2025-03-10 11:32:00.459,604, 567, 599, -2, -2, -1, 0, 2, -3, 909, 827, 785,noise
2025-03-10 11:32:00.510,588, 558, 610, -1, -2, 0, -1, 4, -4, 915, 826, 785,noise
2025-03-10 11:32:00.568,580, 554, 627, -3, -2, -1, -1, 1, -2, 912, 831, 794,noise
2025-03-10 11:32:00.619,581, 559, 641, 2, -5, 1, -3, 2, -4, 913, 832, 795,noise
2025-03-10 11:32:00.676,604, 561, 586, 2, -3, 1, -1, 2, -2, 913, 825, 795,noise
2025-03-10 11:32:00.727,601, 555, 590, 0, -1, 1, -3, 1, -3, 908, 822, 786,noise
2025-03-10 11:32:00.777,605, 559, 598, -2, 1, 1, -1, 1, -3, 915, 822, 787,noise
2025-03-10 11:32:00.828,602, 561, 590, -3, 1, 0, -2, 3, -2, 908, 821, 786,noise
2025-03-10 11:32:00.885,606, 556, 623, -2, 2, 1, -1, 2, -1, 916, 820, 784,noise
2025-03-10 11:32:00.942,604, 555, 604, -3, 1, -3, -2, 1, -4, 907, 820, 779,noise
2025-03-10 11:32:00.992,626, 561, 632, -5, 4, -6, 0, 2, -3, 917, 825, 781,noise
2025-03-10 11:32:01.045,610, 544, 621, -8, 15, -13, 0, 1, -3, 908, 822, 771,noise
2025-03-10 11:32:01.105,545, 558, 608, -11, 18, -15, -1, 1, -3, 910, 829, 776,noise
2025-03-10 11:32:01.159,539, 557, 629, -13, 11, -13, 1, 2, -5, 905, 827, 771,noise
2025-03-10 11:32:01.217,542, 576, 642, -18, 17, -15, 0, 3, -6, 907, 836, 772,noise
2025-03-10 11:32:01.274,492, 572, 659, -18, 21, -13, 3, 3, -7, 912, 834, 776,noise
2025-03-10 11:32:01.325,472, 534, 737, -13, 26, -7, 3, 3, -10, 914, 833, 777,noise
2025-03-10 11:32:01.385,452, 543, 681, -9, 18, -3, 3, 4, -9, 912, 832, 777,noise
2025-03-10 11:32:01.435,467, 533, 786, 8, -7, 6, 3, 3, -9, 915, 832, 776,noise
